,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
g000,1.6278284170291115,8.669667548540437,10.062213290800203,4.2210125948212065,0.5436287516085531,0.04839301591018758,0.015617184515896535,0.008165712530124509,0.004546281196658098,0.0022450339212910595,0.0010987264537907987,0.0005715224126215137,0.0003128392719746354,0.0001758378099432859,0.0001011025204603976,5.9422472178854936e-05,3.496241904725182e-05,2.0471552077599468e-05,1.184858866964611e-05,6.752259317344276e-06,3.7847411959258663e-06,2.0966579894403544e-06,1.1653013730327803e-06,6.568203530611633e-07,3.813896303259318e-07,2.350183888059984e-07,1.563278097088481e-07,1.1274925265451803e-07,8.748329024720545e-08,7.15423678412635e-08
g025,1.2497297272792667,6.8602281058924195,8.269173598422308,3.6080695280923165,0.49956840682202935,0.05233629609968865,0.01649572949136082,0.007873548656876112,0.004195262210847996,0.0020942868984074464,0.001064464572230458,0.000579662879859789,0.0003334994508509547,0.0001981823975061869,0.0001210864489735348,7.60382869422492e-05,4.816022829424364e-05,3.0623924331392644e-05,1.9415793215477097e-05,1.2214686336047488e-05,7.617824489379387e-06,4.707194236390253e-06,2.9055452884632465e-06,1.7976960532680365e-06,1.1207516733206084e-06,7.139194187004402e-07,4.7093712792517863e-07,3.2540574216765017e-07,2.376648098039317e-07,1.8301907055515216e-07
g050,0.9682103706794206,5.464467624518033,6.806103243208983,3.0778735681042675,0.45686795854505097,0.05575765566624219,0.018487281291758497,0.008399841074748579,0.0040366420230754565,0.0019278243475178735,0.0009864376094227865,0.0005511571986357416,0.00032728094187423306,0.00020109002956114215,0.00012694211902324103,8.230641926075674e-05,5.387562322990742e-05,3.54852210566164e-05,2.3379981637436194e-05,1.534905655347637e-05,1.0037113909588858e-05,6.533487965562605e-06,4.263307531564353e-06,2.7953474090430586e-06,1.8475324307905399e-06,1.2412580777721908e-06,8.551131377698622e-07,6.078761901588429e-07,4.4887119768080927e-07,3.442222000334163e-07
g075,0.7591557637340124,4.384024764467662,5.573611379745897,2.6212291549031885,0.4158910029068394,0.05756406077349885,0.020340281266284968,0.009111669075649014,0.003951174733337331,0.0017611923079815302,0.0008935283339055937,0.0005094540068307699,0.0003120253582216854,0.00019808304765081412,0.00012888096081416025,8.589181077306019e-05,5.773843034363211e-05,3.907368704229679e-05,2.6497228430328463e-05,1.7952442697039634e-05,1.2152593877498737e-05,8.216556970058567e-06,5.585199733299049e-06,3.823653087338538e-06,2.6423266738125453e-06,1.852867785680743e-06,1.3258236916043687e-06,9.708662634191591e-07,7.301180480774459e-07,5.634611768853168e-07
g100,0.5803372201404084,3.4358051158491567,4.508292743887397,2.2216161094491316,0.3756329585537515,0.05733794520976334,0.02214742347204452,0.01069900155449516,0.004376911602932914,0.0017372022419076408,0.0008118021139116323,0.00045191477401274293,0.00028087202072295915,0.00018343912750532417,0.0001229975295839425,8.434905174972717e-05,5.830402646036131e-05,4.0585540874694694e-05,2.834854441485785e-05,1.9828168037815603e-05,1.389244089664469e-05,9.751247690849128e-06,6.901659742945172e-06,4.933245575200921e-06,3.56788583060717e-06,2.6189258697745004e-06,1.9585507710902827e-06,1.4927834878042583e-06,1.1609558004349687e-06,9.187845848270578e-07
g125,0.44233916937743445,2.6854972781229987,3.663924460481621,1.879418106728837,0.33737456103422686,0.05477287621352418,0.022023570740078463,0.011304363619146092,0.004713175736940871,0.0017825483654120569,0.0007561389979966898,0.00039307156487356897,0.0002409911673532649,0.00016019177997396067,0.00011035404606038669,7.779223315630206e-05,5.523982444941927e-05,3.949221895166788e-05,2.834782976732888e-05,2.0404751843237305e-05,1.4739715413061327e-05,1.0690466186998924e-05,7.83678245391844e-06,5.815082639106878e-06,4.376041820917573e-06,3.34590297659693e-06,2.6074697276336798e-06,2.0693575600338024e-06,1.6723447968006665e-06,1.3709977141387784e-06
g150,0.3475193128246501,2.148935752721149,3.005133252760192,1.5916105273443724,0.30284505089692265,0.052140105155986514,0.022035689357308416,0.012199986442620143,0.005408031835497232,0.002053896842724034,0.0007889072821011499,0.0003582387912652268,0.00020266322583226804,0.00013271557286626416,9.30253401033633e-05,6.727472230956607e-05,4.901859222172632e-05,3.590573827614536e-05,2.6378074432602785e-05,1.9427158520638418e-05,1.4366106874177396e-05,1.0675544473666221e-05,8.026380732842369e-06,6.115278187896826e-06,4.730641230008866e-06,3.7203429425699514e-06,2.9828721043947007e-06,2.434808489093898e-06,2.02193327967064e-06,1.7012106282006516e-06
g175,0.27414279700369937,1.7223548647777063,2.4472260000050006,1.349092600213566,0.27110481228311895,0.04818485736257895,0.020243754823971595,0.011535488278763622,0.0055679070876608824,0.0022779268207261303,0.0008670181089807875,0.0003531699122546615,0.00017353108766888684,0.00010415326989037114,7.134074183096516e-05,5.2150621999421526e-05,3.884699954007135e-05,2.9165032200823045e-05,2.196053562826566e-05,1.65702944854366e-05,1.2550995397897696e-05,9.550717013032211e-06,7.3497395652453e-06,5.728224578377122e-06,4.530011544531896e-06,3.637798864034632e-06,2.9742285956723344e-06,2.4720737445255133e-06,2.0868443475033795e-06,1.782204370088739e-06
g200,0.21072833063420135,1.3478229517673328,1.971059348511153,1.1434316853814759,0.24183911396039737,0.043991036515397486,0.018246841328123976,0.010565613585415771,0.005424596479353751,0.0023609609894766274,0.0009226420660486898,0.00035701732583846455,0.0001526719481866024,7.834151492154143e-05,4.8884088186844676e-05,3.485126562730607e-05,2.6228100505027427e-05,2.018138461389568e-05,1.566122079668589e-05,1.2211261311658205e-05,9.568066042644114e-06,7.534038273573412e-06,5.995893871544272e-06,4.825362061042407e-06,3.932578432399228e-06,3.245449862750527e-06,2.7181152117869657e-06,2.306651321711325e-06,1.981799148131684e-06,1.7178772308348891e-06
g225,0.16246892874856958,1.0554372973523203,1.6004329333647362,0.9700200740361228,0.21509296152261534,0.039373245443534856,0.015837882134206095,0.008991358068504615,0.004743449412822245,0.0021267145725179155,0.0008445181641134768,0.00031929035669809854,0.0001249799002351907,5.539372017717335e-05,3.0306902334117762e-05,2.036131555642322e-05,1.5281316126425494e-05,1.206647085061639e-05,9.729121913713845e-06,7.924911002104537e-06,6.495554332685122e-06,5.347593500336143e-06,4.439497184630631e-06,3.713584782887686e-06,3.1329934950605744e-06,2.66411995880626e-06,2.288085972171479e-06,1.9827162312020794e-06,1.732664264969294e-06,1.523070036097699e-06
