,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
x-100,0.41452780977600173,4.909023289705715,15.438156646202563,28.132903365982386,37.21129707288349,39.17868976562017,34.442156174924996,26.005470781959595,16.760188787586596,9.01891345953414,3.9313067429907633,1.4354596466245593,0.43659561342250464,0.1012007569428262,0.01659881581348338,0.002308079093359329,0.0003045813425994576,3.6582094485277746e-05,4.161705746070142e-06,4.412272737784424e-07,6.173837155231234e-08,2.4855228464648258e-08,1.9136119688855426e-08,1.6306747142383936e-08,1.4005476904365648e-08,1.2008910186963934e-08,1.0303945621520703e-08,8.801142982504136e-09,7.510813050237046e-09,6.405173310502021e-09
x-075,0.3027274542250377,3.9853234424289967,13.365161639464226,26.08785607302819,37.408964641821875,43.27266726111778,42.3110567763597,35.69542987224711,26.16473516391753,16.607222298492868,8.961388326119046,4.222405694387563,1.7716811483572608,0.634824739699128,0.18039031550275372,0.03994602961472173,0.006798339801699089,0.0010917012020177069,0.000175079008812576,2.5658266407688137e-05,3.4708685316030595e-06,4.560919707077241e-07,7.701734898441412e-08,3.12450906666206e-08,2.386141852574824e-08,2.080898630352917e-08,1.847997013814615e-08,1.6377610982524276e-08,1.4516200529112728e-08,1.2861260395978723e-08
x-050,0.20798072476095264,2.96807221195583,10.632805677339407,22.136812961483773,34.25726228363749,43.59732381452696,47.476678839660345,44.90837727687028,37.31246399636292,27.206067751676507,17.484133341925506,9.991786579279367,5.280316787352447,2.531837361579256,1.0761705933692545,0.3948674467759802,0.11707651988555266,0.02747533508849917,0.005342918356927645,0.0010382821717812545,0.00019637349601168887,3.5519578125190986e-05,5.951162483369357e-06,9.57431639838737e-07,1.496178835181706e-07,2.5733949216546373e-08,8.123282706920115e-09,5.409261292169808e-09,4.6859733570317684e-09,4.237710913327522e-09
x-025,0.1429823764395975,2.1421280351106784,8.174041915485205,18.128971287746445,30.01247134491149,41.22083017125883,49.29787355512688,52.11820388304663,48.80231622299953,40.65802475979954,30.5237725747368,20.68278932580611,12.938470524361927,7.565669188234914,4.202222958949225,2.1827147054175486,0.9942941346501847,0.38240195208205163,0.12455101061072885,0.033465775500197845,0.007436769325441114,0.0017035407201408063,0.0003933709264474883,8.854093038129973e-05,1.8995692967312998e-05,3.7844579653807843e-06,7.066943689164154e-07,1.252456240636071e-07,2.243963158905428e-08,4.746730066883363e-09
x000,0.0990549116038199,1.5430535397019696,6.219265939752766,14.6205158246325,25.709531534996984,37.67215835831881,48.241140404741365,55.058371212810066,57.148664086062794,54.24572736794992,47.06456184127361,37.10851138322407,26.851604295454706,18.213536668445016,11.930944013811063,7.619567729447238,4.584750542095779,2.489465221912289,1.1850274564813288,0.48284722186568196,0.16787992269839122,0.04953936788344217,0.012492270301520577,0.0033469697181879423,0.0009199176767120448,0.00024016541727679637,6.000611278984667e-05,1.4367083411525103e-05,3.34119382094623e-06,7.697105632114665e-07
x025,0.06883415870549073,1.104566244375459,4.670176049648451,11.559608337094213,21.391218405011163,32.96635175422584,44.73758254084751,55.1428567866501,62.76034993854856,65.6960229851603,63.52843936235756,56.7158652716173,46.6228459806663,35.59964291078061,26.16761272933191,18.93165778927862,13.415279135953686,9.078343441508277,5.7626414484182495,3.303912080981792,1.6524827145280667,0.7236667985865362,0.2816636620720235,0.09544520387154297,0.027741888287049196,0.008392316169840021,0.00265603823598022,0.0008221448850594298,0.0002525846522999164,7.619625635999393e-05
x050,0.04823494654505597,0.8096669217390388,3.5496694912925206,9.17535682018204,17.79407871880113,28.84096970259778,41.303138378375735,53.72518430209404,64.39271672135882,71.67643093419134,75.08375862166177,73.72780771728907,67.12699092453249,56.82515157531523,46.0290180198855,36.670740349125,28.761728572804095,22.105813676629566,16.53947406181822,11.802220068925381,7.864698931107212,4.7977299960948425,2.615496881978944,1.2802641050728072,0.5649850000920313,0.2195437606897023,0.0730135915774204,0.024621144046114308,0.009075832046567815,0.0033880860969748945
x075,0.03165076625722044,0.5705021903293395,2.6096191428305358,7.024794492363004,14.201696329785479,23.97798086539613,35.72998382371223,48.520086808488905,61.27171203688479,72.5954185436052,81.18180081544885,85.14904450236972,83.42056031480575,77.07517092129184,68.80698662858212,60.51628633738053,52.14475717898027,44.0061227746843,36.38966484425868,29.277286092678732,22.795478201017648,16.963783089324014,11.92251781408555,7.7947007828809,4.647141025364979,2.5174135161760094,1.251320423944956,0.5623255460166079,0.21984601300126685,0.08256716643437438
x100,0.017135536120423418,0.3543184490601812,1.7699587071221141,5.040126393243724,10.672426724741284,18.758124788523787,28.98070545209857,40.679506550093436,52.92006448813144,64.38670863814338,74.12708864191484,81.39075001020139,86.18317477588833,89.22274533270208,90.81557114505061,90.85378916630131,88.25249578482105,83.42931223780265,77.02111407111386,69.81306143023956,61.94261121821917,53.42298278316119,44.71940256302097,36.04858528732127,27.68320638387243,20.115834569080462,13.732901578000934,8.707210307849097,5.149948888118536,2.7841027879991
x125,0.007670411902326772,0.17381617566156687,0.9146371403593705,2.7360865434475925,6.090659853452194,11.244235776396636,18.224461856683554,26.870856315359028,36.92558579072275,48.1047364525449,60.300342887725535,73.2429955889925,86.28455220418704,98.51415449739582,109.00747598861385,118.02316905092061,124.56239226557139,129.18683199349422,132.0282529293631,133.5667966071659,133.3431872327241,130.16322362745478,124.12989905393513,115.5133936568988,104.80521068620196,92.0922357763382,77.96295513136856,63.38622418956724,49.16633956485575,36.29936309826612
x150,0.00303429372722973,0.07721603272952071,0.4485675818081742,1.4426773746911106,3.4056287573465576,6.618331569168608,11.282352062400571,17.446308768768386,25.074711403665876,34.06021322225296,44.302906071212874,55.618859302223804,67.69986793860798,79.85136883205605,92.0745028722735,104.81089073227503,117.28284100028057,129.26819534131275,139.863441727745,148.62537906853137,154.99065525569284,158.13139710226903,158.32899722517857,155.6555271083572,150.41437379329642,142.37543831218642,131.5719146190396,118.1673051507559,102.72013886839548,86.22512821931915
x175,0.0012518672268494778,0.033491045218035795,0.2056964204261347,0.6932115333056681,1.6987165031038118,3.418039177698716,6.031006925113764,9.668783658528234,14.416265949833488,20.283416053626983,27.278211402811902,35.36441937140235,44.36124900802925,53.95792374411912,64.03961450255186,74.67378770916089,85.3725693072807,96.03299439885474,106.30782441319344,115.95087717211727,124.64497724897907,131.7997243690704,137.22728402406665,140.2671520694827,140.90522943259896,138.44718755442165,133.10086776328578,125.17093456392101,115.3191162505311,103.79242025583133
x200,0.0005592762704122998,0.015426642529232502,0.09833346761061508,0.34401375667043793,0.8725199844125107,1.8082197593245333,3.274913187688504,5.369634902865057,8.183611616443248,11.751651808431316,16.111363608278776,21.235772123391843,27.064814042727356,33.47942074649807,40.35726938273403,47.63539647651225,55.067659253573936,62.558975445530876,69.84184410452264,76.72735043565487,82.95608804336119,88.37632111642097,92.89110324253264,96.22315532439484,98.53731865201127,99.56638565082794,99.30094334502299,97.67213557177766,94.69093015243212,89.99774897718343
x225,0.00022540657448265265,0.006449206044187923,0.04308873325960422,0.15742657149937703,0.41437668492130125,0.8869218427121638,1.647777638018619,2.759739737303938,4.275467768139588,6.232793383364816,8.65335028719874,11.53763587278598,14.853894209480712,18.598039682618854,22.69851853235385,27.094310532714957,31.705582830322953,36.45533992308825,41.24473708821989,45.92849477341406,50.27274208705473,54.24516355963313,57.72643336925298,60.50877813825166,62.46896718119668,63.41370099211679,63.337373799586814,62.141280080060746,59.988004770588404,56.72105065046527
x250,5.514266879489438e-05,0.0015969461204700867,0.01087335470888185,0.04042678890291799,0.10824993988430115,0.23621461104336955,0.44831759735011306,0.7680157855545973,1.2160444931659626,1.8088063797285314,2.5559853364276233,3.458848337333317,4.508210829948634,5.704561544374769,7.023524613841745,8.442565685876204,9.938784087655945,11.483035172193805,13.049178137290017,14.60036510768369,16.053223737715765,17.413125950322744,18.661753748098164,19.75843243946195,20.684743860997422,21.397977513873315,21.91377114234292,22.201063673165514,22.300599802186916,22.10919426800696
x275,7.579172256438111e-06,0.0002281807676658876,0.0016771507484127403,0.006827794181872897,0.020046045893499367,0.047712512529339814,0.0980125526425326,0.18007390459510444,0.3029816146151509,0.4746283624123527,0.7004698392983533,0.9821654078914744,1.3169281129952084,1.7032097461318578,2.1313310000908166,2.5912546440246627,3.0725742144273065,3.5627697442165993,4.049747878122291,4.520904292433783,4.939486093754837,5.304675776914692,5.607660573614436,5.8304700915998735,5.966548333302019,5.999129423946522,5.933993685063253,5.767441433164324,5.515749781138773,5.168182760772373
x300,1.013693294547362e-06,2.9764974194859377e-05,0.00021914815920740858,0.0009037174246693036,0.002706715262165498,0.00660601703087285,0.013973920563019543,0.02651770455108307,0.04620717267517449,0.07505502699674636,0.11494068433728692,0.16707919216910525,0.2318413741488067,0.3089054246336891,0.39639489030223224,0.4916881710113545,0.591561742788943,0.6923649714732706,0.7902612058266301,0.8822230262548026,0.9591806767577806,1.019978553628184,1.0634085370949087,1.086852835408389,1.09121603593962,1.0752111235964854,1.0419348032586664,0.9935118497430407,0.9336783626457656,0.8633534106507932
