,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
g250,0.10529161774502162,0.6900330236144999,1.0851865475894695,0.6922752633914635,0.16567291481937962,0.030709924464999237,0.011643661926229383,0.005909642624045235,0.0027354049261862265,0.0010530576136280874,0.0003811527729567089,0.00014064737459024588,5.591198830598987e-05,2.534598128233904e-05,1.4008513157547044e-05,9.393833404717272e-06,7.0265414319193116e-06,5.560288804462766e-06,4.523557519207754e-06,3.7445032531849917e-06,3.136851544732079e-06,2.655238399362807e-06,2.2774636174696114e-06,1.9742836852444015e-06,1.729089791511908e-06,1.5261090013350289e-06,1.357948465782403e-06,1.2155071816914122e-06,1.0931877438190816e-06,9.849890593959916e-07
g275,0.08746432167201347,0.5744524720280623,0.9120124807278065,0.5952454808868629,0.1495539173968471,0.027352021101953075,0.009692808690302658,0.004471782990019921,0.002063345107457069,0.0008037677179251773,0.00029853302462898377,0.0001145668429006929,4.6913322667640995e-05,2.0982943346754092e-05,1.0861302010388537e-05,6.736078016419293e-06,4.769689169693155e-06,3.681657417777777e-06,2.982644449714212e-06,2.4872663001301894e-06,2.110171824135939e-06,1.8129495740638469e-06,1.5784709655243052e-06,1.3876567665927727e-06,1.230928098270041e-06,1.0988945764344614e-06,9.878098858036791e-07,8.921656899514581e-07,8.089002091686261e-07,7.340646320900208e-07
g300,0.07191172626702666,0.47483281367214375,0.762532727574605,0.5142135998828763,0.13674490992374572,0.024971132074528984,0.00830523213499169,0.003474293965607757,0.0015573681733792215,0.0006081991571800054,0.00023300375695285022,9.592724314096868e-05,4.264909001552652e-05,2.0200674118092263e-05,1.0394151605863125e-05,6.01831396489773e-06,3.878523298377137e-06,2.754134576103731e-06,2.1045266267374774e-06,1.6950599608096226e-06,1.4135940924218672e-06,1.2086583378488165e-06,1.0558190020284705e-06,9.357230048427525e-07,8.389672736168965e-07,7.577791673398473e-07,6.890144029191084e-07,6.288925031264935e-07,5.754105358504438e-07,5.261946157201584e-07
g325,0.0584795017809878,0.38947543505837273,0.6371609382509399,0.4480777710006541,0.12705470119301457,0.023391718405452757,0.00734889266937544,0.002807767218308781,0.001185697134511394,0.00047129727834533937,0.0001887359951606193,8.419851422372016e-05,4.102008829297838e-05,2.1015610366558492e-05,1.1196626621056636e-05,6.3218778528600045e-06,3.7690755524569263e-06,2.405744385673724e-06,1.6535573085020886e-06,1.2235885808399726e-06,9.639008442266576e-07,7.995455375876116e-07,6.912478592087104e-07,6.137210554393427e-07,5.547853917248792e-07,5.065270953669573e-07,4.655827310009473e-07,4.291213347307638e-07,3.9586527939980504e-07,3.6441161759014057e-07
g350,0.047661494717317544,0.32040426026607655,0.5368100927896894,0.3954472770544534,0.12087555742525245,0.022761064523749805,0.00680954885559268,0.0024218006874302637,0.0009338507912879559,0.00037915803557653417,0.00015834459223600672,7.573971330568093e-05,4.01341145456097e-05,2.2435723452713458e-05,1.2845031457810437e-05,7.562387550092228e-06,4.519086453242355e-06,2.764077425410536e-06,1.746735193510453e-06,1.156972602049572e-06,8.122480349339491e-07,6.106299264713095e-07,4.922584412780262e-07,4.189931749188819e-07,3.707525989626552e-07,3.3598357999779034e-07,3.0882034048205984e-07,2.8563662764159395e-07,2.6477394448468646e-07,2.449553766411939e-07
g375,0.03897260400104328,0.2648466384060466,0.45757697498322747,0.35268105292951174,0.11727127862281071,0.022888354768703843,0.00668052357318722,0.002281584846147403,0.00077776341014569,0.00031040432942565127,0.00013344880643587,6.746210092678922e-05,3.8499015929671236e-05,2.3424514702133116e-05,1.4584864454628271e-05,9.248421280906834e-06,5.861039679526342e-06,3.715141243227533e-06,2.3545926598994825e-06,1.4998522632049953e-06,9.704587720769818e-07,6.486537735470259e-07,4.5827265967849393e-07,3.4542313316257396e-07,2.7778639374185914e-07,2.3622604808350882e-07,2.0920610219058895e-07,1.899257326879158e-07,1.747767709894123e-07,1.615284096192746e-07
g400,0.033053028115192076,0.22563015447777435,0.3975848094331716,0.31956845314677873,0.11759920958393916,0.024375710456898785,0.007026723278969244,0.002394698030185157,0.0007185213336386022,0.0002584765077424305,0.00011076616419345721,5.763272410646017e-05,3.464588316621936e-05,2.248857419787554e-05,1.5018188566000287e-05,1.0199328211167474e-05,6.904002434855306e-06,4.647381061987891e-06,3.0959078981754827e-06,2.0378532964346253e-06,1.3314673139679365e-06,8.681525911695191e-07,5.745360048750586e-07,3.911740895139109e-07,2.778100130703306e-07,2.0865059889481874e-07,1.6640980498335294e-07,1.3992777495583953e-07,1.2250695478224326e-07,1.099451862861878e-07
g425,0.02802998791032771,0.1932276926074765,0.3482448151815437,0.2952942787611427,0.12121803374126716,0.02688424331726301,0.00779149304451861,0.0027806267521653496,0.000777767763670848,0.00022872656161495092,9.156140774947757e-05,4.744509114552033e-05,2.9269991175524967e-05,1.973964782613098e-05,1.3790676718843566e-05,9.80682617265761e-06,6.9672555191994545e-06,4.927542063442143e-06,3.4504322615762527e-06,2.3843560370461985e-06,1.6300909690152079e-06,1.102001115989035e-06,7.435847178834708e-07,5.036899244019691e-07,3.447138351359572e-07,2.4105032712781095e-07,1.7452184782169306e-07,1.3177567786409446e-07,1.0425405142237645e-07,8.599670017133762e-08
g450,0.023496465787928352,0.1647952333089555,0.3083394523637948,0.27986684511788906,0.12879113273583523,0.031247668712295597,0.009143431007235069,0.00344080476994974,0.0009973048851982145,0.00023593050854030261,7.794757952316189e-05,3.8034534273509035e-05,2.3451916543811685e-05,1.6093179692970966e-05,1.1527798467997522e-05,8.416527940299222e-06,6.1536499293656565e-06,4.4891587041132825e-06,3.251639720648868e-06,2.331902315615331e-06,1.66008219881886e-06,1.1711477287637993e-06,8.245126779572055e-07,5.806784677952422e-07,4.0989940192488696e-07,2.913642453955513e-07,2.100513763509037e-07,1.5426765320456327e-07,1.1600703302976508e-07,8.948901848185711e-08
g475,0.020277290414858217,0.14448918885505363,0.2802933189655115,0.2724255132398834,0.1405457471958826,0.03803656004691407,0.01129824837460602,0.004464990217418285,0.0014550833350381583,0.0003097952109389088,7.499688319093662e-05,3.068505877666902e-05,1.818623014284777e-05,1.2471724972151413e-05,9.01409882984008e-06,6.657211045343606e-06,4.9279858106750455e-06,3.6455585123440404e-06,2.682362488553669e-06,1.958792794559885e-06,1.4239830199427468e-06,1.0288308132801698e-06,7.437698817176555e-07,5.387671762733057e-07,3.9151760098821034e-07,2.8612791418128266e-07,2.1121322008748906e-07,1.5775328159115526e-07,1.194678614006345e-07,9.17621284707351e-08
g500,0.01759115131679389,0.12821431096947777,0.2607578307917859,0.2728563666751272,0.15719965317593781,0.048454186399067053,0.01471138136558406,0.005960417034437928,0.002237127077965211,0.000501413235184556,9.353984600558548e-05,2.6877655433386893e-05,1.4004239281863919e-05,9.402983682846413e-06,6.788051380564467e-06,5.031052458572946e-06,3.7369822479687465e-06,2.775718236949469e-06,2.0508726289801725e-06,1.5048660830137993e-06,1.1001777021506097e-06,8.001682417975915e-07,5.829482572590898e-07,4.260717570087934e-07,3.1278004392110653e-07,2.3112136306316935e-07,1.72560388136536e-07,1.3030366727912844e-07,9.963937555237552e-08,7.708670252811828e-08
g525,0.015686880723612618,0.11696942582245283,0.25005223634451484,0.27993485134005097,0.17919602713896277,0.06409609769791165,0.020084192741492066,0.008147494505141071,0.003450357993724874,0.0008986959229266644,0.00015712178274786856,3.0009169211667695e-05,1.1258882141972992e-05,7.015973401156981e-06,5.005713376277789e-06,3.705770781255994e-06,2.7506749804317887e-06,2.0417423954944606e-06,1.5067230659416358e-06,1.1035128851127568e-06,8.04827023999218e-07,5.835766258215276e-07,4.2363203593756024e-07,3.0839302045543635e-07,2.254415041735497e-07,1.658868432898529e-07,1.2338337332860518e-07,9.286312723451239e-08,7.083608764416624e-08,5.470987608564573e-08
g550,0.014575385297711034,0.1111152364958479,0.24735798093344633,0.29226492235553403,0.207219385934196,0.08723635838701939,0.02868685734203594,0.011415651384547075,0.005229557191748099,0.0016497028563973444,0.00031670741796030195,4.928409480493364e-05,1.0912522074123951e-05,5.341220820093206e-06,3.659298899771281e-06,2.691059504885987e-06,1.9928206676959438e-06,1.4750904357544785e-06,1.0850900011361847e-06,7.912571578639715e-07,5.739187900579238e-07,4.1326315872090334e-07,2.9747722721124063e-07,2.1441468271457758e-07,1.549552209041047e-07,1.125758800572336e-07,8.260201259878127e-08,6.131085535315604e-08,4.613362560376865e-08,3.51750345285345e-08
g575,0.01359113674850896,0.10674607403997338,0.24699555121862254,0.3076324196332895,0.24160762883651202,0.12032641867196486,0.042712747469312765,0.016541106792818328,0.007798260627850564,0.0029552747234490168,0.0006679518685112232,0.00010709246517754523,1.6098103421247885e-05,4.60018831211301e-06,2.703308502381565e-06,1.94350938306373e-06,1.4330028204232485e-06,1.0567058272649242e-06,7.742277572778435e-07,5.615775479648314e-07,4.046287319420618e-07,2.889602153198026e-07,2.0589751575857216e-07,1.4662698679481054e-07,1.0446977424157692e-07,7.467457837226867e-08,5.3816141563301215e-08,3.9183549967906475e-08,2.8901430829408296e-08,2.1600750394553872e-08
g600,0.012320550889283887,0.10025215842099178,0.24357755193962494,0.3238808257161761,0.2816937466998434,0.1651680331355812,0.06548170620713681,0.024909212686922855,0.011552261721777389,0.0050636468404113,0.001386451838195836,0.00025579149064681474,3.6158243628330565e-05,5.838994924245254e-06,2.1614480522784625e-06,1.41141689809683e-06,1.0268134382568114e-06,7.537172344021196e-07,5.497484409573615e-07,3.9656114538169763e-07,2.837719898121599e-07,2.009447019919983e-07,1.4170963552543607e-07,9.96784108270168e-08,6.998784255109668e-08,4.9184761591297163e-08,3.47766887226345e-08,2.479116046509833e-08,1.7877085771269876e-08,1.3049456775464622e-08
