,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
x-100,4.154041288248775,49.67990156982718,144.55949389104038,240.42256502144042,288.9979688611206,273.372848057495,210.8157538481891,135.68918734663848,72.80328357325843,32.43261363753081,11.9139622781543,3.6321823225877825,0.9307507642408727,0.1960012546121409,0.03334711454636875,0.005296825309937689,0.0007792658511136891,0.00010596635634666142,1.4484144484930858e-05,2.5617216162206894e-06,1.0716211189599028e-06,8.347169104518121e-07,7.408344765612569e-07,6.69410926558609e-07,6.060328224638964e-07,5.489097992046007e-07,4.984804899656394e-07,4.516055339635249e-07,4.0963360370784144e-07,3.71948903772774e-07
x-075,2.5448837020890127,34.70516375365597,110.78343594438209,202.14863987828394,269.12398063846143,285.4423083480331,250.3721715323594,184.09524201649614,114.66278550350347,60.905352220708465,27.845743161476243,11.175579568301396,3.9050772499637096,1.1792685110604981,0.31525954578345655,0.07617327141801188,0.015973081577593324,0.00308985532558629,0.0005717146609163767,9.798594636262309e-05,1.5702634481398623e-05,2.5208818792770716e-06,5.331292160514504e-07,2.423165486897586e-07,1.8944466285741858e-07,1.6953146216189864e-07,1.555421874807298e-07,1.430448197517819e-07,1.3192860726876532e-07,1.219284550788059e-07
x-050,1.479891727161006,22.35756580300058,77.94269553142429,154.1195941629627,224.1766724029965,265.2343834030617,263.468657299968,222.19851721046697,161.24862120493182,100.55235106036312,55.32485334110999,27.454277223094525,12.3938118470525,4.921402227277306,1.770648402787904,0.6214786992922282,0.20037245966744996,0.05541206000678486,0.01318439154890254,0.0029185053990895406,0.0006183448625028256,0.0001243454230735857,2.3443833519578054e-05,4.233049569875355e-06,7.660706486118601e-07,1.692131600297275e-07,7.13146289433113e-08,5.318550901642237e-08,4.749843462419988e-08,4.398997653856693e-08
x-025,0.8435725829214725,13.71596188152574,51.98140820941116,110.82880623027555,173.5617026303484,222.8140999764676,246.71811490360454,239.53248348027833,202.33103741613655,148.52841923075323,97.22692186689878,58.22105145091161,32.198604486192906,16.08931124601684,7.437370514422851,3.304827740330414,1.4092295937993007,0.575734170926126,0.21476827827200126,0.06858971804218718,0.018641811296566557,0.004848181492885896,0.0012420871534320405,0.00030765008344086736,7.27806685236551e-05,1.6106605954599416e-05,3.3748447266522036e-06,6.893861673787079e-07,1.488084481566618e-07,4.2692420852434884e-08
x000,0.48760944321914446,8.282284389073256,33.75250952637355,77.28907750432224,129.96676255050176,180.53953537738488,217.76809528767015,231.54309005095652,220.7986887227934,190.22882164202656,148.13722087347958,105.09856126884397,69.22720286657935,41.976195039292776,23.74545257893249,12.87978624425743,6.634135501175815,3.2920796243898134,1.5933116517702979,0.7314079103484508,0.3051289522474879,0.11354499745504035,0.03757651330624443,0.011795104565162227,0.003620231255623826,0.0010727918227141089,0.00030657250388046846,8.449491204886239e-05,2.2524007988772407e-05,5.85479495541592e-06
x025,0.2812902206735616,4.938788750625437,21.417178923506846,52.36363920991077,93.78836176706132,138.30032744023018,178.11992844299598,207.21181964211561,221.396024897664,215.16234850910527,190.6213266230705,156.37506833286767,120.11117297065873,85.38757083330434,56.69139018179888,36.00039530876592,21.977643129007337,12.887679279366324,7.365835068150333,4.095960461191377,2.1890422418441013,1.1151529752105893,0.5351650157651521,0.2357187703059575,0.09344763554766815,0.034256294215141515,0.011980950982069673,0.0041462304528028515,0.001432466486318513,0.0004957553467544638
x050,0.16462164756044914,3.009185745516457,13.605339354944991,35.126492967657455,66.70123021648097,104.64153934149829,144.02238344319815,178.8627763017914,202.59874368609442,210.8890308540134,206.60304015008313,192.585760663655,168.9343389395417,137.41454169879734,104.34451875604647,75.5603214918972,52.51802579507098,35.34828626648255,23.19124504510031,14.907454659187453,9.403665789128379,5.836418641816506,3.5207596483130277,2.028092681397121,1.0949379451999623,0.5488253803550747,0.2521434218194044,0.10754530421836857,0.043811978698791276,0.01820321197827702
x075,0.09225016088100338,1.708638373318138,7.9449436525683454,21.435847305384865,42.78633339946798,70.47933397117554,101.62808192524791,133.06130458398144,162.32387771482772,187.2125004616704,205.67629797115723,213.20115405709566,206.3673638968064,186.57905058491966,159.57609702922406,131.1389139606939,103.14318097812708,78.28793509607159,57.81026386805739,41.46507912559329,29.209220739224754,20.33833927896652,14.030767642626572,9.587467120117848,6.3625664865451546,4.016470150802945,2.3933469478459397,1.3329656497608946,0.6877462909298727,0.3317050586124491
x100,0.049002665076404384,1.0118770909297088,4.943451190477738,13.832685816623236,28.878250698598126,50.03826577782689,76.19378155780318,105.59773887962206,136.02545194220323,164.26073847105633,187.8066461876467,204.1764655447981,212.32785371617942,213.32808023867958,208.10381321490965,197.0942161838934,178.68190164963247,155.7976774931506,131.90405131619326,109.4406618648388,88.683533100395,70.01207368901525,54.512976406651674,41.915585568798846,31.651994776044194,23.486207150535236,17.093664229051825,11.991317557337512,7.994461341931121,4.962049243252591
x125,0.02012848262980105,0.4729056173944744,2.4888037085077888,7.326374640055237,16.028896940935034,29.13727831263403,46.52366635648558,67.59687696125424,91.46430864887128,117.10940414598315,143.93487988311608,170.88207499291838,195.91985962303917,216.4874628126815,230.0225209754076,237.44958912270127,237.32882283622243,232.53903716511684,224.84763424129528,215.9558574646978,204.88089297870602,189.25557619168725,169.69782277598821,147.95940806711556,126.35825706547642,105.7951039272181,86.56966114804966,68.999084796314,53.35779109329141,40.078152897101674
