,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
x-100,1.2386117082041626,14.903989637739953,44.72326628109563,76.84242642119608,95.64373660213907,94.3132511204534,76.99682464014525,54.01736931487147,32.78119051881975,16.85715324791758,7.092593106936936,2.4201755561286964,0.6709083485288434,0.14603458271065733,0.023504545760763555,0.003345974458386727,0.0004492659596350471,5.499740358099133e-05,6.525634052055681e-06,8.287409550674081e-07,2.2146635993655764e-07,1.500833699903656e-07,1.2982044965359436e-07,1.153440094853411e-07,1.0263210805846962e-07,9.119216048536937e-08,8.116457597713217e-08,7.19633783061442e-08,6.380092731210184e-08,5.654857966570273e-08
x-075,0.8125758598331025,10.994509899856682,35.81388506030833,67.04110466375042,91.86612035266818,100.93955208213721,92.92818425309389,73.58798693992983,51.10270443475865,31.048599669641092,16.275113669923822,7.366730196026447,2.8400119031409625,0.9201783826560075,0.24730336992998603,0.05464001299340749,0.009646983054154986,0.0016085898437214789,0.000264511405543096,3.988718294429655e-05,5.551642594873068e-06,7.469873066083582e-07,1.2238195180532533e-07,4.554157349967116e-08,3.410434359871055e-08,3.0207676961847414e-08,2.7420925426184773e-08,2.4894373255207868e-08,2.2635829004770053e-08,2.0606110083165322e-08
x-050,0.5049904046804055,7.481972705969836,26.39389590282929,53.276062622872516,79.45786065656009,96.90107656332641,100.38656018754382,90.31140078908038,72.00662316089903,50.66421343604904,31.708537551055986,17.741099038373,8.890290911363158,3.8651920621159372,1.4788939899179512,0.5150980703071247,0.1536334425803651,0.03707075188311508,0.007595432580430758,0.001520136952430031,0.0002946714509532004,5.454040583207245e-05,9.384923090645558e-06,1.5459669075671527e-06,2.4625373356664086e-07,4.200503195572482e-08,1.2349252648162017e-08,7.887825561449597e-09,6.8638426305055456e-09,6.306168566799124e-09
x-025,0.3086666221705671,4.857704738047626,18.487002004042395,40.07199628329773,64.22780511086216,85.00187565483611,98.11537029181852,100.92807122900335,92.4455585794061,75.2071846218037,55.1557271936478,36.85242586197545,22.52736469978769,12.345359582860514,6.18518392191909,2.8979903308231014,1.2324586968304891,0.4694635825712375,0.15547581172279912,0.04234646411923484,0.009727079241886405,0.0022632560979599366,0.0005273595555931725,0.0001194661675140215,2.5790683773549096e-05,5.174756222981531e-06,9.741536634448184e-07,1.750000274567879e-07,3.202784240932955e-08,7.200536859201787e-09
x000,0.19808919328466568,3.1844180080971562,12.897541245523124,29.91510848997975,51.508257617070214,73.91738259419542,93.1053842333262,104.86443759301591,107.30815316352823,99.96002538367469,84.87256476926528,65.94463139225758,47.33949232080778,31.194141227309377,19.063909756752597,11.05119583867841,6.0041276762099995,3.018376022462247,1.3925662131449064,0.5762748702668218,0.20538274983530008,0.06166157650935611,0.016176753218006153,0.004437421415372738,0.0012313404955265183,0.00032515702706539535,8.22339260892397e-05,1.9977006887078888e-05,4.691826684330588e-06,1.0813497415939508e-06
x025,0.13147587231257027,2.1582161858603643,9.17267562311819,22.57425877167358,41.34518342955977,63.044768122501516,84.69370353669389,103.24364688990045,115.87818247577898,119.11449773462337,112.87218239761104,99.45193375698625,81.65781635274622,62.07719305727751,44.111318963243484,29.8210684956816,19.27753607937133,11.868982006292061,6.962096038959623,3.7964508936712322,1.8871194838991903,0.8530376771800542,0.3454423875191455,0.12099118479307999,0.037001727919947464,0.011505993919125374,0.0036850207343157794,0.0011580345185772287,0.00035904136835427877,0.00010914094085613234
x050,0.08734866673208494,1.5064633569099077,6.665942480158627,17.22020400857507,33.214723958391374,53.42078371188341,75.77887594186319,97.41054375196835,115.00415847491307,125.8143007601388,129.95220464216152,127.12534467976272,116.53733879576589,99.4477401712233,79.72423367349035,60.94077167665186,44.60437438212751,31.467311854760688,21.55075782276411,14.26446731915,8.986691223960753,5.343049929459252,2.9636238904633805,1.5205854722515628,0.7062034516207962,0.2891031233366173,0.10327348406456771,0.03598076573670441,0.013223374353626947,0.004951523442243178
x075,0.05461700554873504,0.9837125111924636,4.536354925437947,12.255555098450566,24.738628209237618,41.55729691091607,61.47996418636527,82.8489211803107,104.0340778410351,123.14115856147313,138.38937610625922,146.71901913382953,145.86407756302617,136.54474148233172,121.7728217588524,104.4644147344509,85.73256624611443,67.77047757250372,51.90547050539998,38.52673025452442,27.915885979325566,19.631876020819377,13.284351879245992,8.617622381614476,5.283959342601813,3.0191083648454553,1.5935379840317452,0.7615861805770391,0.32288988043316336,0.12788093438147732
x100,0.0314383441868663,0.6359082122223165,3.1259597231092515,8.830061600607756,18.62118946157991,32.66491271782306,50.461581950627675,70.99853324476646,92.86730339866027,113.98598828712231,132.7564903877569,147.5834929030443,157.63773809242338,163.18920800283996,163.92649746505393,159.63373480255453,148.94944397753767,133.9049905157361,116.79493348030176,99.46391154290478,82.54475815280388,66.72701154399472,52.93652438174401,40.962751064548385,30.565385623629503,21.951595545594913,15.172823386199449,9.966902288940288,6.175126578397656,3.517708319207592
x125,0.014662276538721594,0.33793945404945397,1.7804313532121587,5.286625191489715,11.675918316855926,21.431926062565626,34.603422370626255,50.89692946139429,69.78023328267088,90.56998063543219,112.8055779067352,135.6506564447846,157.53117744502435,176.46916028468362,190.47129086495573,200.19004892409205,204.23339385983684,204.5251622893977,201.9097798978455,197.24892191969644,189.5834786725019,177.184799988935,161.0698570697424,142.8950229530111,124.29157319363776,105.58427800923702,87.03849452974454,69.25309345276551,52.872883880205244,38.77556637883094
