,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
g325,0.005349254158152196,0.036294766094765334,0.06606084603133301,0.05734198792878583,0.025677511076896385,0.009327074852748616,0.004391536140371564,0.002129709023955462,0.0010962960096305282,0.000480157734465205,0.00019930019618828672,9.00346735145741e-05,4.503601769577987e-05,2.418722781187589e-05,1.3656527679194447e-05,8.14174530399155e-06,5.061424028688006e-06,3.286901074550231e-06,2.2235135259089695e-06,1.5634861728083923e-06,1.1424644455980287e-06,8.680433623627141e-07,6.895372359376773e-07,5.70724113588542e-07,4.901160117795616e-07,4.336955151436027e-07,3.928488006194565e-07,3.613861847727767e-07,3.356930194011843e-07,3.129660978851548e-07
g350,0.004738384660494731,0.03238364471009037,0.059698959634493065,0.05374864796537658,0.02552580665447814,0.009268656653574691,0.004168674877421306,0.0018116971356445769,0.0007998816849424584,0.0003557880436328392,0.00015433654290556134,7.582474891440029e-05,4.195455796804923e-05,2.4868340146789004e-05,1.5182018859089622e-05,9.485787730933298e-06,5.968632153195379e-06,3.7869352196790825e-06,2.4245011100984886e-06,1.5736628907011492e-06,1.0444567829058361e-06,7.183842842410608e-07,5.219670068612707e-07,4.0325952622002406e-07,3.3105429703454143e-07,2.864427246247228e-07,2.5768285092732477e-07,2.3754427068086965e-07,2.2203139919129858e-07,2.0853203848151495e-07
g375,0.004118428045367271,0.028465764397237286,0.053883408672487886,0.05106321201285971,0.025831731820414,0.009547563634218385,0.004256126735377819,0.0017637016609367434,0.0006499095503831613,0.0002797272874372289,0.00012532968591506035,6.555777551001814e-05,3.938891060819542e-05,2.5540179630119687e-05,1.6992755627769597e-05,1.1454750868397796e-05,7.67848315636708e-06,5.110590091985419e-06,3.365987696691555e-06,2.1927057345515997e-06,1.4192170138520498e-06,9.191957729702774e-07,6.073682408213331e-07,4.1615826272567005e-07,3.006379559798732e-07,2.323400812272914e-07,1.9203421707658176e-07,1.6765606365602481e-07,1.520623121531396e-07,1.4080140787888026e-07
g400,0.0036174658003940005,0.025208082959290206,0.04948622379346769,0.049561035735857475,0.02689912067326286,0.010296685210971561,0.004631874334075394,0.0019549742744555524,0.000622657954843495,0.0002308461185172407,0.00010301899872014734,5.567319038297608e-05,3.54082535409827e-05,2.456889160808407e-05,1.754927940359246e-05,1.2671186907495523e-05,9.076967063464492e-06,6.43448100857027e-06,4.491195147719315e-06,3.076720384973042e-06,2.0731941683761905e-06,1.373170045130749e-06,9.031708778375353e-07,5.945925243237135e-07,3.958255497573871e-07,2.7137154441069543e-07,1.9533644354945398e-07,1.4945449291095987e-07,1.2187127600621822e-07,1.0471539738925437e-07
g425,0.003350059265238559,0.023406095044739655,0.046884327832051174,0.049000014145699905,0.02858499450951201,0.01141908915617167,0.005286644594622043,0.0023865060509554352,0.0007317301993205765,0.0002110825860797703,8.572122322083884e-05,4.5857598116794026e-05,2.9931871999158385e-05,2.1608849928632655e-05,1.6164542959706773e-05,1.2233053194616507e-05,9.20264967599186e-06,6.861043652825962e-06,5.045696736621846e-06,3.6480003292106434e-06,2.597897812239361e-06,1.8168842463744086e-06,1.2556483135616473e-06,8.597438840982142e-07,5.845597713349332e-07,3.974016905738005e-07,2.734365768618887e-07,1.923084759942239e-07,1.4012448686984083e-07,1.0651434531541276e-07
g450,0.003120133152482421,0.0220232568739376,0.04529602243227597,0.04944227394596665,0.03116287341541893,0.013155674402706912,0.006255015590937306,0.003054406617683578,0.0010185878777601754,0.00023840630622313946,7.52751296523111e-05,3.698076354307834e-05,2.3976206211200034e-05,1.7594888242408707e-05,1.3492321214370067e-05,1.0488646022183067e-05,8.12357623277482e-06,6.251927268553044e-06,4.762203887067629e-06,3.5818458734665e-06,2.6668651992582463e-06,1.95997524811687e-06,1.4298400397499326e-06,1.0365606846966116e-06,7.471707782322645e-07,5.367613890843578e-07,3.8640043867531265e-07,2.796352576395205e-07,2.0436262304806104e-07,1.513612375287478e-07
g475,0.002973921405670729,0.02125666801049477,0.04461859081105375,0.05080382395006997,0.034707715674168714,0.015647275348785003,0.007627700482757909,0.004001839995904611,0.0015469727990817066,0.0003495620609468119,7.827821874673282e-05,3.0409468420924187e-05,1.8599038722989045e-05,1.3592357208223778e-05,1.0508346971652946e-05,8.266701346044686e-06,6.485525380200431e-06,5.064850358431689e-06,3.922643315250596e-06,3.008395891806163e-06,2.291897487448703e-06,1.7303717192191655e-06,1.3023179340388109e-06,9.778280197721771e-07,7.329801673158969e-07,5.492334378745469e-07,4.1287113378319715e-07,3.116829298925828e-07,2.3665233589776097e-07,1.8077048603760875e-07
g500,0.002804089134253159,0.020463313966223147,0.04445771723586337,0.05322646608128016,0.03947000253456718,0.019263129113812526,0.009588421895089615,0.005286561087816389,0.0023845692026816735,0.0006066445945352162,0.00010987143482978912,2.82049407040275e-05,1.441856614355162e-05,1.0214395021125731e-05,7.872847589559587e-06,6.21456619416445e-06,4.893774734989485e-06,3.838740982596401e-06,2.987096694903379e-06,2.3036787082425004e-06,1.76672197815307e-06,1.344637645407626e-06,1.0218332420881837e-06,7.76123307068936e-07,5.89733284678278e-07,4.488502992613475e-07,3.4334469100729483e-07,2.6413802736701236e-07,2.0456624417786376e-07,1.5939545269193052e-07
g525,0.0026721753952151303,0.01994457950455635,0.045004203848394694,0.05667781346114137,0.04556462573915554,0.02434776260391849,0.01236423546324014,0.007024624432228973,0.003604848204638051,0.0011044387943542117,0.00020222816587816463,3.530724700604661e-05,1.1942859201092655e-05,7.619376973143287e-06,5.779995654079326e-06,4.554152042369685e-06,3.585029310160119e-06,2.8111814423551792e-06,2.186051011346212e-06,1.6839017170032578e-06,1.2894904982344214e-06,9.7964718922209e-07,7.428943704524215e-07,5.629995490984462e-07,4.2685450205608005e-07,3.242347943820961e-07,2.476531721612962e-07,1.9037340664437293e-07,1.4747416087167026e-07,1.1507165313418361e-07
g550,0.002591311568452679,0.01981820151617521,0.046349450099716076,0.06120172925944782,0.05319668255351072,0.03143445807692352,0.016351610793512873,0.009404557095790158,0.0052939519511281275,0.001980833981421974,0.0004214922592415657,6.470750145150571e-05,1.262475011707768e-05,5.864009606054552e-06,4.212685937827632e-06,3.2917275607635254e-06,2.5857265561793498e-06,2.0226881607785245e-06,1.5687690965629953e-06,1.2040072370422559e-06,9.178085983846408e-07,6.932692700415534e-07,5.220988229761409e-07,3.9246311247333347e-07,2.9477347456336446e-07,2.2156002657492356e-07,1.6731982191888403e-07,1.2710959240464205e-07,9.730333970743977e-08,7.505552912667503e-08
g575,0.00248549741501534,0.019555058568061345,0.04781964470773036,0.0667223303401547,0.06239734391047902,0.041078346569358964,0.02221063770832835,0.01275666812655694,0.0075817928536583,0.0034046723724618826,0.0008851823948418865,0.00014750151243780212,2.1082938475682382e-05,5.3088105681109335e-06,3.117708202538522e-06,2.3678068976778592e-06,1.851185709554863e-06,1.4433065427308141e-06,1.1154823638830672e-06,8.52197214222461e-07,6.458966437392524e-07,4.844221562155182e-07,3.616546866885024e-07,2.690766662596588e-07,1.9966931199158185e-07,1.4801428783256136e-07,1.1007071624993695e-07,8.2236853101876e-08,6.185455354049269e-08,4.686090871619702e-08
g600,0.0024932203378682798,0.020035816961991085,0.050506082830232446,0.07314371604154096,0.07289526736572476,0.05364835000948211,0.03086623254571369,0.017607242660797624,0.010683986330858292,0.005558916042989256,0.001782937385313722,0.000353527495480155,5.0506570298547076e-05,7.507824841843097e-06,2.5498599919514274e-06,1.7165342446469855e-06,1.3214271144552299e-06,1.026004541391233e-06,7.8978844458959e-07,6.005518260577545e-07,4.5245787128429027e-07,3.3685333973286476e-07,2.4923172764228124e-07,1.8344789965075444e-07,1.3440347271080054e-07,9.817038478133055e-08,7.180481003835729e-08,5.266715701189326e-08,3.8836365689904575e-08,2.8814246800958555e-08
