,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
g250,0.019436324147159616,0.12767961722829166,0.20749161375099862,0.1419665426857186,0.03974322692708497,0.008531879785849412,0.0028334110485571246,0.0010790289507473655,0.000402415461123192,0.00013262631851474296,4.4443594540401965e-05,1.636047319950389e-05,6.813504805076204e-06,3.2497540643119614e-06,1.8553163026951113e-06,1.2623712708878883e-06,9.634989246630429e-07,7.931238037513007e-07,6.847452458118817e-07,6.097887221825506e-07,5.509498559855263e-07,5.02190340231684e-07,4.6087535186747186e-07,4.235540855284925e-07,3.894189633610389e-07,3.569790809869642e-07,3.2652049392262474e-07,2.975569439088863e-07,2.7012436728626267e-07,2.437688683128105e-07
g275,0.016497062000259858,0.10875483958301604,0.1780483761946511,0.12506467753570558,0.03670236068221051,0.007800975734560021,0.0024541218674258205,0.0008952691939388336,0.0003419930932603189,0.00011714855352586652,4.0934428113859364e-05,1.545746651250409e-05,6.286392303193698e-06,2.728251296330043e-06,1.3594440042609247e-06,8.353524375068008e-07,6.130516305512312e-07,5.077201766888322e-07,4.488006836641649e-07,4.100420110441695e-07,3.7867993982677355e-07,3.5126884425460686e-07,3.267722559538193e-07,3.034287861052555e-07,2.8120706336277193e-07,2.5936837908852735e-07,2.3838079584966695e-07,2.1806708607343488e-07,1.9858392758459803e-07,1.7967538415488065e-07
g300,0.01371542565321499,0.0913941766074439,0.1516919403284098,0.1110448237048054,0.034313708541480324,0.007334645063857979,0.002197958208124775,0.0007605906736951171,0.0002937231959408113,0.00010531073034985551,3.913427804200465e-05,1.591876382705828e-05,6.894204154391832e-06,3.0628280755997807e-06,1.4375498706463413e-06,7.725030061931791e-07,4.90910760212671e-07,3.6987068887001684e-07,3.137809408449257e-07,2.8399607234036795e-07,2.633176706310594e-07,2.462806014897897e-07,2.3105195897915093e-07,2.1612986037062235e-07,2.0151030576990565e-07,1.867430960508893e-07,1.7227586105412652e-07,1.5805654955574928e-07,1.4426235178752436e-07,1.307651619663712e-07
g325,0.01125143212814568,0.07563465337108786,0.12958928113611473,0.09929743657129356,0.03248995978251488,0.00706507401750662,0.002028217022273438,0.0006572714223762714,0.0002505207054953211,9.358347599729247e-05,3.677280013767778e-05,1.6147185891436023e-05,7.5663577836212995e-06,3.5939741752021095e-06,1.7202512020190948e-06,8.72548631284234e-07,4.854898750836466e-07,3.130503296029159e-07,2.3616431052225408e-07,2.0069696613408873e-07,1.814038582075408e-07,1.6866666526204993e-07,1.5857826145286545e-07,1.4903153534345324e-07,1.39648909187299e-07,1.3001925160653192e-07,1.2042822976948833e-07,1.1086650253087405e-07,1.0148036636919707e-07,9.220979577973447e-08
g350,0.009634884354853712,0.06496785005284522,0.11324841745604901,0.08986849859341112,0.03144857609761787,0.007055367560756601,0.0019548580039625845,0.0005846148063660131,0.00021260412131745112,8.169409537674054e-05,3.352014917760061e-05,1.5757730768909227e-05,7.989807744032855e-06,4.121532060879438e-06,2.108504909325703e-06,1.0983104581422242e-06,5.879383279760922e-07,3.3777888227411534e-07,2.1745840531414684e-07,1.602375883090176e-07,1.3176818332615583e-07,1.1659732402645003e-07,1.0732684376518524e-07,1.0016740770058666e-07,9.381469810085617e-08,8.75331744423935e-08,8.13259789888149e-08,7.511227231899292e-08,6.896644244073538e-08,6.284708611667273e-08
g375,0.008248819331876569,0.055979354861255624,0.09983127845534857,0.08187878724671876,0.03092225988598557,0.007255682881730261,0.00200355973846522,0.0005491748792015735,0.00018213065905170133,7.009186221338559e-05,2.9555064999924657e-05,1.4658177326588054e-05,7.961601290002876e-06,4.439598966561031e-06,2.4515286966286052e-06,1.3593465341284844e-06,7.520088851356412e-07,4.237799595972603e-07,2.495708297500949e-07,1.5881152595575326e-07,1.1168560492393526e-07,8.731265917975512e-08,7.437649342477684e-08,6.665051247460206e-08,6.13003820927582e-08,5.6883021539571976e-08,5.288038713092085e-08,4.900146853292273e-08,4.5188736464078926e-08,4.137238231940797e-08
g400,0.007272359215775938,0.04953672584963259,0.08937048104922064,0.07570906377883721,0.03150415863856773,0.007907491508398678,0.002213946097760252,0.0005652256395047283,0.00016232312100181585,5.935749693096699e-05,2.5001952520708528e-05,1.2719844170269086e-05,7.229692276147441e-06,4.266119653434358e-06,2.5076497835730527e-06,1.4775674759815552e-06,8.632013664677583e-07,5.049870345941155e-07,2.986732885160729e-07,1.8155469656426666e-07,1.1604980916096427e-07,7.9967705750688e-08,6.0322682071662e-08,4.9251968216365646e-08,4.261817094400824e-08,3.820453119875922e-08,3.489971357673751e-08,3.209984566127639e-08,2.9542928501280235e-08,2.7071378094072094e-08
g425,0.006284840577972687,0.04339164690585526,0.08009802972622532,0.07122182761323206,0.03301843104768983,0.008896738964984847,0.0026081673261000226,0.0006803013421711296,0.00016174441523612103,5.112018908850475e-05,2.0770390253649186e-05,1.055796646515292e-05,6.116802445623567e-06,3.7084824575958885e-06,2.251865883958956e-06,1.3702469565265607e-06,8.277393746960542e-07,4.994716685097827e-07,3.024922917188446e-07,1.852448516218376e-07,1.1637602826763093e-07,7.629524123195462e-08,5.3296873917949775e-08,3.991045700481493e-08,3.191024074620879e-08,2.6921533635221067e-08,2.3608712220219653e-08,2.1183504769054922e-08,1.9238373557920273e-08,1.7524579558894303e-08
g450,0.005488872808384968,0.03838825428657327,0.07261573682736461,0.06852295234216035,0.03570684115257967,0.010452006801559456,0.003159946956072877,0.0008295929667527032,0.00017209225128395587,4.528511841597518e-05,1.698437560347906e-05,8.461336915943975e-06,4.964677292368575e-06,3.0861639929089574e-06,1.9361768408830382e-06,1.2162974442980859e-06,7.591359757995487e-07,4.719783254991724e-07,2.9292460066478504e-07,1.8191928633433908e-07,1.1411291996662797e-07,7.298878813574404e-08,4.844808914919254e-08,3.372161750341082e-08,2.4769566001006014e-08,1.9246042636008353e-08,1.5747380140115433e-08,1.3408083205075231e-08,1.1742026220825786e-08,1.0446547480434195e-08
g475,0.00465649632450019,0.03343015746565641,0.06633334857315523,0.06795365357501325,0.0398022099165116,0.012843880956412495,0.004049561190950077,0.0011572739819488075,0.0002253887426932138,4.62378616662068e-05,1.4344678444753228e-05,6.682823036456513e-06,3.873469722752051e-06,2.419262547498676e-06,1.5354173947469386e-06,9.756858348058247e-07,6.16206038688781e-07,3.8742839848225967e-07,2.428250789497658e-07,1.5186418019341387e-07,9.54648246817629e-08,6.066847788815282e-08,3.951556735054565e-08,2.6584297597719533e-08,1.8593606810330673e-08,1.3616317391139898e-08,1.0471004128049085e-08,8.41904024834695e-09,7.027904941798396e-09,6.0266041083664764e-09
g500,0.00405901958074287,0.029738817378127218,0.06239822233334478,0.06943495933052979,0.04554033308434915,0.016447790177949544,0.0054013806603954734,0.0017018135920748548,0.00034436901482166584,5.856512860319787e-05,1.3324319279550548e-05,5.3178248344479375e-06,2.965502286053238e-06,1.8436081043017688e-06,1.1742296596113198e-06,7.502832914808703e-07,4.7589463703014426e-07,3.004155162688326e-07,1.8874539412373737e-07,1.1811440794119552e-07,7.408782883228864e-08,4.67727649115421e-08,3.0069531902480025e-08,1.980091188737454e-08,1.342016572314039e-08,9.430160480288381e-09,6.905520021942282e-09,5.267724762903394e-09,4.1755269772912306e-09,3.4141515267582736e-09
g525,0.003679430810446583,0.027589555105190358,0.06087598533941829,0.07298267286265765,0.05319654573141307,0.021809938364841436,0.00746445787323862,0.0025712545224515046,0.0005828152703875733,9.378990283341649e-05,1.544801916969655e-05,4.494341910757326e-06,2.264649020815785e-06,1.3826888978718349e-06,8.782703706685289e-07,5.622967397428955e-07,3.5666780344600663e-07,2.2514954388656343e-07,1.4118730369571953e-07,8.802727106869231e-08,5.488378574682944e-08,3.432942025496909e-08,2.1783851433877325e-08,1.4093711542360117e-08,9.335588486872833e-09,6.377601037777935e-09,4.5196465457164096e-09,3.3257310851386636e-09,2.5399974622009123e-09,2.0012380383453066e-09
g550,0.0034752057118312093,0.026586965204398103,0.06137855992389629,0.07842315440548875,0.06301999414160635,0.029720300372402596,0.010701543341326062,0.003932404548338413,0.001034482478801169,0.00017624554585354737,2.4682958994489575e-05,4.5914012656348245e-06,1.7816492627182162e-06,1.0309445621738266e-06,6.484336613996957e-07,4.147512129302725e-07,2.6261444100167756e-07,1.6541037611946715e-07,1.0331834810485098e-07,6.403738163372099e-08,3.9593046683166076e-08,2.4483977243559763e-08,1.5305612153483796e-08,9.717481695384635e-09,6.290687308180618e-09,4.184952691826753e-09,2.880953022001746e-09,2.0571639642037726e-09,1.5256161753684866e-09,1.168932568854004e-09
g575,0.0033310369625793226,0.026104435958927596,0.06305019984356645,0.08554456210218137,0.0749553030187377,0.040907735623123095,0.015792081660608928,0.006054748266765532,0.001857950980368647,0.0003567068614391835,5.0834418611749676e-05,6.80274679565417e-06,1.5965582979991161e-06,7.787832874333771e-07,4.763685742018729e-07,3.0313721729989854e-07,1.914816454895884e-07,1.2017282644680067e-07,7.472503477666585e-08,4.599941640098342e-08,2.8182022276985452e-08,1.721551111952834e-08,1.0592273813707785e-08,6.591985276945041e-09,4.163434852928104e-09,2.6908754247077053e-09,1.7938456060914097e-09,1.2385131427928645e-09,8.886868628356633e-10,6.602207069635445e-10
g600,0.0033414401174175806,0.02677427859789906,0.0666423153380918,0.0939997006251704,0.08864578690656291,0.055876256233022024,0.023772157284071817,0.009406719084712148,0.0032802596877038155,0.0007336284684666595,0.00011665334014177162,1.4642758642438757e-05,2.0597134311613844e-06,6.381792872527416e-07,3.526659035333123e-07,2.209018743607666e-07,1.3903135427444678e-07,8.686830952006186e-08,5.375590813152987e-08,3.285679917161838e-08,1.994852027566721e-08,1.2043619467776587e-08,7.300861311458945e-09,4.4607476000463204e-09,2.7544321060947625e-09,1.733609454782653e-09,1.121615924918971e-09,7.499992101390514e-10,5.210851206831385e-10,3.7539747014352045e-10
