,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,0.0163799388872294,0.1849839652342522,0.6663380879329763,1.4769432107044058,2.424636302589971,3.1774134913571137,3.5007792790098295,3.2168146932712354,1.817826573966673,1.817826573966673,0.4509165102519585,0.0323768176421042,0.0028694771890801,0.0013000879993055,0.0008197648510177,0.0005357093991502,0.000347687687343,0.0002217470290955,0.000138751201131,8.491172301738267e-05,0.2988892911479427,0.2888708851458368,0.984897052089755,0.0161029035876723,0.0020356252266212,0.0033526955554187,0.0067981483173983
g025,0.016296426429138,0.1845464065136168,0.6652466834978202,1.4746120015514332,2.4205462653365997,3.1706642530800835,3.489734002486192,3.1886948169185554,1.790094419233141,1.790094419233141,0.4434407509904303,0.0322355620938582,0.0030716482721223,0.0014849514561514,0.0010026375946644,0.0007076792246987,0.0005013349206898,0.000352828519488,0.0002464043649754,0.0001701005757647,0.2828764369723791,0.3470612819198326,1.200582823851012,0.0193992169065114,0.0026287514346801,0.0043069564866145,0.0080622326786876
g050,0.0161778735177766,0.183726441946111,0.6628695215565162,1.4697618971923807,2.4122612404995643,3.1595794934121546,3.4746213925443707,3.1552239969955567,1.757862199844994,1.757862199844994,0.4348263154572679,0.0320054257151032,0.0031546611390827,0.0015378429322449,0.0010674745395482,0.000780997491378,0.0005757504709058,0.0004232181794542,0.0003100575232122,0.0002256576714229,0.2660705862636308,0.4066607198254141,1.4263814195129925,0.025563121034899,0.0033806377761719,0.0059307633279087,0.0103574003802274
g075,0.0160239081834096,0.182521878977639,0.6592341268361542,1.462051236815885,2.4000615618918526,3.143606245362564,3.4541700301157228,3.1147426623863788,1.721065968793944,1.721065968793944,0.4253298145961863,0.0318785804712562,0.0032231374854272,0.0015224290037771,0.0010603000960919,0.0007901979783867,0.0005949271147033,0.0004465749279052,0.0003340634929126,0.0002483057517497,0.2484978440358765,0.4655284294914154,1.6535825415007748,0.038901186628281,0.0042234983427395,0.0086924824398321,0.0142291224165424
g100,0.0158272363905919,0.1809194269148368,0.6540596941193734,1.4514115433443318,2.3829099207356625,3.121129363313031,3.4251632728705084,3.064861294644917,1.6788926778843192,1.6788926778843192,0.4148612397225326,0.0319670463255944,0.0033704304503315,0.0014933146499426,0.0010184098928154,0.0007670470636385,0.0005885795897788,0.000450785765786,0.0003439866303973,0.0002607438854024,0.2303827681974379,0.521673698645915,1.874468612688319,0.0648371980884543,0.0052081209482348,0.0134871644495557,0.0208271823217551
g125,0.0155858310595137,0.1789316272296254,0.6476985041477474,1.4381243099674967,2.3617425271598447,3.0927490369952237,3.388237509204239,3.0064423803075777,1.6327902498800837,1.6327902498800837,0.4043861991578457,0.0327247818686029,0.0037858819003785,0.0015249385628827,0.0009711804871362,0.0007242049238519,0.0005627265591942,0.0004387855546462,0.0003412209665788,0.0002636509122173,0.212195342866655,0.5731688281155551,2.081063985099126,0.1091462673184474,0.0068529776076962,0.0220293340669333,0.0335332893644835
g150,0.0152720542014324,0.1763034604441057,0.6393006667319963,1.4204350326048318,2.333296955537301,3.0540342484871155,3.3366667763847007,2.9342665054668102,1.5802437711909638,1.5802437711909638,0.39275632343304,0.0339051561839761,0.0045118376267178,0.0016635705694012,0.0009347146142852,0.0006621195044778,0.0005132480515271,0.0004058981036394,0.0003215032855995,0.0002532555799977,0.1943407823033722,0.6203168551428303,2.2727388551475065,0.192408993721024,0.0110312764981232,0.0375267280858615,0.0615220542214643
g175,0.0148541553807487,0.1725189487669265,0.6273336448816605,1.395648461669481,2.2927956141482477,2.9961897284564296,3.263046309143135,2.8450133321337083,1.520808250042575,1.520808250042575,0.3796851047647769,0.0353631783431764,0.0055876010614589,0.0019724982832511,0.000945241326368,0.0005934032455679,0.0004413164097921,0.0003492512239866,0.0002810636057714,0.0002259320162752,0.1772864578171659,0.6634682739406179,2.4497952421311227,0.3477777438011983,0.0213314771174614,0.0650350817377013,0.1232277193110961
g200,0.0143633019407652,0.1665366430179947,0.6064206235879045,1.3504365501619886,2.217133459155246,2.8948953818390315,3.1557470777677876,2.737607693215123,1.4547939260631213,1.4547939260631213,0.3646391437644669,0.0365706780607633,0.0068542980982081,0.0024601463057946,0.0010391807305654,0.0005424799739813,0.0003577572082567,0.000271868432937,0.0002195280124024,0.0001801965827595,0.1614883903352519,0.7030180595296055,2.6127761609401543,0.6145872096233913,0.0406325274683782,0.1082576707264375,0.2414071627561903
g225,0.0139762088287168,0.1616984351099264,0.5876175889567217,1.308011701537441,2.1498327447496473,2.8161391329014296,3.076170703980451,2.6447035999333437,1.392664869698051,1.392664869698051,0.3489555034356768,0.0366920284698241,0.0077666488184447,0.002919420828842,0.0011754461003293,0.0005258587441028,0.0002902709333433,0.0001983399768852,0.0001559142210084,0.0001302020302453,0.1473063867928168,0.7400199180619903,2.766316159417613,1.007634056389058,0.0733190056827928,0.1667091951492278,0.4301347340830974
g250,0.0136405928953322,0.1586383603207211,0.577083399526215,1.2855509385262804,2.113851239649436,2.7701189576046317,3.014796721553377,2.554127460436115,1.329946616027061,1.329946616027061,0.3318306051920433,0.0351445054254798,0.0077058415114812,0.0029641465821868,0.001188499209116,0.0005038438944987,0.0002521755647152,0.0001581484078338,0.0001205108695132,0.0001019185117758,0.1347406904543404,0.7757751373855775,2.915590337466773,1.5132471817525217,0.1211400549783266,0.231665954074295,0.6781809242978352
g275,0.0132405937526909,0.1552122348256651,0.5659605791881843,1.2617597911184626,2.075250323205138,2.719120419680821,2.940554025160482,2.450282212076324,1.2615681149918196,1.2615681149918196,0.3126903934861405,0.0321709320843546,0.0066936731097129,0.0025372838866196,0.0010230501002217,0.0004420931605571,0.000226305854115,0.0001439601298592,0.0001102860576247,9.363083755918932e-05,0.1235691865574248,0.811065996557563,3.064806793564634,2.0454196337647144,0.1743681262662028,0.2844687754037941,0.9294021935500152
g300,0.0127153281836947,0.1507141386867793,0.5514656327264684,1.2312870491940335,2.0260145805373377,2.651320072054941,2.8410005835865255,2.3265281045600537,1.1865981769480185,1.1865981769480185,0.2922920443283093,0.02878726325753,0.0054811081896305,0.0020360695424403,0.0008417642693369,0.0003857421147766,0.0002109189085283,0.0001390557829061,0.0001060527145934,8.773719174087337e-05,0.1136177988808492,0.8460254824051603,3.213873752233686,2.4810631201593507,0.2213190405873229,0.3105952101211292,1.1118262979832778
g325,0.011991646308155,0.1441147000699444,0.529907251555453,1.1859350222743854,1.9528193345953984,2.549263443006691,2.6991721933900057,2.176321542462635,1.104734469944623,1.104734469944623,0.271724229984507,0.0258661778363562,0.0045104143454231,0.0016428487006585,0.0007040061217954,0.0003446757005525,0.0001993586457874,0.0001331533935514,9.84750980785278e-05,7.716474989701179e-05,0.1046381839150035,0.8802980343768609,3.363097729117522,2.7322312420059665,0.2624099480771492,0.3135936052399636,1.1989878239979896
g350,0.0110088063236889,0.1336746137342188,0.4941756700332274,1.1085989411274648,1.8265542206515433,2.376373138008538,2.489611805640365,1.992131111325658,1.0150534227823813,1.0150534227823813,0.2507651579545537,0.0231283398338744,0.0036049329346603,0.0012755790678261,0.00057822079486,0.0003106311831728,0.000193609867496,0.000132993859051,9.67608328951722e-05,7.246892420489416e-05,0.0964966771710555,0.9133111498003236,3.5103329609170326,2.794968643206088,0.3028048345244276,0.3037615837847873,1.2100520960682934
g375,0.0098863580667049,0.1207347969045569,0.4481414340111506,1.008273543776466,1.663984983979896,2.159958697896867,2.244775836805805,1.7971989144075513,0.9265615040217526,0.9265615040217526,0.2314023857531333,0.0207068358451206,0.0027660986293581,0.0009352396268662,0.0004640032342054,0.0002841871819029,0.0001967282913328,0.0001440493975117,0.0001080571002347,8.14941067223849e-05,0.0890760634044753,0.944044469217082,3.6530290758155393,2.7267887288695354,0.3451074506290358,0.2887874879433571,1.1762781224992924
g400,0.0086990820877908,0.1056976914828959,0.3930191029782563,0.8865201515313119,1.4657529862176146,1.900712758873916,1.9737884575645543,1.602367900447115,0.8446187601681054,0.8446187601681054,0.2155915133967077,0.0192834190309322,0.0022486625672177,0.0007138208439678,0.0003856463486255,0.000265269061416,0.000201414158673,0.0001579202936202,0.0001248865100016,9.828571401959044e-05,0.0822338529206505,0.9714849071960664,3.787892284947019,2.5860296698518384,0.3881986273007015,0.2721613791505426,1.1203695183479352
g425,0.0076451146170588,0.0905401069637669,0.3358502509702387,0.7586391701135433,1.2562786700142896,1.6318814947693467,1.7164508710357758,1.4326157347717403,0.7777548811888876,0.7777548811888876,0.2049710813997722,0.018997454249864,0.0020070474754019,0.0005752982728885,0.0003216017219885,0.0002376180057391,0.0001918248013352,0.0001583089860968,0.0001311214676873,0.0001078529216149,0.0759608908336793,0.995533321438355,3.9153046487899386,2.4191510988276823,0.4319942730668424,0.2547539401603973,1.056084509250247
g450,0.007076607286804,0.0812155016742278,0.2970625116206623,0.6697017065453706,1.116354359482369,1.4721603713612577,1.581093110555014,1.3445464234221856,0.7438967868325663,0.7438967868325663,0.2036994203362561,0.0203973086300672,0.0020013239270563,0.0004840079635341,0.0002586651552923,0.0001965261576678,0.0001640355641323,0.0001396307367824,0.0001192285299891,0.0001012296657659,0.0702678692366514,1.0161569868806395,4.0380836134216045,2.237653290354064,0.4772925104507685,0.2369290328160601,0.9869460694337866
g475,0.0067818250598557,0.077484867888436,0.2827002792703041,0.6378173498174194,1.0675769206148065,1.41485508297222,1.5235434062085749,1.297167373932525,0.7260737962586429,0.7260737962586429,0.2077827272567562,0.0232926009915251,0.0022540166933319,0.0004405437505266,0.000203407250566,0.000152474016343,0.0001288375990862,0.0001112410072461,9.639394937137036e-05,8.316551777575816e-05,0.0650822053926259,1.0372638626237731,4.173813728613911,2.055019222739559,0.5262613101406419,0.2190987041301474,0.916696862715085
