,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g250,0.0490497496175345,0.6117620419777606,2.26613312842149,5.038806737653214,8.192875392767997,10.535716488528788,11.011295633208878,8.73789916471493,4.290445714092353,4.290445714092353,1.0366320663803086,0.0968339392988882,0.0158567785727268,0.0055502900854508,0.0021433812300412,0.0009078185571085,0.000466132550215,0.0003000278541515,0.0002302343358502,0.0001931037241588,0.3795449056158449,3.705904640428899,13.618298072607278,6.459152664675443,0.7875997720510208,1.1893375654053338,3.1432712466888213
g275,0.0436838323579915,0.5440845187136016,2.0167847679834185,4.493069844314048,7.321901755579527,9.42773203759037,9.845798197547932,7.828547043964449,3.8648913456645806,3.8648913456645806,0.9336460116201114,0.0853994243290293,0.0133815942326613,0.0046185537022525,0.0018059397799776,0.0007824374479276,0.0004086980264371,0.0002643171653546,0.0002026646582675,0.0001702129361064,0.3424683250400809,3.7787102229058345,13.960417984045131,8.338837871277503,1.014350088461486,1.381971709189246,3.99902426108157
g300,0.0386637550215201,0.4796726727438117,1.7856505827616247,3.993171853827992,6.516194560639112,8.371389905108511,8.731423684091178,6.973764801746527,3.4719241117211417,3.4719241117211417,0.8386989823037215,0.0740591699465094,0.010716891598292,0.0036386877956757,0.0014804192232793,0.0006858486650189,0.0003795399417347,0.0002501118373009,0.0001884484291363,0.0001532395553333,0.3101985545891604,3.831130178400346,14.235255764291146,9.753572657358031,1.1865270237558083,1.4617904266574713,4.543229325858303
g325,0.0344878851507363,0.4191415977372948,1.5530066026517215,3.4757052859694886,5.686173228004748,7.346228630168352,7.739865160821686,6.2475763218887455,3.141629949879186,3.141629949879186,0.7609565168704662,0.065489328546255,0.0087781779686683,0.0029338037179162,0.0012548334027648,0.000625259162166,0.0003634986780227,0.0002397294802712,0.000173387611171,0.0001327020507828,0.2819161134798388,3.856366536346627,14.427920966745504,10.47075034932491,1.322390523051506,1.4566400645023805,4.753750537828396
g350,0.0316150756703278,0.3814852370051007,1.4077932831091713,3.1522294451073085,5.1814250510050766,6.734877360478218,7.1120693556721255,5.730673536896822,2.8907955167591894,2.8907955167591894,0.7033516159498915,0.0594503997763624,0.0072186623649171,0.0023404778174398,0.0010684108034857,0.000585855900644,0.0003654371299005,0.00024668188071,0.0001748628209308,0.0001274263512564,0.2570810332651931,3.8733547771345855,14.622413432448836,10.546120939857536,1.449812860195196,1.406886163595313,4.725291115440347
g375,0.0289897664348757,0.3501481689764351,1.2929044609699007,2.8995644395346285,4.774965707598809,6.213758809783063,6.5383662118081665,5.249645458715709,2.6617736386977935,2.6617736386977935,0.6539743270012074,0.0547128117879741,0.0058708255948664,0.0018086771380894,0.0009024756500825,0.0005603707758318,0.0003855428652328,0.0002768124087775,0.0002024829571234,0.0001487350682423,0.2352138911928983,3.891774346823031,14.846849966821434,10.205772711431866,1.5826776032739045,1.3387732656438658,4.562652760683388
g400,0.0263197688993548,0.3200180737376696,1.186491200182075,2.6696796404858634,4.40751535891627,5.724908318264026,5.975920771051568,4.784217137852292,2.449951139156803,2.449951139156803,0.6134287321122938,0.052110471265598,0.0050587668696751,0.001449038048106,0.0007774893901365,0.0005359600157951,0.0004018048555988,0.0003084464014577,0.000238151077101,0.0001829101117637,0.2158451972454961,3.905896959689417,15.066670395952167,9.649400442084092,1.7211106899858584,1.263908752296447,4.335130281299724
g425,0.0234527956093718,0.2820728616313028,1.044816505771074,2.3529496111313297,3.890510952458193,5.062492746892343,5.308196277889569,4.302616221901732,2.2495170173560757,2.2495170173560757,0.5804488465479534,0.051585211509007,0.0046949986275399,0.0012045885880773,0.000658457543877,0.0004833099247724,0.0003837295366126,0.0003098088881148,0.0002507332928936,0.0002015682692687,0.1988280772212748,3.9057126347980105,15.238557036267602,9.014176863200897,1.8663118637358644,1.1857920255527163,4.0818488093577665
g450,0.0211956430769095,0.2519212812040731,0.9310909452158332,2.100636895940009,3.4844580320506395,4.550664641753326,4.797333294414366,3.933471098725184,2.101464896652188,2.101464896652188,0.5646363647058006,0.054533954519323,0.0047736284040658,0.0010351762024308,0.0005332851792907,0.0004003511632765,0.0003280020547398,0.0002730175902658,0.0002278809868344,0.0001892554504839,0.183861628298262,3.888520304181205,15.360075342560414,8.338362832866055,2.0207907802551723,1.1057257894196668,3.814803583883707
g475,0.0194359404031598,0.227474486597458,0.8370695388230609,1.889154798384867,3.1454039490286223,4.133254187640873,4.395767885353349,3.6497164161559064,1.994924179516997,1.994924179516997,0.5628324135718134,0.0610694945259892,0.0053863609355192,0.0009557825481377,0.0004211105427832,0.0003109724726877,0.0002577124500665,0.0002175104641413,0.0001842329278413,0.0001555001755001,0.1706474860716734,3.851434375916898,15.424687087037968,7.662492259458021,2.187810169479812,1.0250135078710856,3.544043234136128
g500,0.0181451524335009,0.2107708432721602,0.7737210068544181,1.7481640879219784,2.921275793262899,3.8590584146950713,4.123077342323851,3.450229756889322,1.9286983356295728,1.9286983356295728,0.576050501886744,0.0727428920483276,0.0069150672457605,0.0010258325336341,0.0003412646874829,0.0002339715923946,0.0001930877767801,0.0001636407948011,0.0001392766319305,0.0001181848954437,0.1589686203321546,3.8021383593934863,15.456215433121908,7.002478376868977,2.365860456034989,0.9450886623511074,3.274232035142543
g525,0.0170055505059498,0.1957919225867625,0.7175267975132277,1.6222639968684518,2.7173777514769135,3.604944233655605,3.8778548192746993,3.2827138775945706,1.886102001093395,1.886102001093395,0.6011807031738814,0.0904215642561212,0.0099684412250248,0.0013626069492193,0.0003115178393303,0.0001761702886049,0.0001414131888764,0.0001196444608987,0.0001018673633021,8.649456022243713e-05,0.1486357937648929,3.73557366724208,15.428924711489133,6.364706416139764,2.545370363567071,0.866424790294144,3.0073655699516144
g550,0.0161515844523592,0.1847472789982908,0.6757348852794949,1.5284779001087316,2.5691602256460317,3.4277978165469523,3.712858863930493,3.175335308864136,1.877419090226426,1.877419090226426,0.6417861091634465,0.1158954840282478,0.0155570308901287,0.0022212742284043,0.0003692924533383,0.0001409138999416,0.0001030364133446,8.624957177688634e-05,7.330512788839213e-05,6.216821567212429e-05,0.139413674085184,3.662524095694331,15.383327365262366,5.753217570439449,2.7203137298172932,0.7879499843051515,2.743234341130238
g575,0.0154579780749766,0.1759478651183152,0.6430525208152551,1.4558109472838094,2.45408284843292,3.2919100634315415,3.591197496377686,3.1067884970701907,1.897097658690821,1.897097658690821,0.6987725791555269,0.1510553414811753,0.0251509042854051,0.00411106902288,0.0006094244301517,0.0001384736996078,7.714897069771248e-05,6.192034487703565e-05,5.234775256400136e-05,4.4300916379438246e-05,0.1310688044663631,3.590207300178364,15.342539867636225,5.148095239708277,2.9063891645444575,0.7058560264590099,2.4721080306221617
g600,0.0149115395833715,0.1695120819754891,0.6195394371920696,1.4043924253717992,2.3758825479183594,3.2067776195741953,3.520232525655896,3.08130184469078,1.9487155145518391,1.9487155145518391,0.7759372563449745,0.1985211073665058,0.0408348316995435,0.0079771771737952,0.0012635521302079,0.0002031627739053,6.584564128354745e-05,4.5086452127215056e-05,3.733526958653976e-05,3.1477963897431954e-05,0.123712407510109,3.513465857745953,15.27459225601549,4.568786276845,3.126897203124302,0.6256415154714143,2.2020302909053817
