,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
x-100,0.0633655738363277,0.6516449290255478,2.2492374276961637,4.999611284870607,8.67658155306373,12.615879143294224,15.692995362958436,16.55559619359635,14.431031921082392,10.315533450775872,6.093703219405027,2.9973912268708096,1.2256183592758214,1.3840876497392731,5.586474725831176,0.0515768253721649,1.4609847413590016,11.37426810881052,7.471745947747651,12.090940722348686
x-075,0.0669701764765609,0.7316084110934902,2.602091283530064,5.917456270928442,10.486621040813835,15.647234961402388,20.2183372848975,22.7001393329678,21.821823185542836,17.86509575093297,12.644730955326397,7.87943203619971,4.299986664763135,1.6648034491931731,7.249649970018907,0.0541579323559296,2.2940229589571923,18.737544652113836,12.999028581097877,20.459637229170777
x-050,0.0688042215994639,0.7976153401255086,2.9201597330891285,6.801214670843641,12.326646578698902,18.8663458601431,25.26282841612814,29.849514563609414,31.029976215861375,28.18572472442903,22.80084351056972,16.780499986908506,11.2862133800174,1.8636302544458268,8.6426638531953,0.0569832518747984,3.610473833082722,29.068215270332093,22.4490087458352,34.53924538856394
x-025,0.0694314661152977,0.854340389199381,3.2218509565687,7.678436632403902,14.228358556410951,22.32562574094024,30.86363925411831,38.133387816820296,42.30952602081224,41.9281242739179,37.759956203924965,31.53497641571132,24.61686707472881,2.0036287426080537,9.844998413845142,0.0619141730044213,5.696107087774269,42.45135208428097,36.57934075396737,55.48956002769757
x000,0.0677909476944531,0.8899859749292858,3.4639328421986373,8.450738201280839,16.003267744085473,25.709892082842632,36.57174882355574,46.94458377011279,54.91342094198594,58.4168153280421,57.374905611113206,52.89935033705504,46.16716091216503,2.12759498138448,11.039476205156738,0.0710510574376723,9.805966850588655,56.49298296562812,54.03093057164223,82.57892551898314
x025,0.061304588454919,0.8753491339771579,3.540636815738308,8.865583022848783,17.15577556662611,28.149385775555857,40.99844944221381,54.1617643152646,65.76847579973327,73.76331631292217,77.78742501985262,77.99798981092586,74.44435742670984,2.323454092005563,12.651465318349732,0.084719234009182,19.25650496961887,65.70628017444096,68.78774568518003,111.32289598599726
x050,0.0498841690859604,0.7801480599481891,3.3218157941193454,8.589419669754912,17.020225616171352,28.500039380975945,42.33339706882111,57.23986806260915,71.71599868505763,84.39700819355008,94.98337301327442,102.3954320658268,105.1793292489846,2.585353395315191,14.701570150290316,0.1019964671081729,38.686840710508974,71.44210415245247,75.16926696589526,137.45212648074784
x075,0.0384202160523634,0.6351464196510436,2.8131875606795305,7.526259073940665,15.36980379156402,26.48283478920138,40.55912165969908,56.97490770721392,74.97660152069419,93.4338258686748,111.22256147850337,126.4296603650584,137.26139049269395,2.871097881112082,17.048774582395414,0.1214328077588415,70.74635847984841,77.32693018830234,75.34203434831468,162.6163139762943
x100,0.0276576862292907,0.5152756077908616,2.426518435559918,6.753743396754771,14.282056443789584,25.441602599988585,40.28398949929405,58.51553235420043,79.55572652012614,102.36489383532108,126.12487182302924,149.71869533921551,171.88706128973496,3.201669159636487,19.88150244420954,0.1475991352042893,118.05422613764227,103.45215615236724,111.9090340478444,191.883183011612
x125,0.0168033067854739,0.3663355558874339,1.8790558127857175,5.525735385378166,12.20382042169853,22.58621337848693,37.05752729465114,55.72845404652019,78.47432856144728,104.92234901791258,134.80068835435148,167.44688521308078,201.47473071739145,3.626505937069313,23.64258699625717,0.1793802729307663,139.17836019932176,138.31719104198015,242.4451669567955,204.9617455756018
