,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
x-100,1.1142191796038738,12.243849802710624,41.37175866136946,86.09151585982893,133.9553776520493,166.8711722969309,171.4067962696135,149.48964464695047,112.51387765163553,73.06211108708864,40.249422907592766,18.83986293714866,7.483853367831113,46.31045314938983,188.53544132643444,0.3224979008890816,114.4525110253388,161.9611513093808,361.6098007156295,319.9584595940122
x-075,1.0575150492615444,12.595184760691778,44.119440412832375,94.7647065521234,152.87906784552547,200.05983836828003,219.50867247684664,207.53097483567603,173.16309222090294,128.79075004814885,85.10678509858147,50.34413355194494,26.510849455360336,50.57071225639195,219.1999697882881,0.341683802346154,156.2555078810616,242.4620230454217,570.9338949099625,495.0020507131693
x-050,0.929429754737544,12.005169627557484,43.76558694607087,97.17184084852089,162.63717526694754,223.06797766280613,261.1111598261157,268.121974770332,246.84945884785688,205.132330625404,155.83057424422847,109.03690150537602,70.58311222320717,54.298083863689165,249.11986798186447,0.3651527342090832,185.97026700950772,338.7115196115771,825.7491527201877,716.0101597636155
x-025,0.7444420416907008,10.336956134560635,39.46608052709801,90.80193610672087,157.59329706190147,227.16140997659355,286.15963829708625,322.2116467134073,327.6485277839033,303.1618808070342,259.74784326080146,207.8605023331261,156.32286681395968,57.994414139817664,280.8919836721775,0.4001645038155517,189.1545485671317,437.83087797729854,1052.42458345329,945.9847239334268
x000,0.5845985289887172,8.49555721428876,33.90850200568136,81.23838185406093,147.33329006336848,223.9582647212117,299.73295295509814,361.5569181830589,401.0073442872247,411.0429356770173,392.5655489973184,351.433959239473,297.1378275869423,61.31556275451577,313.0373315524654,0.4586344263145978,184.27023184985336,517.926270565291,1171.36142679511,1152.465123434171
x025,0.4575871230116883,6.897171612327314,28.63113365504744,71.41373043457814,135.05687012874768,214.56221518565224,302.1091897711793,388.00934542141033,462.0054286467835,510.7537100861932,530.4483796482847,521.000513128572,484.6695990107503,64.48153238408409,346.6789090292648,0.5454814688182866,217.3081235058171,552.0501960488622,1150.07435824279,1335.088800486393
x050,0.3542474107147241,5.639563172427543,24.26458423690799,62.75591676483624,123.29242792376417,203.9426526654163,299.4677253601661,401.2181385717074,498.6631789301197,581.2597591763752,645.5179406355198,683.8111020326013,687.7898567416507,67.62332254237863,383.05797172232246,0.6543328848103175,328.6952655629801,550.3755283802119,1010.9654850237526,1496.3698713944664
x075,0.2638492226923933,4.446049841016314,19.84885742419425,53.16782792460109,108.2331856003906,185.48266103758505,282.25881969288537,393.6229041480062,513.5724518077055,633.5919341133035,745.502825865786,835.7431431841643,892.4584823299913,70.28874381896203,420.79424088588206,0.7696556740873202,534.2699037115964,548.5166512537091,836.8546175898633,1657.2709260825438
x100,0.1807791886978035,3.4259961230721543,16.30791255221062,45.584985444567806,96.4052478142388,171.2695531787427,269.9502077316177,389.77044513981485,526.0204091640774,670.7915985492546,817.9071844128441,959.8451858885168,1089.673697095509,73.01314319202835,464.1280957917288,0.9152988559218664,841.2570146039727,683.8079569441901,933.7782993991616,1853.5417166961051
x125,0.1053237866386384,2.3062978540980668,11.874888989641498,35.01644431305394,77.43822883133767,143.29109968668593,234.7351303452434,352.10801545375017,494.2716127205132,658.6222999265617,843.3601568238053,1044.208187922606,1252.2399191161298,74.68517997752666,508.1704844447341,1.0855439461191174,984.9467125016372,915.0925341358532,1672.9906996024945,1933.4150844120304
x150,0.0515873426502406,1.256294662632979,7.089236983824888,22.39579770383829,52.33304036691264,101.30514210635934,172.8784747384227,268.75866802097784,389.5433647096272,534.731276860951,703.6450538047324,894.5805795454479,1103.5948279022236,74.33716330839884,542.4581924801784,0.9483942003147788,771.1128321226458,838.9322015478901,1953.321256746333,1842.9668805813292
x175,0.025579553265511,0.6407555350313928,3.763739337061829,12.367334329258394,29.923716104662883,59.88099162724663,105.47154382671572,169.1646694482526,252.77455735041644,356.8501483084784,481.8834484898168,627.5009725070965,791.0961789168897,71.37983454700068,551.657850135169,0.6594484073111136,484.3472853047931,647.2662299407854,1945.5233524759165,2334.5128668820275
x200,0.0148683478731179,0.3777083090769702,2.2564127499046074,7.550725102546807,18.59258972451656,37.818468814702,67.69187502879461,110.23692104661968,167.38258588633218,240.09653969221128,329.3765836286061,435.10790091126046,556.6033568896868,65.99355047746242,528.5149724031178,0.424373433063153,258.71219972321967,416.99135717770986,1527.661179314939,3762.808301125789
x225,0.0089594956324266,0.2320807109557705,1.4119998846892865,4.790746598889153,11.91935109322349,24.47643198248297,44.15008737041994,72.47924638140199,110.85689544946968,160.4053167543191,221.95111492062597,295.9115144123009,382.0155947543796,58.31475390875454,476.0140951815338,0.2586271530963508,120.86833257546884,221.87868638598164,915.126580435652,3185.726121736988
x250,0.0050733689226529,0.1339379762899488,0.8301731103989418,2.8566950625441554,7.183408081122506,14.885530926380763,27.0663912700939,44.78766540819071,69.02709283469113,100.66059100052028,140.3735077403991,188.6195343871603,245.41457412731972,49.86355336650893,412.2638780899603,0.1429136308768598,51.26434566747133,101.81088628804056,468.3290699042853,2445.902022154306
x275,0.0025644020984797,0.068704106944078,0.4330891346834344,1.511845446993784,3.850461643580789,8.075811960447176,14.858676189470987,24.87409882018479,38.77305622399776,57.16731409337673,80.57486984657001,109.3773891730812,143.70842815734008,40.98831992444771,342.4781476932853,0.0685807105557504,19.81645733567669,40.94258917340985,203.71882647046743,1544.0362463925117
x300,0.0012094709128497,0.0329983182729701,0.2141083204637195,0.7675115608318079,1.999825526916706,4.276346426143411,7.998127232456352,13.576725741081791,21.417965119751784,31.911321113443336,45.40578348167935,62.17922344942321,82.37697435215073,32.195061981135886,271.26377509998326,0.0304200669350689,6.973396206490826,14.862838460090902,75.68268620437756,771.2852342824348
x325,0.0004719449764007,0.0130905878749549,0.0877843756814402,0.3245148008492186,0.8671864002076399,1.891873202057931,3.5950200369581213,6.180660049786128,9.853759574935454,14.813847781447922,21.247807375537317,29.314228230243916,39.11674893786095,24.48563267591213,207.5033646548573,0.0118545787914347,2.234864679239949,4.989845362739215,24.254615599657807,315.53786004459045
x350,0.0001186751256858,0.0033322796762409,0.0230703161166757,0.0880791508654787,0.2421148493765278,0.5411159720704792,1.0500602858420531,1.8392547006937447,2.9824401094177024,4.554206064817247,6.628538863379971,9.271913672632287,12.53824349315885,18.29225746553594,155.46261873752235,0.0036300376965642,0.664394408745934,1.5413893791450994,6.674315087676933,103.9741940443384
x375,4.140917356001781e-06,0.0001162631410022,0.0008461278611783,0.003471451536234,0.0103553324700142,0.0251879239674696,0.0531605891122987,0.1009637493289883,0.1767490249124457,0.2899116858345799,0.4511344890643666,0.6710792010174292,0.961223813161976,13.544647744630282,115.15813723511512,0.0003741847836772,0.1483325692428058,0.3556171944596623,1.2662988644322737,23.208311471506097
x400,7.82104834885873e-07,2.1265562282492577e-05,0.000151917230433,0.0006174324424791,0.001833095505195,0.0044500983187122,0.0093920844961057,0.0178636059652368,0.0313556320881286,0.0516226922588335,0.0807049498281086,0.12071647190909,0.1740280134110387,10.040852628130386,84.98478684836364,0.0001304001178458,0.0141541837492057,0.0369611799981143,0.1206808757466994,2.722482668822974
