,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
g250,0.06054417278491277,0.3983005645034582,0.6337600184939504,0.4196509677861529,0.11313960311804049,0.02404916847960536,0.00914113597511219,0.00501212562922156,0.0027244700225863556,0.00122909670266911,0.0004843455242817151,0.0001790645253004403,6.702687303398292e-05,2.7438337875063862e-05,1.371672564368909e-05,8.795784707685591e-06,6.627630627117356e-06,5.404588859208701e-06,4.543346831201715e-06,3.861295646809842e-06,3.2924850035009435e-06,2.8074262956379194e-06,2.4017859781018157e-06,2.0597319165069637e-06,1.7731428274769124e-06,1.531651080459431e-06,1.3312128006966057e-06,1.1637051782068206e-06,1.02342228523126e-06,9.03734147401466e-07
g275,0.0500861925003944,0.33079952798071827,0.5341229045108435,0.36513262153440773,0.10364029154150657,0.021778807532434302,0.007839268819730894,0.0040151890380707754,0.0021775561601603413,0.0009596953015275848,0.00037290904191383524,0.0001398234574010836,5.417836297666066e-05,2.2867149009325993e-05,1.1388491519677403e-05,7.045252903191428e-06,5.112742733066612e-06,4.072363336559414e-06,3.3813757155581244e-06,2.85337990938647e-06,2.4202389707873792e-06,2.05380348307271e-06,1.7492561710243845e-06,1.4951835221855786e-06,1.284876776165121e-06,1.1102249648186852e-06,9.675229089830094e-07,8.496834711914812e-07,7.519870283930397e-07,6.688961570420288e-07
g300,0.04127368519457774,0.27441251392653654,0.4499193878358819,0.32044344302472694,0.09631797091087947,0.02028316776149331,0.006824370879734214,0.003111365644833405,0.0015872101398733674,0.0006671739268682402,0.0002582824747929399,0.00010307270967554875,4.4291694977312095e-05,2.071912194396601e-05,1.083967814354292e-05,6.536720471026472e-06,4.425456973847234e-06,3.270601520537838e-06,2.5501649766367432e-06,2.0498702940787957e-06,1.6774111610147352e-06,1.388939631109092e-06,1.1669163242560713e-06,9.933091703111615e-07,8.570445708368627e-07,7.482155896623956e-07,6.611728600904697e-07,5.897191236083723e-07,5.298648524592394e-07,4.777890398710006e-07
g325,0.03371909264857388,0.22621383757637156,0.3803378771457989,0.2842360984984482,0.09079878494116919,0.019252470100256276,0.006048294781234207,0.0024553138225950713,0.0011362366612246572,0.00046753150364851285,0.00018601423813362924,8.108544679362036e-05,3.899201089198078e-05,2.0150122317045458e-05,1.1085209970580092e-05,6.585568460423768e-06,4.169579514763981e-06,2.809428919977753e-06,1.9961710583143033e-06,1.4828325745460792e-06,1.1429613337935504e-06,9.105897207699612e-07,7.506245607391411e-07,6.36525356399121e-07,5.529196986292706e-07,4.89020831371224e-07,4.3867497947031e-07,3.9702076213860916e-07,3.6131069910012776e-07,3.2922545552259076e-07
g350,0.02797947038587084,0.18901842748553535,0.3267769439258803,0.2555453173848636,0.08752659009889267,0.018859831506497768,0.005566772175228759,0.002069704370539445,0.000860456440199163,0.0003558470187795909,0.00014744702113068624,6.948605441024847e-05,3.655966895884558e-05,2.0575801871640894e-05,1.2056009361440337e-05,7.379048387739034e-06,4.64147116917016e-06,3.0018438657749564e-06,1.992410202706601e-06,1.3592979496766566e-06,9.5673135150951e-07,6.998962201334873e-07,5.378104208829292e-07,4.334597593718776e-07,3.647218384514235e-07,3.175845587874626e-07,2.8355371836649714e-07,2.570793371088967e-07,2.3511581757499402e-07,2.1555339849339406e-07
g375,0.02369945052608485,0.16117001553152427,0.2854800635445076,0.23205282046124842,0.08594004407041625,0.01924918352238447,0.00549759202753279,0.0019017175304861056,0.0007027253818272589,0.0002829949781655842,0.00012064276035397796,6.030479981980202e-05,3.423036526008527e-05,2.093659700785936e-05,1.3282099224543455e-05,8.698944760688207e-06,5.763908193775396e-06,3.851136629825461e-06,2.5797821906025117e-06,1.728434301253081e-06,1.1616816198163436e-06,7.88080543985022e-07,5.48784195348141e-07,3.968035813629496e-07,3.00835822108903e-07,2.4047874673641044e-07,2.019331523916042e-07,1.761724455567891e-07,1.5780022063066135e-07,1.4333187913346448e-07
g400,0.020516425464802507,0.14035078683220778,0.25319506640862216,0.21446468446267336,0.08732921666927783,0.02072222924939776,0.005827560387426998,0.001921843433563229,0.0006417178377746287,0.00023335933918801729,9.89803214311881e-05,5.102631782543395e-05,3.054651478235049e-05,1.99286724959053e-05,1.354369232975866e-05,9.478705421864375e-06,6.688182565791068e-06,4.73224019179971e-06,3.330751980221131e-06,2.3185605377926463e-06,1.5968245998003746e-06,1.0865024842230143e-06,7.374558506918626e-07,5.031529482975005e-07,3.4840389062534664e-07,2.4848952379787035e-07,1.852109765990341e-07,1.4521831997477583e-07,1.197033480105463e-07,1.0265441318232025e-07
g425,0.017701474258442967,0.12228400583925672,0.22647124046505765,0.20191661617254125,0.09133695088253514,0.023178154601431595,0.006593420992762016,0.0021364635691317473,0.0006808984663175748,0.00020857807909713464,8.181521103323969e-05,4.1906959031793393e-05,2.5757024795454482e-05,1.7466517518027715e-05,1.241833022998527e-05,9.09672476390378e-06,6.728116560112058e-06,4.993160929359539e-06,3.6885655387203633e-06,2.6952874588308172e-06,1.9476852454926515e-06,1.3858842451998852e-06,9.76121637212433e-07,6.82038631019114e-07,4.7388265857931554e-07,3.29507886830506e-07,2.3197028458465743e-07,1.6674877277210497e-07,1.2377145571697762e-07,9.531411003438946e-08
g450,0.015478128014966891,0.10836005400558457,0.20602417538368914,0.19473541321745802,0.09864809759067102,0.027228178888061783,0.007954955015883976,0.0025547300031942585,0.0008366246319835384,0.0002216836956986764,7.097519248519513e-05,3.373060672706063e-05,2.0651887541929815e-05,1.4233479122245429e-05,1.0365147196174229e-05,7.788862176576463e-06,5.923264152909872e-06,4.530456365325451e-06,3.4600860156880545e-06,2.6243207448867354e-06,1.9771584083528208e-06,1.4731581661049338e-06,1.0903199877694593e-06,8.019380077150712e-07,5.863442946433277e-07,4.270029852143125e-07,3.113424571714933e-07,2.2796463561659617e-07,1.6829805332300055e-07,1.2568089369425762e-07
g475,0.013479189296751824,0.09611761030223062,0.1903046381802771,0.19285851932743941,0.10979173629857523,0.033403867075030715,0.01010065042384226,0.003260146879860233,0.0011449823274328674,0.00029747025260075215,7.19052637740471e-05,2.7669167394908304e-05,1.6068550917091853e-05,1.1035861394426554e-05,8.097945529563817e-06,6.148692817420843e-06,4.730169641870237e-06,3.6662084719232194e-06,2.843333168313148e-06,2.1961431810941806e-06,1.6907744608662893e-06,1.2923116145504485e-06,9.851475900473385e-07,7.490282499760681e-07,5.682329822947114e-07,4.304934978116694e-07,3.26812372738981e-07,2.4883430307272644e-07,1.9028188602598837e-07,1.4616882607792393e-07
g500,0.011911686612450328,0.08697983739056106,0.18001765495260352,0.19668877365599183,0.12568828199526205,0.04290252663824569,0.013535673552061745,0.004411543620034331,0.0016505750733512496,0.00047410475323014914,9.658833425591466e-05,2.55375081960283e-05,1.2502659528944035e-05,8.328993615882732e-06,6.090639554198153e-06,4.633838249287387e-06,3.573677001530621e-06,2.778840729450977e-06,2.1632171634394936e-06,1.6787607411556655e-06,1.3001226805172125e-06,1.001064843593597e-06,7.699954853617071e-07,5.917621760543868e-07,4.546452478027006e-07,3.4949774630641833e-07,2.6968396830517095e-07,2.0900982800128606e-07,1.6285049759238576e-07,1.274962640492162e-07
g525,0.010562076619469184,0.0792367095281399,0.17386642032677294,0.20612265643559377,0.14690011792760438,0.05714493131109812,0.018822673560704585,0.0062898472678360375,0.00242150771007087,0.0008028582528993718,0.0001692619264685316,3.166303457874845e-05,1.0436916050412066e-05,6.245589608015431e-06,4.489474079619922e-06,3.405210845777627e-06,2.6222261824151655e-06,2.0363508122439535e-06,1.5830214791540988e-06,1.2264250241171925e-06,9.480909071840577e-07,7.285596833087056e-07,5.591336130802961e-07,4.286963183580432e-07,3.2858048000461203e-07,2.520134932189503e-07,1.9409193931206891e-07,1.5022637870156878e-07,1.1700168925732299e-07,9.166681940955703e-08
g550,0.009937358083458707,0.07594615615979997,0.17461836905961098,0.22090812313065097,0.17389256420487276,0.0782200670304474,0.02700726574994821,0.009369991668726027,0.0035823562061092318,0.0013555054676427714,0.0003355659756269177,5.683127797190068e-05,1.1227583782678251e-05,4.859854422906177e-06,3.2866457087920404e-06,2.468273108522905e-06,1.8942349490154393e-06,1.466284022403407e-06,1.136166540283927e-06,8.767174142289651e-07,6.745810294151947e-07,5.15419564992354e-07,3.9289261191085817e-07,2.988620007387378e-07,2.2698099819962325e-07,1.7230320669209176e-07,1.312251601610658e-07,1.003794998130106e-07,7.724842743837713e-08,5.981422814219557e-08
g575,0.009595357349500282,0.07508687280862505,0.1797567751028197,0.24023880671640227,0.20678722309875608,0.10825849177165639,0.03994458905865027,0.014498263932557058,0.005384840004484775,0.0022315075837638764,0.0006686520875278062,0.00012571601770379983,1.9023704076999686e-05,4.540096575052899e-06,2.453505190997208e-06,1.7806525629915986e-06,1.3577614990558296e-06,1.0468377850291346e-06,8.078901427848539e-07,6.204127396922527e-07,4.7461176247389934e-07,3.601119304630421e-07,2.7219964156894656e-07,2.050127435178409e-07,1.5389959938655478e-07,1.1527680748521062e-07,8.649480036558218e-08,6.509957272546386e-08,4.924229857290639e-08,3.745824341899817e-08
g600,0.00939607457776114,0.07554849521880701,0.18754465513156782,0.2626410596006131,0.24499886225418796,0.14880084109876526,0.060399446788443896,0.02299745323225662,0.00835698660946818,0.0035832807843081136,0.0012743367074042067,0.00029030149406870275,4.51704197181798e-05,6.762570426109481e-06,2.0701451039707363e-06,1.2987128074361952e-06,9.706129725726967e-07,7.445615164001742e-07,5.720777125943952e-07,4.372069020637856e-07,3.3247716618869704e-07,2.504585390649549e-07,1.8767356879768725e-07,1.3988890215379975e-07,1.0372720402420037e-07,7.659373485631598e-08,5.655745031975996e-08,4.181449237807546e-08,3.102717117547203e-08,2.312792006947078e-08
