,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x150,0.2739599743369094,6.98358722034153,41.08314688995019,133.74907988209225,318.9849424567617,625.8797875778552,1078.0466383335508,1687.7332496287445,2459.6970797808976,2459.6970797808976,3390.081880734482,4472.141239034654,5692.755332629169,7018.168873553977,8373.253518130548,9750.004883744014,11174.301311654146,12567.964152592704,13915.95383535842,15153.200753163495,7.110052299446834,989.3167203230132,7706.161934548194,34146.818030671646,6356.131402182666,7967.765200435083,26475.47066799054
x175,0.1314335907946345,3.408493504439216,20.634758200553193,69.40158304481645,170.821083988725,345.67329229257666,614.06053172808,990.2681283791376,1485.227123943368,1485.227123943368,2103.0740652656546,2844.377393146734,3703.783313088477,4668.596714014789,5706.37983395215,6801.5365817254315,7954.520524567896,9115.05959951452,10266.822526669324,11374.21102035275,4.224098863388714,846.6099203680502,6892.259015399504,36637.04865450174,3397.3153811590455,5101.9258277785375,18710.76570080661
x200,0.0719621983917473,1.889190336395784,11.62353249275076,39.75789956340574,99.43352718936634,204.33962660541948,368.25358964419553,602.3078558589626,916.772412046304,916.772412046304,1317.5279551460708,1809.1618696637377,2391.00181904372,3058.179777664308,3804.278907633015,4616.538486040824,5488.7706667593,6399.045826480998,7341.040426591185,8285.654958924242,2.37002133865901,715.7127836967873,5975.524737495269,31757.740121076284,1601.3754006232746,2827.611675792586,11388.2968309831
x225,0.0391489200435557,1.0382910670820864,6.456362365045973,22.27180412574231,56.09340149437456,116.24568728216438,211.03831382424855,348.11665473211843,534.2303691969001,534.2303691969001,774.9255608497909,1074.0615634247567,1433.503832153381,1851.3724942184376,2329.4739352022934,2861.8915975896552,3443.5750010263455,4068.6817634382,4729.993670595004,5419.983899718302,1.2575462831794948,595.6167127346021,5040.176127533804,23933.97046465345,684.0565346707654,1353.8357363141265,5995.176175505509
x250,0.0200156430274067,0.5357719592036785,3.3609832561423185,11.673337934713446,29.575709652725095,61.68182207535036,112.78805122780294,187.56380322829273,290.3231396915562,290.3231396915562,424.92723007785736,594.3550092912915,800.4858422203262,1043.2330113510186,1324.480840870216,1641.551522151567,1992.2237274243037,2374.0518056935384,2783.4485623109767,3216.8940859396967,0.6196716122180884,478.800495364478,4084.599568312861,15842.04153363058,269.4323884666388,566.9828401701509,2745.729892273549
x275,0.0096941618584368,0.2634198536408501,1.6830690724515391,5.946186730607164,15.303871056102048,32.39147946590637,60.06315968335532,101.21295342218995,158.63819203061234,158.63819203061234,234.95608087084935,332.3656635541677,452.4371072705143,595.6284059679915,763.3310879401151,954.2992549185942,1167.5468347950598,1401.78906535112,1655.199150748671,1925.765902731652,0.2802597918977059,370.3180393833101,3178.2275826585146,9005.364035541374,98.67314838985692,212.219773144868,1104.1947351006793
x300,0.0043718742492294,0.1206278050928461,0.7915933739357489,2.868048818825794,7.543127599683364,16.25699038246228,30.602803164773675,52.22188793865664,82.73938245466843,82.73938245466843,123.71231620472554,176.5407307497157,242.32949782502484,321.6419193148036,415.4620216127227,523.4010978483791,645.193654816799,780.3114267687295,928.0285885380182,1087.3750269403738,0.1175521013436918,276.3720320876592,2381.9055193752724,4156.197622552085,33.0635323276222,72.02311704168211,384.27281106669017
x325,0.0016135631289031,0.0448274739029822,0.3013605291228437,1.1173885458266293,2.9956162210546946,6.556720972486176,12.499303983241726,21.555780437666694,34.46957614236028,34.46957614236028,51.96820803072498,74.7423320282501,103.3808698668347,138.2790553092813,179.9783306061176,228.47240151252913,283.8151641212898,345.86447146940407,414.4624702420436,489.270543005441,0.0435466006867278,200.56812126165377,1730.9249091073602,1549.7725404920727,10.024552981301706,22.683575519028032,114.29543116061508
x350,0.0004092601821839,0.0114579965131945,0.0790612818123623,0.3008784372732092,0.825010912425736,1.8409002821589275,3.5696641455445297,6.252259597708705,10.144183917490809,10.144183917490809,15.505652007645825,22.597963735351595,31.65797484074929,42.882417036349665,56.488484255348865,72.5464499728318,91.14530937356513,112.27649042708484,135.94785488515765,162.0977468354462,0.0134906869443777,143.027164527592,1231.6983785344742,462.78520076429896,2.7928230923853947,6.541595194577184,28.849387455057546
x375,1.54947973439459e-05,0.0004348575878775,0.0031645211993519,0.0129833789386786,0.0387410328244342,0.0942684946832956,0.1990532712189509,0.3782238039731481,0.6624713756139146,0.6624713756139146,1.0871698053035308,1.6926197389960955,2.5190810983034746,3.6099939671324446,5.005219925655618,6.736386530117635,8.833973590124705,11.313274577725508,14.187866337709488,17.464041196850644,0.0013787527722854,100.5866520818815,862.0895623359031,91.76050958790168,0.573868320782278,1.3832667921754456,4.941459506611984
x400,2.794629083274883e-06,7.603987252581292e-05,0.0005431002852717,0.0022063950102973,0.0065496125833145,0.0158988631879501,0.0335558208897358,0.0638248870297651,0.1120380356432883,0.1120380356432883,0.1844680991768451,0.2884068187412605,0.4314180189930731,0.6219641615811718,0.8682236887648123,1.17749884807697,1.5573469420240096,2.0131879452852,2.550642266293434,3.1749992493429677,0.0004690995648572,67.81690814978741,576.6226239821336,10.10969125912088,0.0527309322360642,0.1379394661336958,0.4512711945151297
