,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,0.0780481034070051,0.8824771623733985,3.245828095952993,7.6021902411674,13.767604694621763,20.829874273338163,27.146019342404017,30.70865837319856,29.773118015504377,29.773118015504377,24.10313943675545,15.475706078533944,7.554943262001669,2.7913952449146424,0.8032001166951,0.1772600338269702,0.0338354083685969,0.0057917377679817,0.00089114368412,0.0001244523177628,0.3244426472067833,1.5938332175433068,7.272131205313339,15.33592264084278,2.3126726646100555,20.471646574122868,10.84264959772747
x-075,0.0845699500241017,1.001641500968807,3.75265777261017,8.91501678040099,16.375674545842593,25.227924219613293,33.74126390160631,39.62008734259915,40.70077932909338,40.70077932909338,36.07139194617779,26.905704517098787,16.766689936216128,8.63909157458779,3.6964148839383504,1.3266921157475524,0.4045720635252638,0.1023342953875257,0.0224270283872238,0.0045076011347676,0.2933881805770714,2.2400676087700773,10.688729411251114,26.971388355118943,3.686063951999616,34.29642114232251,19.44374708045092
x-050,0.0901179964533274,1.1210136071333805,4.290619001716715,10.350443524930306,19.319703525669404,30.331368309988424,41.65498849183442,50.69115337850161,54.86036437671299,54.86036437671299,52.43123638888823,44.02721556991846,32.48395129006805,21.25296201948677,12.166937907954086,6.212855540868403,3.036120601055021,1.5824087904508854,1.0320952333582951,0.8606576974458793,0.2929091413073874,2.766562255955066,13.789430576196391,48.49047369309314,6.341417127937845,54.95768543978683,35.26632423848035
x-025,0.0955473793742952,1.2504254274420816,4.8963947975533495,12.011987718926513,22.81246071773202,36.57879549569212,51.590072258850704,65.07937101792994,74.00673347185273,74.00673347185273,75.71084141716422,69.8659022277105,58.30522117260967,44.57456814787191,30.984462286665917,19.779445464373065,11.729312195389822,6.4880069051754,3.565936493361705,2.2525393836507703,0.3304196890533088,3.1045986635401452,16.228082943846797,82.33574633480343,10.703414305960894,84.81633753439831,60.498546630282846
x000,0.0993640431263683,1.3768660042409728,5.534250805980584,13.835135579451148,26.760500846142698,43.809926344296976,63.41903711158327,82.82002076657402,98.6970180933942,98.6970180933942,107.50105196840994,107.73151854340678,99.65111267944025,85.61407748910892,68.53743980859781,51.76935228019856,37.23511436027312,25.378113442212427,16.49386779746535,10.627397872234944,0.4021822828332821,3.2757722248169023,18.02639867195589,130.72560739268835,20.796968419794844,121.27472520676866,95.0851749594204
x025,0.0967996067484789,1.4325852522483,5.946666905408206,15.204543407620216,29.982166612883272,50.075531071546656,74.21472667404734,99.9763644233962,124.10012875022622,124.10012875022622,142.76573554333282,153.5165000862997,154.13207649643286,144.75579037068488,127.97848533926576,107.61605535690326,86.82313204842735,67.30534462429178,49.77541750436803,35.46849731152501,0.4691073632888881,3.4217944107124008,19.75072995679499,190.6841422591629,45.73772161371313,159.6674628708136,131.75450273475187
x050,0.087192027072013,1.390638532569038,5.981864291114392,15.670396314264105,31.56964337257341,53.891709058312024,81.8264781932614,113.51085408721192,146.07465283177356,146.07465283177356,175.68784163360985,199.0899431723431,212.7717580389663,215.1386305013074,206.51206650905328,189.44634013873116,166.5749083057317,141.381757715176,115.55881577679862,91.5061841077058,0.5049299882798884,3.669398328120757,22.031113253045625,247.94847392808805,95.81710982912512,193.55849142871304,155.15825681329562
x075,0.0699604826954079,1.2290262977034354,5.579610318873609,15.118615075042326,31.26976183306305,54.595057215282594,84.66396055176469,120.08622541696388,158.6222422974061,158.6222422974061,197.23665499957863,233.6070418640819,264.83104992107087,287.62547746833695,298.59041521643996,296.3669342792718,282.48468122450305,259.43448112996305,230.014537313622,197.46354600948692,0.5007041939474999,4.109780693902016,25.50479601360259,293.8142554432171,177.13001440265873,224.92889041305892,161.38647540945905
x100,0.0500474608688046,0.9846418040609598,4.741323023937534,13.36279189931093,28.559436138649296,51.40169808179668,82.19346831109151,120.55248530020992,165.40991460229256,165.40991460229256,214.9866889664985,267.3624399591746,319.34631782484837,366.3808622407858,404.4612863321909,430.7026260711779,446.99392652679273,450.2916618184888,439.77591038087,414.3548271741547,0.4827825524136065,4.693172259692821,30.14315395773748,342.4476909731668,283.71531892162403,292.30840807281277,238.61960880033777
x125,0.0290233194151137,0.667214632528455,3.5464405932498377,10.679207056381513,23.991666909043666,44.96405983065423,74.57661337985425,113.12990962477096,160.37629243948703,160.37629243948703,215.6372143390094,278.54762022786196,348.0688920749023,421.94061706926016,495.878394591136,567.5534973405486,637.019324831274,697.0284172703299,744.7810536334355,775.7026601956512,0.495416538010877,5.484406979810981,36.604043916092714,361.4011550768899,336.1019890885108,380.6500751082005,654.585710755316
x150,0.0145033645064178,0.3668143750237491,2.1431716215836163,6.94157944273828,16.500105450699326,32.32154962144104,55.6597090729742,87.22096645845805,127.3434364897966,127.3434364897966,175.93725917119284,232.7536998111859,297.23002407244684,367.7117775477113,440.4296307456639,514.9005816816846,592.3227242086037,668.5244162154906,742.6338329355823,811.2420465277055,0.3817207780099131,6.457579748055908,44.77771001907401,359.6195382256283,231.5973267165093,281.08492828677606,663.8417711760022
x175,0.0072849801766028,0.1879237734197781,1.1329620900121145,3.799102891483055,9.333066005092114,18.8673256505724,33.50354004238725,54.03224562019227,81.07069922503943,81.07069922503943,114.8705623546448,155.49793712183285,202.6969000671236,255.8126919556691,313.12406973758857,373.8043936566811,437.8803835675179,502.6094892992354,567.0670863285561,629.2398536135864,0.2348807767310838,7.376715480834384,53.14165389536593,358.94956683451215,132.9822592871174,181.9550583875264,490.409077514723
x200,0.0040779354707311,0.1065619610714802,0.6532878263702094,2.2276339612280145,5.557399289381026,11.402304717927477,20.533057005075424,33.580368432262276,51.12921156157481,51.12921156157481,73.52028946780526,101.02120873857638,133.60815204441008,171.0200111832156,212.91356185494752,258.5909157027244,307.7168840940705,359.0847560290286,412.3519040092126,465.9133421324439,0.1342357946367462,7.903102705781664,59.01076985641912,385.15618544346034,68.93451865039587,111.20653779468928,357.03185791065243
x225,0.0022359680367156,0.0590021910375071,0.3662723107042788,1.2639388333016075,3.1862178911591097,6.609447641448414,12.010811210860243,19.832850103714733,30.46919450959833,30.46919450959833,44.24431109870633,61.38426996187867,81.99813907879728,105.97387960006404,133.40696987945978,163.9534160067813,197.31299613306967,233.13723164006728,270.991523214393,310.43018157531225,0.069466575950066,7.9781223023626415,61.28987968426727,593.6515394098175,32.34416121905582,60.527847007627265,238.21441327942583
