,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,5.655600028837579,76.43426356500707,285.27710210941115,629.9337445075837,1028.8655039125238,1352.0271025875843,1466.2873093148005,1298.867735091958,924.2063630885488,924.2063630885488,539.4633758464404,263.600088869978,107.46491149212925,35.9494315872472,9.81170701096782,2.1056497601996145,0.3916483284069949,0.0654505635983915,0.0098586706845115,0.0013548398139694,12.383140801202984,320.5053994517862,1396.4873113646915,2250.5998954506113,1464.713001279159,919.1906187603194,3674.64854630461
x-075,5.236829768087817,72.80784498091967,279.02555690755213,631.675400619334,1054.589618600119,1414.5630495559078,1580.7583599306042,1483.45337203114,1162.0231958896836,1162.0231958896836,769.9225150494533,446.7692445996642,234.854913224076,109.67115523924596,44.80023743704515,15.811822041110023,4.740269982437896,1.156433124645731,0.2449251192229107,0.0480414135175002,13.121692538911928,357.2116487180777,1624.9556714641503,3465.5785489752184,1921.4745156915749,1380.301549226822,5675.9668226928625
x-050,4.39934701647482,62.994032466066606,247.74589051541713,575.5195493868089,989.9161356281992,1381.6798794007002,1629.221406421745,1640.7240876257706,1425.299442585335,1425.299442585335,1077.4387190259404,726.5130396775908,456.04262262373027,269.4747764437772,145.71302643169787,72.5851322894999,34.940344208154706,17.36065004654328,10.240824941052727,7.735547661818725,12.601040690549985,390.85090656436665,1856.9004953999945,4955.334962680698,2142.271846576225,1929.2759716765784,7918.667018660919
x-025,3.4204031489967055,50.590564783800865,204.31252340257868,489.93483184541503,875.3268434849776,1279.060520789785,1601.3675529540028,1757.7915254972877,1706.3764350610595,1706.3764350610595,1469.2949195661618,1145.172052484815,829.3306908387613,573.5123501546065,373.5094702568064,229.9689497518139,134.35170782684384,73.32877100425752,38.47089696126737,21.99807926100367,11.329889781261134,420.17030350126527,2087.754161123345,6448.964698736221,2059.944791981324,2520.409055268016,9712.95373542642
x000,2.5804262316086346,39.68014853431703,165.00472852949616,408.8281880811618,759.3659670741058,1165.705841046755,1553.6323998563782,1839.8057404022184,1967.121523808447,1967.121523808447,1919.0516103839975,1718.3932233829696,1427.8725296532002,1124.4267961828514,843.0899044379394,609.3769270987349,428.35551602030006,289.5640073076921,188.1285876711121,120.93828720963144,10.159646122282629,445.9317453957004,2320.357471809157,7678.13303340608,1903.455175832645,3044.113881974235,10375.67574013532
x025,1.943225565824176,31.178691160238728,133.29837135133107,340.24954762871704,655.3416805632675,1052.1237072203717,1481.7969834140545,1880.736091727844,2182.9760264067977,2182.9760264067977,2334.2365077717873,2327.6218157698236,2181.501990527439,1925.414318732504,1609.9071456550778,1293.539956489068,1011.747267347212,770.6697845835787,566.8425812055411,405.1697195201725,9.1054724345502,464.8665577211729,2539.7477210480956,8476.32870493893,1994.2862719331736,3397.7246268477816,9582.470342076404
x050,1.4078666344709854,23.66779887484807,104.5614630490226,275.6393177342345,549.7982725328973,917.8980970895882,1351.904239168481,1811.2231398129468,2248.4125857329564,2248.4125857329564,2610.542168187921,2854.4419198744845,2936.274728870779,2849.8290322170024,2626.2668405331588,2319.588193190546,1974.8333967619135,1636.4973730368129,1318.7593324632455,1038.0040612671305,8.012857517420112,480.16543941185074,2764.178308496279,8883.626725690252,2564.136486993656,3519.1320127978342,7770.041398846936
x075,0.9998814436335632,18.1797699880219,84.02445671837195,229.0375675506857,472.3616108497328,816.85890148399,1248.9313055197051,1741.1057557186562,2254.7741334031393,2254.7741334031393,2742.131409940668,3170.749286721247,3507.996325628494,3720.679340725808,3771.088722490389,3648.930337509773,3391.092513061783,3045.409673166673,2654.828072197526,2254.051460213705,7.012963253249955,489.4522812047711,2991.6645336751967,9165.483454530884,3663.6376427975256,3596.5365753495844,5896.775789106152
x100,0.6507068750953653,13.050429990129103,63.51911585604886,179.86895427888342,384.4800630428345,689.4794543426476,1095.371906105215,1593.322212046157,2166.1861902338464,2166.1861902338464,2787.8799210653874,3431.0774757969357,4051.018358762072,4585.467268525695,4982.957722106389,5215.160911296815,5324.0609580863265,5287.769136137665,5104.499618188688,4763.366736622506,6.1298462137844485,487.5618470675229,3199.9208717733263,9607.83426108698,5004.619013839649,4321.4828394871565,5989.626612973291
x125,0.3465763753878936,8.025266712798722,42.96713370411654,130.0540384009652,292.9219972616793,548.9127621195119,908.2515242759526,1372.0840058867532,1934.517382334623,1934.517382334623,2584.789203654195,3316.9239240883776,4117.843740595122,4961.432707281435,5797.974979145852,6600.803203865712,7371.549593464969,8024.036246702309,8526.452151281705,8829.218088987083,5.79643259719043,468.9939791507573,3332.725539196005,9698.382636157554,5348.003502622108,5533.3863170244595,11768.627790404527
