,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
g300,0.0200727292260124,0.1398938776004587,0.2845409444545955,0.2966346943650954,0.1741038103428906,0.0869166933984427,0.0513322628968656,0.0358082234048227,0.0257439264576278,0.01410094860552,0.0066645252881324,0.002941032710887,0.0012877103200484,1.7428228692683732,4.839637597543194,0.0023335566923701,0.3614256711046335,0.4997091456165765,1.786782708999037,3.9833701825756656
g325,0.0192581684447091,0.1339718782092676,0.2717253334674291,0.2845837578484756,0.1699092382936181,0.0831190890623326,0.0456492250768971,0.0277421304216242,0.018825372452907,0.0105128272450121,0.0050447213562873,0.0022951810740291,0.0010577933571046,1.807807299987348,5.137067104926938,0.0026546223666003,0.4230519690656137,0.5036433334899366,1.921347800559764,4.370100173773275
g350,0.0182909436289894,0.1275514439042114,0.2594370476052392,0.2754453001960139,0.1692541839133354,0.0822313739246965,0.0430885357220296,0.0233673632854784,0.0140516902137389,0.0079702631263021,0.0038260800478959,0.0017802192234594,0.0008696124869532,1.8682713318663744,5.438742343192113,0.0030060077682246,0.4804343596171621,0.486695280132389,1.9285756533740908,4.443779500732756
g375,0.0172533710361883,0.1207177899874236,0.2475493456960426,0.2682656944023961,0.1713968685710233,0.084434327538093,0.0433823610226187,0.0215340500058697,0.0107674035112323,0.0057409478810919,0.0027039323549001,0.0012929030490101,0.0006876277057173,1.922596217541245,5.738352841041062,0.0034051025397002,0.5428167455886663,0.4634953558891452,1.8857309754330824,4.361427916157325
g400,0.0162977093633336,0.1146756501984252,0.2383886694306231,0.2653464034455102,0.178402586420473,0.0903967926655406,0.0464903251041888,0.0222271939124101,0.009448037143687,0.0042388795398684,0.0019294585305265,0.0009511986154508,0.0005511403482167,1.9692751017000865,6.030970785870476,0.0038508245065806,0.6059233232033133,0.4361221948832898,1.7944284440372371,4.132780930854709
g425,0.0155776689018686,0.1102692406539348,0.2319861281119567,0.2657893511936666,0.1894964520049512,0.0997617637572714,0.0528034649725366,0.025776078718949,0.010241716737867,0.0036624026202563,0.001487705184766,0.0007275280564636,0.0004426048946751,2.008021525886729,6.307537169960287,0.0043697031405875,0.6699119007428553,0.4075920097827112,1.6903041123507905,3.861884145092155
g450,0.014821348369666,0.1061301180349548,0.227727133077735,0.2706987951488908,0.2060590083875649,0.1134765596447149,0.0618331618883822,0.0313822118859105,0.0130101618938999,0.0041025993834068,0.0013157352307717,0.0005743564458985,0.0003477135654685,2.039136103447383,6.56284651114626,0.0049504137579379,0.7375891458064288,0.3786331550301215,1.5790071840110655,3.572248448037312
g475,0.0140574976021799,0.1023842747855423,0.2257085246436153,0.2808397639604331,0.2291734644753177,0.1329896696068631,0.0749744720561236,0.0401757105493935,0.0181244458532783,0.0058807518149016,0.0015184550180188,0.0004976046707786,0.0002703567762824,2.0628249015757336,6.803684935368487,0.0056170926906842,0.8108747235687461,0.3498957481544937,1.466061332693955,3.2798117242100004
g500,0.0132758492089118,0.0987681707908188,0.2264620467552331,0.2973712384444724,0.2603274984743902,0.1604265580099844,0.0933508033010439,0.0525526801234697,0.0259533303311996,0.0094901418548936,0.0023747147843753,0.0005555209893028,0.000220616080723,2.081487935070549,7.050238327740175,0.0064190915319474,0.8916560006400988,0.3221256769058713,1.3544146427674584,2.9952362131779813
g525,0.0128892059245331,0.0975585818203769,0.2322299502090702,0.3206015989422678,0.3005115795216489,0.1981416264439049,0.118616556978467,0.0696313112078296,0.0371428462492932,0.0155647271467064,0.0043761781211479,0.0008992531889279,0.000221283460702,2.1005229572152326,7.331716860603981,0.0073625782865341,0.98129973825101,0.2959695066387514,1.2459388981495851,2.7240120761630933
g550,0.0128406799675001,0.0990198566788022,0.2435597130383886,0.3513473464322266,0.3513795470268519,0.2498499731064527,0.153590975765882,0.0931755322632529,0.052774943675004,0.0249515043434495,0.0082861785227623,0.001847846391819,0.0003382533341377,2.120991942461103,7.639833459735433,0.0084897495558911,1.0813256693361393,0.2717110070127939,1.141761084980653,2.467197932322491
g575,0.0129394052461151,0.1020576757488189,0.2590654035582445,0.3892337589870791,0.4138525499713421,0.3194059144526293,0.2026780337069711,0.1259804025828019,0.0744893567412894,0.0387640071577864,0.0151558861338394,0.003999039069616,0.0007413642658431,2.141608553302587,7.957768217259832,0.0098492714329868,1.1928870212701472,0.2496003700706102,1.0417854335896926,2.22567550448353
g600,0.0130315155967277,0.1053996298387792,0.2767845803244123,0.4333313727208798,0.4881368970024078,0.4100226389855027,0.2720321117258287,0.1720962873408379,0.1047646542159517,0.0585935936214418,0.0263826711984912,0.0083749707423161,0.0018159181523855,2.157760210776946,8.264668099558115,0.0114914384661683,1.318966944855027,0.230122188178399,0.94778617101288,2.001721575118196
