,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
g000,0.6325999228271038,3.885961585257839,6.234878321297441,4.231302777790993,1.1736450195955883,0.2754010133708752,0.0936115143655443,0.0529368187327055,0.0378546842855919,0.025988994893777,0.0177678819910789,0.0121425230953143,0.0082546144055601,19.18274522100454,19.993032371372088,0.005987632273245,0.2812526898205991,0.2914283483211123,0.7255548596171534,0.8140189862587982
g025,0.6016808183844288,3.7267853003430176,5.987965601274552,4.174555304002176,1.32839115515047,0.4085285118375077,0.1507470371422342,0.0674886984649198,0.0394108128111194,0.0262682328800205,0.01849303156215,0.0132008539659001,0.009428582639031,21.89306192504193,25.613427846021786,0.005842296953212,0.3017080467314849,0.3484730241627151,0.7866362261354904,0.9283311555653276
g050,0.5560665023982081,3.4821349594092457,5.633986986920904,4.045713058118527,1.441702896803358,0.5525087671364316,0.2506577066005843,0.1112327529829059,0.0485637151765013,0.0268162889719299,0.0180873175230167,0.0130823198766308,0.0095940062755397,24.346489663646285,31.44974643290685,0.0057551962433127,0.3363610542381751,0.4542095954306405,0.8940994044966653,1.1831996898634456
g075,0.4983245804196914,3.1676793097207687,5.217320972536806,3.86460442212141,1.514572671880333,0.6812196901317623,0.3598331993483645,0.1695203409527233,0.063974051806417,0.0287637714537558,0.0176438955354622,0.0126465287239238,0.0094258553435004,26.438740771323797,37.14772100347142,0.0057127157522395,0.4096174535146101,0.6510572464398261,1.0919184812296516,1.6806843402386966
g100,0.443130390813386,2.852900577729496,4.793537411653959,3.630961752584966,1.5248638123766478,0.7646612697398805,0.4708483733466161,0.2610017153155032,0.1003883526144346,0.0374021092868907,0.0183629556295711,0.0119877480368807,0.0088375697426318,28.132050046078497,42.42030468879346,0.0058059591274702,0.5839922811742815,1.0136824173427426,1.4958444776047075,2.568965516724696
g125,0.4035308751672442,2.610303431027152,4.395419759919561,3.3724168204646454,1.4806744624811394,0.7812375401059142,0.5266368739462712,0.3336109561374545,0.1440796116744561,0.052998944882763,0.0216815557589988,0.011834912640625,0.0081233695096249,29.4512085703448,47.11886283706337,0.0060483358932548,0.9860163611582048,1.6460572584076805,2.3576935393951746,4.288347295914055
g150,0.3615752539512338,2.356151684452714,3.976790156882089,3.116252734816878,1.426210302434113,0.7879838282525862,0.5767500104501961,0.4133791620659664,0.2036362323824529,0.0802902663270296,0.0301904412601722,0.0133392086848232,0.0077286130237709,30.498924809516573,51.33585139166591,0.0064101417821969,1.7730757955380774,2.650168474825987,4.108545423656586,7.705779473690806
g175,0.314563251192347,2.073726564132553,3.547090688408882,2.857831927761306,1.3398245390767904,0.7411233825758792,0.5549722301717561,0.4320791979462264,0.2412522162277374,0.1065874173955925,0.0416190570290599,0.01663890247392,0.0079327455514766,31.177620992464647,55.08550966699124,0.0069702729192622,3.0278733782227443,4.066494930886752,7.2088971641599215,13.658015135965718
g200,0.2709559776862945,1.806234750747138,3.156662388914017,2.6156745278765423,1.2511659793742065,0.6821570333918819,0.5076513055016696,0.4168586366042721,0.2540874931496112,0.123758223995553,0.0523264226561566,0.0209852613930148,0.0088759128219299,31.488363377069494,58.40911324676953,0.0077288428185425,4.6857126497733885,5.802561671174641,11.703826782690424,22.21529189903661
g225,0.2365933061881781,1.588865653623378,2.825665335671137,2.39289331469096,1.1632320073891005,0.6143499314777466,0.4375912718423463,0.3615349933106961,0.2339708978082411,0.1230173510437316,0.0562046473388079,0.0235899500414087,0.0097402801303369,31.363505605302223,61.1896474107381,0.0086823545625288,6.541151157455343,7.602982546621328,17.01718425757989,32.6909128980254
