,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,0.6798447944992612,8.441295425994356,30.059531908018094,64.4457803008746,102.60135242854956,132.40473290980503,140.5548537388389,109.61981298650628,50.574597204332825,50.574597204332825,11.845987851685024,0.9406943600792224,0.0341508474773712,0.0109758077780775,0.006680277402747,0.0043035168680766,0.0027521084557749,0.0017256206976129,0.0010597051922388,0.0006357352875747,4.6904847221740855,20.410017434174325,68.44360741813723,0.3975865634818354,0.1318657629859986,0.1637721915997953,0.3126091205870732
g025,0.6124000888375154,7.842395975045785,28.388852951904894,61.25463861352995,97.4116906849231,124.44359825248102,129.80134538025487,99.88773044411764,45.90410442357173,45.90410442357173,10.720590030524727,0.841002926232897,0.0340644107433361,0.0121208600636647,0.0078149072187436,0.0053552241707485,0.0036745164213383,0.0024967502272242,0.0016799628682969,0.0011162992931544,4.119802625674671,22.254260207965856,75.3691203444403,0.5151461804655681,0.1523272003210938,0.2223894602294339,0.37619752968969
g050,0.5405311160684875,6.960380031500021,25.58883907970664,55.57981344041365,88.1972450889301,111.63502630955917,115.54824766081217,88.82704792775307,40.97698321119116,40.97698321119116,9.560035905738555,0.7389238430652998,0.0330343875654048,0.0123207755792521,0.0081281449577138,0.0057333193017422,0.0040619388844046,0.0028588135390168,0.002000613302123,0.0013893395910738,3.6145114606030098,23.756992188287494,81.05620305004764,0.778379445947355,0.1881530555850961,0.3298284453487685,0.4887145632223044
g075,0.4786947053996586,6.061315208070888,22.197338521900335,48.24010396704228,76.54971586460307,97.22758419434422,101.62067683381274,78.85454046225233,36.605667044932154,36.605667044932154,8.53850097714895,0.6535572066804703,0.032188872101438,0.0120650497989883,0.0079839548387508,0.0057326146769552,0.0041471662281519,0.0029818236111183,0.0021328021122701,0.0015149814771122,3.1688745442314783,24.83430433795012,85.22718672003722,1.3009473334653454,0.2640574211825371,0.5278981746257032,0.6970750532376511
g100,0.4298165598363291,5.446821719933142,19.842627460370792,43.13728293757577,68.89533992776178,88.27552156179766,92.46274605075668,71.42580083701864,33.09071467076772,33.09071467076772,7.711648472139803,0.5916320870859424,0.0322348646471803,0.0116489082358253,0.0075479687862805,0.0054761946537415,0.0040384827342448,0.0029648255616229,0.0021661044142404,0.0015720691241347,2.779553245307795,25.51676726034748,88.05054986960727,2.2353401969479205,0.4420742261258026,0.8894250738771458,1.1182991139979312
g125,0.3817768877411637,4.935593086955654,18.13713693596709,39.63132903223243,63.4281580566097,80.88971004112061,83.64925380449053,63.98033051778656,29.612845602067008,29.612845602067008,6.910426873331544,0.5379796360552133,0.0340990700084415,0.0116001602131413,0.0070530580413671,0.005077421193711,0.0037960194950359,0.0028401725890726,0.0021175500632088,0.001569417186883,2.4423656260023514,25.891204354581394,89.79667309887236,4.03046843029103,0.8414051463142412,1.5186680678508726,2.0040003544468754
g150,0.3298837123982381,4.306360881341983,15.991286826793438,35.13523788321398,56.238886202078795,71.25869810384812,73.12479068214125,55.93534064618825,26.06328472341042,26.06328472341042,6.106646312556655,0.4860300529067374,0.0372656449907094,0.0120040047931016,0.0065289045412495,0.0045065267888664,0.0033763263132102,0.002568766876075,0.0019552690045176,0.0014811302740707,2.1524207975940524,25.98892101468963,90.54774396068156,7.496786436549473,1.607260572534629,2.517937249654745,3.7661143375325423
g175,0.2823201775736473,3.6510831643527824,13.593043015587124,29.962031901606988,48.01407882506354,60.88706141413257,62.76688910310109,48.51176358764957,22.862846076978812,22.862846076978812,5.385666894568766,0.4415457715377686,0.0415196284756302,0.013005486295608,0.0061173504235802,0.0038198782998814,0.0027816652783681,0.0021309744239117,0.001654064931005,0.0012826751611705,1.9018514818133572,25.76600461198515,90.15053192641057,13.367585294474797,2.820209900081777,3.9265317403588966,6.8191742468987595
g200,0.2450465774931997,3.1268601923014394,11.620675526788368,25.675027549493468,41.30450016717993,52.62854132572633,54.6132337715579,42.56118990183576,20.22922270340879,20.22922270340879,4.780926223212168,0.4022041407203034,0.0452595227599007,0.0143004501423358,0.005903216857726,0.0031314141320086,0.0020798470058768,0.0015562041629035,0.0012220266641576,0.0009724877465709,1.684483528068635,25.153169281850655,88.35880105076687,21.830495765691214,4.44483582660515,5.674823568598941,11.261085594057244
g225,0.2155740296908659,2.730403180966253,10.13425868717522,22.44027644719787,36.237218715351155,46.36227382381555,48.22222248457231,37.69421394260865,18.009093863192216,18.009093863192216,4.263153929431432,0.3641421546874138,0.045510027867744,0.0147715668592291,0.0056990061338731,0.0025862120187958,0.0014797161980353,0.0010290947907193,0.0008024624441535,0.000656296393423,1.4956907699232893,24.30249884921772,85.7787190324456,32.227835604000504,6.300288987359376,7.501618250359674,16.56327112727861
