,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
x-100,0.1708224251351316,1.7900176782315589,6.160691113446132,13.509331738258204,22.906108094869,32.14928569099992,37.98508517971285,37.65068288343331,31.052733789561884,21.21162277477369,11.94166728742171,5.706945606293604,2.363818840171718,4.408059671258443,18.04804434652149,0.0975374433362633,7.005026801029663,28.475238188715217,29.70471478345877,39.87957619719473
x-075,0.1761745558584816,1.9682306581395996,6.986169913462866,15.707381333609936,27.28661561066801,39.49840983211136,48.86206055392249,51.91332323494047,47.34116347541433,37.19444507307213,25.208635241185156,15.084141900002496,8.130445463910768,5.109937640605715,22.429774171843757,0.10328046025417,10.685347631394796,45.919624381907646,50.55597025973592,66.0038743447362
x-050,0.1770954767035278,2.10900592085772,7.717776437245444,17.791876824633544,31.67128456301697,47.191364331116816,60.85428006799017,68.47622351045403,67.73924391704334,59.17360172000244,46.140562544194566,32.59556508312761,21.25026296602195,5.624238168281601,26.1799944365072,0.1106501631394872,15.516098808680075,69.97806475603643,82.86786768061182,106.10505979144624
x-025,0.1715747962231173,2.186622586108116,8.267781476005126,19.532057634587098,35.59848160090856,54.50725090253245,72.83884934528182,86.2574792278859,91.70612286460604,88.00554290748458,77.10257124401653,62.23990081526824,46.85908894300217,6.050427039507316,29.72991587378221,0.1226783058480054,21.050607951471196,100.2290997041296,125.21653798493932,159.56291889368185
x000,0.1528915412078965,2.0990540024556634,8.252651722018342,20.0351663678644,37.390525366625184,58.72849433749012,81.12776432506227,100.94254727673614,115.26514412673392,120.87666611475,117.14082835404146,105.57275771480332,89.32937946797524,6.526052782522668,33.72337182135586,0.1424438358306098,27.957211990878417,129.73060765869602,164.48519923969027,217.6525083393422
x025,0.1302623139981955,1.8934261745691416,7.743782953982023,19.38034356380104,37.16694185256546,60.13659906900305,86.3254521361495,112.85751111761776,136.3407915512313,152.43304209998797,159.56415160815604,157.28337480381953,146.3055324874245,7.057754326684592,38.23336968691916,0.1706625321494121,44.65192340496548,148.07804955246746,188.74208460647907,275.8125222124979
x050,0.1056315329700907,1.6550008375822536,7.049851484489943,18.211584365874767,35.96644575027408,59.97663742496351,88.81654330606911,119.9112569629562,150.04288619367665,175.81491562375297,195.8024430466081,207.4839134037996,208.43011642126976,7.693969111390213,43.59125604414167,0.2046069017964294,81.0702319081936,154.26826395067522,189.9252945183628,329.0337097864473
x075,0.0801113823614208,1.3457884513850036,5.98818385788755,16.019405922423513,32.6498084270781,56.10005348648119,85.61804665951836,119.6794716504994,156.3613799456163,192.9478400736931,226.86020015017,253.973018477005,270.8060348678797,8.406033202643632,49.86239787631194,0.2385721006560678,141.91981836209635,156.62476462913875,178.44696853063877,380.4461419268398
x100,0.0550438643719273,1.0416366239178645,4.955032526484921,13.853038882810386,29.31633958671985,52.12606971471243,82.21905613327549,118.76090392832968,160.28297261318343,204.36383150087377,249.16569540843804,292.49618629047126,332.23033741829624,9.21386517529067,57.35543505308729,0.2805453973740679,230.5745024430616,197.5144893846129,239.1885173856953,435.3428460796669
x125,0.0320554532961368,0.7067567934295249,3.651574917651421,10.776683452716595,23.83223668347342,44.08836106895394,72.19405842582292,108.22779332773251,151.7887767295134,201.97838547499444,258.1070128266157,318.6768585556521,380.72325594250617,10.15699743833645,66.70208759404844,0.3311835073204053,269.2461359421096,259.2316678736344,468.6383773570776,456.8364508080716
