,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x150,0.0409195558959242,1.0277900891246914,5.976671307827738,19.30716098919139,45.83498160105273,89.73765440175025,154.51155600640632,242.1414924987149,353.6017251715946,353.6017251715946,488.7615262170995,647.0471720515494,827.0737089202115,1024.5356803973395,1229.367158400612,1440.421460200593,1661.206575477319,1880.164204269812,2094.4752269767146,2294.207027831839,1.086514722044754,46.351080374578416,334.76038797889004,1580.261690411036,769.8022460975978,915.101805621399,2206.6819346287357
x175,0.0213262202616621,0.548071293838665,3.2937868670944774,11.011632070830023,26.97527904730326,54.40613000986584,96.43551336599604,155.3300909736173,232.90492460642153,232.90492460642153,329.9281881832921,446.7178470843062,582.6413534470346,735.9825082196991,902.0100826346873,1078.507494938876,1265.6384022188115,1455.761324924358,1646.2920378593883,1831.4550155500233,0.6845380496326615,46.284994444212835,352.98553109582656,1725.7323630178705,448.2300813847307,637.3810006079552,1909.5072340533031
x200,0.0120213115684632,0.3126577698220435,1.9119622946648376,6.51660975821183,16.265795177762858,33.395866005458906,60.16804358488894,98.4197325136599,149.8509008206334,149.8509008206334,215.44750057664777,295.98596331271074,391.3893129165131,500.8917906797651,623.4619892817326,757.0250513334996,900.5440876971002,1050.4087843304094,1205.5562604104937,1361.1936445367946,0.389921276784595,44.25497427874676,350.4047246734593,2944.738842255844,225.58142727384856,385.0161071951842,1430.530844911648
x225,0.0067446068253611,0.1768157296635484,1.089559151833045,3.734577166877552,9.362244755181305,19.33632923452526,35.01908887343136,57.670287339477525,88.41019353168751,88.41019353168751,128.16855098511974,177.60445638781718,237.0561340685871,306.249927735762,385.5017978562649,473.87584582326485,570.5747015377399,674.6622913210764,784.9845359176068,900.3363489328863,0.2106985047750049,39.90261895553446,322.3940750426583,2939.7697297515974,100.57132945266224,193.88622097074995,820.0995730933455
x250,0.0036180275838772,0.0956355665319815,0.593429167571795,2.0448502845196743,5.151325123761177,10.698080548264386,19.49962535006259,32.34926594494649,49.98237603305035,49.98237603305035,73.06210180395698,102.1086396900872,137.4630622015977,179.13849158027878,227.47090962730695,282.036580532445,342.48352942921497,408.4149927655313,479.2437639069819,554.3886568835607,0.1074822573263406,34.24112317266351,280.17133059581585,2070.4980046553146,41.01266060935402,84.1104996361076,388.9162442307737
x275,0.0018880377445725,0.0506973090791775,0.3200036869634067,1.118596870014665,2.852786839512427,5.990989896377354,11.034898544211366,18.49012629714927,28.844474496579885,28.844474496579885,42.556317796393195,60.01561815720118,81.50939190608945,107.13972844405008,137.17181773071366,171.41681141328058,209.7372315504173,251.93638940990235,297.72930288149973,346.79592101147273,0.0523627164020599,28.19373152425013,233.35733442186873,1223.741248651875,15.616217178873011,32.829846292668506,162.8127105093279
x300,0.0009239916725349,0.0252606058491722,0.1641284650523287,0.5894527300630076,1.538604638189946,3.2944058313040174,6.166344667219465,10.470470520398973,16.517652974114135,16.517652974114135,24.604941429285503,34.99906391756228,47.9127955758927,63.45740934401312,81.83146492803726,102.97142437040836,126.84342943861508,153.36528341905006,182.41842778821288,213.8398026818583,0.0238116768734188,22.283034116528437,186.37463326843653,615.6738606308913,5.47880379808031,11.751073559079025,60.138979958678334
x325,0.0003735563549348,0.0102866379317164,0.0683442479203939,0.2505144020441726,0.6648990897252951,1.4431382589504995,2.7320267209912608,4.684439336639908,7.454578705185135,7.454578705185135,11.19283320984204,16.04121355914284,22.12097646409024,29.513518490189185,38.33246849866242,48.578579753242146,60.26844664303718,73.37931654842258,87.88734378882651,103.73366783214942,0.0097454561522213,17.036156286539217,143.63219492946922,250.3206758776156,1.7351501050219431,3.8864565386918577,18.99808699792919
x350,0.0001140626479733,0.0031892718393481,0.0219331613276748,0.0830754651483657,0.2264779256419405,0.5020657602111845,0.9667117943909752,1.680875070859872,2.7071313784493873,2.7071313784493873,4.107897304237389,5.944413265790069,8.271374784554629,11.1318667329787,14.576779718747469,18.619003087563577,23.278559338803284,28.55372703744708,34.44881926811558,40.95348194396782,0.0036088402425353,12.774864974921313,108.22219762502074,78.07313281012839,0.4958124282979661,1.1510501565545286,4.95638699235001
x375,2.8320793980743576e-06,7.958390028171521e-05,0.0005796491606632,0.0023795623653739,0.0071032136954562,0.0172896560997387,0.0365171691916637,0.0694030920829742,0.1215901442061565,0.1215901442061565,0.1995877033425619,0.3108253680024521,0.4627342821402494,0.6633559673245736,0.9201265435350928,1.238980717987118,1.6257370799570907,2.0834325611048183,2.6148989461268384,3.221692907401846,0.0002626899493068,9.494035004755276,80.56041156537326,15.851997838367346,0.0996137245711572,0.2397218043709585,0.855642444580391
x400,5.604272811395919e-07,1.525755857137443e-05,0.0001091911715088,0.0004442873602815,0.0013202757956402,0.0032073638203834,0.0067729547618784,0.0128873833193431,0.0226285037017315,0.0226285037017315,0.0372648451462683,0.0582715408738404,0.0871774990080332,0.1256965092778265,0.1754950366221836,0.2380540913024572,0.3149294367290457,0.4072396557024914,0.5161743273970648,0.6428589467725784,9.55990119374424e-05,7.052899269679688,59.65969345711533,1.8621290069866083,0.0096005618271981,0.0251077800776757,0.0822512476166729
