,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
g275,0.04214771632225539,0.27915574792859016,0.4658020905881999,0.33734794311348987,0.10170110877138618,0.021077484386738933,0.00667983550537135,0.002518744119474986,0.0009764414203405848,0.000335856449393339,0.00011785895931001266,4.49380184153101e-05,1.8582427161948628e-05,8.287111056881113e-06,4.251779265147192e-06,2.646894173716307e-06,1.9218877219718708e-06,1.5499487243761683e-06,1.3276267247189827e-06,1.1775775860891923e-06,1.060921446836267e-06,9.649598992203639e-07,8.843141544301714e-07,8.120413737278881e-07,7.464811877236406e-07,6.846626708992468e-07,6.270195878386747e-07,5.725201208085039e-07,5.211567851873894e-07,4.719538702490262e-07
g300,0.035987114021430816,0.23949109614356617,0.40418561227369226,0.3016104825158982,0.09559962123435566,0.019705720504513486,0.0059157571534450845,0.002093971663550118,0.0008138313830333524,0.0002925873010160298,0.00010923749739793898,4.48128761657464e-05,1.9695634553814716e-05,8.974518357731109e-06,4.354766809966197e-06,2.401979694617188e-06,1.530016045329892e-06,1.125797626986559e-06,9.221175572647993e-07,8.074796377869054e-07,7.296644973001395e-07,6.698987182007405e-07,6.204078635746542e-07,5.751847101478834e-07,5.330029323994614e-07,4.919948148403533e-07,4.5284719544041105e-07,4.151123004476533e-07,3.790129112021175e-07,3.440547694114818e-07
g325,0.030631268457564313,0.20499099073949553,0.3513688064915043,0.27203842899527864,0.09137434232703887,0.018885775938766804,0.0053965224090450825,0.0017847135042220361,0.0006803292083360995,0.00025508147924401046,0.00010072556529347354,4.450582453625709e-05,2.1099301418792814e-05,1.0236086165599219e-05,5.051882351964711e-06,2.645029213969846e-06,1.5003456702217083e-06,9.60466867144135e-07,7.021679896262346e-07,5.741273484626244e-07,5.024599542111806e-07,4.5676254592660845e-07,4.2329703999161744e-07,3.9425571009061944e-07,3.6740162332893225e-07,3.409878609539734e-07,3.153667286426897e-07,2.9027486878955816e-07,2.6593919239132614e-07,2.4210031072059993e-07
g350,0.025982013278689868,0.17548234559871778,0.30753767483686995,0.24883286991175949,0.08948311846501482,0.018771193157327525,0.005134536636398393,0.0015760885656852905,0.0005692078515844371,0.00021989328654539167,9.075316056153681e-05,4.286141779315843e-05,2.1940549012867134e-05,1.1529752916052839e-05,6.069252067757704e-06,3.2705207885571566e-06,1.8074108908540681e-06,1.0561615460038483e-06,6.731521347684742e-07,4.78635672962195e-07,3.764255697966923e-07,3.2060356809694273e-07,2.8749869830372255e-07,2.641053700946847e-07,2.451536735459813e-07,2.2772240135350322e-07,2.1120435713935644e-07,1.9506954247159493e-07,1.793363557695436e-07,1.6379860014248481e-07
g375,0.022084987024411147,0.15067227526783566,0.2717618155579609,0.22997165422904403,0.08903475859406668,0.019261141779731584,0.005179773120009883,0.0014820063306414265,0.00048443969252755925,0.0001869728277269382,7.932461090412624e-05,3.948160884034227e-05,2.1645563664120435e-05,1.2306950676842933e-05,7.006819744406135e-06,4.036136453626239e-06,2.327803926495364e-06,1.3618118819603493e-06,8.195771509693509e-07,5.186192300582119e-07,3.522297221925214e-07,2.611598349053674e-07,2.1123236009828097e-07,1.820089480786742e-07,1.6321452470957746e-07,1.493395454187365e-07,1.3788114481596117e-07,1.2745172715229661e-07,1.1755627648367587e-07,1.078302271381042e-07
g400,0.019289091326604224,0.13240115579775613,0.24475371136015447,0.21628012126491367,0.0914202029060021,0.020892705441912237,0.005614743370740255,0.0015327913137826354,0.0004333910369857234,0.00015742020277969242,6.682925337521594e-05,3.414873991584125e-05,1.9613847200831543e-05,1.1822653983370245e-05,7.181179298052703e-06,4.408197135853577e-06,2.697060274190116e-06,1.6529197259164204e-06,1.0169978408773031e-06,6.327196189568265e-07,4.0364139492328874e-07,2.691636446690366e-07,1.9194084143547797e-07,1.471536937303123e-07,1.2053400913201145e-07,1.0391063132299694e-07,9.265722589895596e-08,8.41278657163299e-08,7.6994461541628e-08,7.047705675690136e-08
g425,0.017281409151405625,0.1192670313764732,0.22426589140707232,0.20689767540710857,0.09623649307679626,0.023456806347417137,0.006460994965709492,0.001824113003478312,0.00043850493329161943,0.00013527549517089603,5.530677406357973e-05,2.8269232293304834e-05,1.6587877402269744e-05,1.0311993694198422e-05,6.503117448870871e-06,4.148351701194163e-06,2.6442585469882045e-06,1.687636815322541e-06,1.0773440515017195e-06,6.883778442687167e-07,4.432814041803663e-07,2.900283805762544e-07,1.9620416662781348e-07,1.387769221102554e-07,1.0343174169028538e-07,8.149912502104664e-08,6.758326303097793e-08,5.8252922048285425e-08,5.155983514217477e-08,4.627461990906348e-08
g450,0.015265666262508006,0.10706825389104634,0.20734980428731822,0.2026069845218493,0.10437139437648246,0.027641553835075043,0.007754940573853386,0.002230357996433405,0.0004892641757566516,0.00012188498576080751,4.530394072464085e-05,2.2627537552346615e-05,1.3401859091837862e-05,8.512993395228044e-06,5.524635322158044e-06,3.6248713861489202e-06,2.37940288775856e-06,1.5627976301303348e-06,1.0253093614105951e-06,6.710988454903677e-07,4.402766102464807e-07,2.903085935581796e-07,1.9465221164879477e-07,1.3364688613598388e-07,9.458243078753554e-08,6.956238649254276e-08,5.347243396885944e-08,4.288193565080575e-08,3.570485522205798e-08,3.0563531165310015e-08
g475,0.013500307436290838,0.09656030201758532,0.1946801548898091,0.20342050772718265,0.11627355582005794,0.03412687027808255,0.00985997007320082,0.003032575513406388,0.0006682684462902921,0.00012949078364194252,3.850870162464802e-05,1.786575124016544e-05,1.0431977878800904e-05,6.650506433359745e-06,4.361452777519073e-06,2.893429842650482e-06,1.9213680781905303e-06,1.2770486894086162e-06,8.480046345189376e-07,5.617373397783968e-07,3.7272104948950125e-07,2.479328545893085e-07,1.6686805088907837e-07,1.1406508067457857e-07,7.948706820308184e-08,5.682725588003727e-08,4.194826585119146e-08,3.2036807597362785e-08,2.5322664057709615e-08,2.0627846998903875e-08
g500,0.012220135003444505,0.08915295659966196,0.18781055183340326,0.20954893884555487,0.13268076878189128,0.04406940266300617,0.013161821602201567,0.0043128212360547084,0.0010396663881578336,0.00017459037441825887,3.671541302009378e-05,1.4262139311006197e-05,7.974754019476492e-06,5.051317817248424e-06,3.3198031802198483e-06,2.2122097077288345e-06,1.4741378262495187e-06,9.832506225864083e-07,6.546843430716782e-07,4.3461887867202473e-07,2.887822071305479e-07,1.9210514002060303e-07,1.2901601197721925e-07,8.772833231530639e-08,6.05419729594122e-08,4.2620349621921483e-08,3.0779032098454396e-08,2.2850063358112047e-08,1.746692992397804e-08,1.3713600279755666e-08
g525,0.011438595291737467,0.08505572576489155,0.18677751050178015,0.22049632620367524,0.15435207695414185,0.059085259253929344,0.018321123143717796,0.006305673979740535,0.0017286246045867693,0.00029541813871844313,4.506680593494653e-05,1.2225247091991698e-05,6.090377871531057e-06,3.7770597674686172e-06,2.4720129307131377e-06,1.6484603643159227e-06,1.0976999236641722e-06,7.315898952734858e-07,4.860750334481606e-07,3.215971792586018e-07,2.1266734443696046e-07,1.4053347905431e-07,9.357065895172973e-08,6.293501948970349e-08,4.285291483832656e-08,2.9690753038959706e-08,2.1056157673338625e-08,1.5320638857647265e-08,1.1465262519395627e-08,8.804150322236285e-09
g550,0.010994053200527107,0.08366704670652148,0.190167132032994,0.2355395713661757,0.18223046198404377,0.08146600620161466,0.02653166560080588,0.009412212973117066,0.0029312766870088504,0.0005702231153863426,7.706102287667188e-05,1.3051820692564645e-05,4.818873018386408e-06,2.8103243122188226e-06,1.8182844809540162e-06,1.2096836216338714e-06,8.036571141167909e-07,5.340614344606527e-07,3.5338333457706166e-07,2.3247799996998727e-07,1.5257851399379608e-07,9.98444402744393e-08,6.566344272574278e-08,4.350324564887078e-08,2.9091923393940977e-08,1.974382517539721e-08,1.3689233082972276e-08,9.729323326072471e-09,7.1150568958550495e-09,5.3463822731214805e-09
g575,0.010404510107936023,0.08177262450168828,0.19350819145857087,0.25342991877608895,0.21669870369673214,0.11353838732250796,0.03984116037612488,0.014371199397427545,0.004958208562528803,0.0011445397557566753,0.00016562855763441677,2.0808903240919367e-05,4.435377058266905e-06,2.1246199882103226e-06,1.331996164120285e-06,8.804727990150752e-07,5.83221075294256e-07,3.860177490486343e-07,2.542359189143342e-07,1.661561181562988e-07,1.0813875436432333e-07,7.000330936805516e-08,4.541462693604852e-08,2.9588232393463938e-08,1.9387154336968248e-08,1.2846641069745244e-08,8.670939298201513e-09,5.98777919333871e-09,4.253141861467269e-09,3.1076511140175313e-09
g600,0.009661500674212137,0.07846428613151706,0.1952194756966274,0.2734510323814474,0.2572229330698947,0.15688165992421008,0.06132537719342787,0.022497709453334746,0.0082823624017423,0.0022689770206442174,0.00038562858294193924,4.715842500519858e-05,6.088150970125452e-06,1.758928794282587e-06,9.836941534953424e-07,6.390729672248196e-07,4.214142181700942e-07,2.7763443679833843e-07,1.8192632239849188e-07,1.1808387737520319e-07,7.619846482399993e-08,4.880094848143811e-08,3.124066644137967e-08,2.0025577699053185e-08,1.2864528716934473e-08,8.327225119157772e-09,5.471451221368155e-09,3.6672559236277793e-09,2.5240727527035794e-09,1.7865106034911888e-09
