,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
x-100,0.9224589825871061,11.043401255315487,33.570768289187534,58.830122842584196,74.87376166847379,75.41344686662923,62.4981164519077,43.576381428482264,25.53105672939326,12.555075891064293,5.104458168320625,1.723382147865446,0.4921648022156219,0.11475568234970601,0.020741133516675097,0.003342967872890189,0.0004976308748036257,6.769465761103008e-05,8.677306494632607e-06,1.0796276485405054e-06,1.9295587391378847e-07,9.240779436579185e-08,7.477931051504705e-08,6.59373304115662e-08,5.8594826352184594e-08,5.20261449472527e-08,4.6270118654549655e-08,4.09909929931794e-08,3.6309946377668236e-08,3.2150909538724616e-08
x-075,0.627625753981273,8.419617224903794,27.680833261040416,52.58121603120351,73.155236311405,81.5647471296465,75.88644460547664,59.74238877070795,40.18651088167366,23.35478862179189,11.772228659279586,5.207346090491548,2.018160851094119,0.6876958547101552,0.20328455914762653,0.05176296260755021,0.011024373968198607,0.0021486377343195853,0.00039973676440396085,6.871214113668418e-05,1.0913734013066725e-05,1.6290135511641877e-06,2.4028320487067216e-07,4.8448548333708655e-08,2.232013032838494e-08,1.7670238483021844e-08,1.5793652787435266e-08,1.4307107495552888e-08,1.299936564346857e-08,1.1826165849281311e-08
x-050,0.40406771129517494,5.917234668142614,20.982790135588534,42.80994597950714,64.61812670640083,79.70219826145184,83.12202214316314,74.10752209624282,57.2257099278992,38.50013954263994,23.1166618815789,12.555624556991383,6.20981258660608,2.747597316727652,1.1205146594668596,0.43044558258014765,0.14461117596884596,0.040502805614249245,0.009564875527330253,0.0021120822362196267,0.00044753847040366316,8.997615088995688e-05,1.690427958701119e-05,3.0075528184972943e-06,5.073425609612089e-07,8.192141958905593e-08,1.550898422673777e-08,5.662625698345192e-09,4.077037863447156e-09,3.6260382063282645e-09
x-025,0.25719921816554836,4.00357368002581,15.251057631317801,33.304764157296006,53.8705650350586,71.75898791288967,82.56877463460675,83.27032105047758,73.54710409374499,57.3093288212791,40.381079643280216,26.163174650131623,15.67307369707281,8.540331544934483,4.3820943525366305,2.1859692864192355,1.024790838470426,0.4368064383359182,0.16477226984159116,0.05286241063143749,0.014238305488770973,0.003682843517214283,0.0009423215800148686,0.0002333195963299206,5.514474489665857e-05,1.2171448416283212e-05,2.529168372482544e-06,5.011078297148765e-07,9.626161142783349e-08,1.8645802941073847e-08
x000,0.16262833200289964,2.654418430590186,10.776934781842535,25.065545487192765,43.173050588417524,61.55591532278463,76.22876552663604,83.53213372494282,82.78561347958109,74.80867705626953,61.71638172992248,46.73323241126448,32.91287961328536,21.40388651190599,13.05939885399791,7.729572923712172,4.413022897701985,2.393582270015367,1.210115760421272,0.5575836595326169,0.2312668689103379,0.08562025301978954,0.028057072990666336,0.00877039712510958,0.0026880858110955243,0.0007958503410892156,0.00022725022822051307,6.256103358709013e-05,1.6645489762014053e-05,4.3058000678354395e-06
x025,0.1020313960749801,1.717668978705698,7.374415085799321,18.17030228580505,33.081786017674986,49.79570115451206,65.69699723961392,78.56101286082175,86.5822834895818,87.34245212187577,81.0486179088523,69.99537574951991,56.623602839529084,42.560556142490654,29.9909853523974,20.292261448683494,13.35665537569707,8.552499080706301,5.321845700350164,3.126310154390611,1.6903694869834276,0.8471150495255801,0.39943669651330943,0.17386082455913995,0.0683689780942652,0.02503398976679475,0.008722409505645963,0.0029972099664598837,0.0010214661591982008,0.00034268451735614366
x050,0.0645350851539476,1.1367676722369757,5.07977985904356,13.148523540534406,25.250192108166203,40.261865305847536,56.50459524027118,71.78668789995244,83.61963230853388,90.06024529282003,91.54673574263506,88.42687854394686,80.3954735646564,68.16344894040041,54.27904234796112,41.30774507863297,30.34740548335077,21.810926225160124,15.471713226529902,10.784580379471798,7.25867016757401,4.643320348059233,2.782513146954963,1.5600853672573138,0.8201740776513785,0.40216995703318936,0.18108556582768698,0.07631229068188045,0.030229265012547562,0.011770660886021743
x075,0.0383637285231283,0.6988949370563007,3.255621946011854,8.83196831671712,17.802631477521516,29.746088123272475,43.66678936347294,58.32569645904996,72.61072111995422,85.35586434824913,95.49946878549858,100.98763726709429,100.20147335574387,93.53095595952445,83.0302011529634,70.88245247571416,58.04272668482794,46.13123850652937,35.96836305800661,27.55733540970648,20.885650844203113,15.552400434501227,11.240694601404039,7.81155911991103,5.125499359902184,3.143423351115426,1.813182820237793,0.9801100354477603,0.48973049463652896,0.23031757580482315
x100,0.021718863210026505,0.44112911653681386,2.176113447659741,6.16078321163039,12.994157660027303,22.75749882844372,35.06984180094271,49.22248915916161,64.26072166227146,78.76775240838164,91.63714050300536,101.71502962377991,108.35986547499175,111.74224750807977,111.76421070158786,108.37910873475846,100.77495781899313,90.5238241833119,79.36014761191636,68.5185424374184,58.19302850874517,48.55537556543421,40.07571855404256,32.530330385525744,25.64943150461923,19.52606187709036,14.297194906401028,9.928246008335002,6.491163871700363,3.929335989662762
x125,0.009968912383760095,0.23054949880379605,1.2198236791753145,3.6329192521963365,8.03465094531211,14.748079417471292,23.790008305129536,34.941942048471894,47.82309357998438,61.946903264878216,76.98543263603679,92.34912309259047,106.94042175684052,119.39286691685881,128.37695240320716,134.3911930642076,136.6167768338749,136.50795934287075,134.80061468394138,132.18368062686463,128.05416216626259,121.17594677086734,111.97345107166862,101.2764452653898,90.0588962536733,78.52936055268678,66.80042640067926,55.132247367495836,43.81263737956031,33.48659749979374
x150,0.003280025018566654,0.08513831110612397,0.5010185186079382,1.6189689715371416,3.8246431846865527,7.426185141165305,12.629698498458346,19.446765998751143,27.770284303848065,37.39754217319445,48.13825248438055,59.71493863767208,71.76100856306478,83.49076018708539,94.94740406027606,106.63658351410496,117.68492454630727,127.8168209415845,136.0477592325562,141.93166036402587,144.96277639717297,144.53329405739797,141.29210456532363,135.78638313107393,128.81182828525587,120.61558056449044,111.24573211052584,100.57781025716393,88.61720844205367,75.80654974936833
x175,0.0011304468681312466,0.03001409853311387,0.1844183540088652,0.6226255652096785,1.5252201077011722,3.0644513753298295,5.3961956667147675,8.629390792401782,12.822429157262786,17.957459947993062,24.011421500675233,30.917883944787686,38.48873190704608,46.42032275029962,54.59450597428195,63.065865053095216,71.43067910273415,79.65057564587974,87.51666806695614,94.93900875738409,101.77632139990804,107.66376541089016,112.50898814864793,115.79721414883832,117.4881818372544,116.93342013073409,114.1305243228115,109.11644198373892,102.25266331168744,93.6998933061635
x200,0.0005441249904643882,0.014621887342834549,0.09198481409350158,0.3203060840831396,0.8093706271663171,1.667673730315056,2.9969036771376047,4.873047313694466,7.366884533086095,10.503885487538131,14.31374811598391,18.773862832969616,23.83936820250855,29.418507496481663,35.418303806474825,41.80133002426006,48.37237894698513,55.06044035132325,61.64374575711446,67.95305703946705,73.74989326084803,78.8662349055059,83.18243611343371,86.43070318728014,88.75122922287177,89.96575965910189,90.16651031209135,89.40254352342897,87.76986808296071,84.97502139800343
x225,0.00026710639340414544,0.007247849978250769,0.046012533498121726,0.16152118492447573,0.41279384345776343,0.86437232430048,1.5786826459374765,2.607256072953147,3.9918044100496646,5.762513266228885,7.93797053006901,10.521114854304454,13.494188582955564,16.86384647906542,20.57873115629932,24.602492167945478,28.881051821588517,33.369273688979504,37.99868877944754,42.672899454198244,47.214272804380556,51.607317761107005,55.76359587799661,59.52341825961724,62.78937046556247,65.38985358985373,67.2983935569472,68.39358507331801,68.78595004377979,68.20318786434969
x250,0.00012180460283694111,0.0033810162605325805,0.02207438796729456,0.07935515013004509,0.206738384993955,0.44066260567846305,0.8191084054153626,1.377463649661321,2.1460035548617684,3.1487096178884015,4.400417030811872,5.90583891767671,7.6562242242643315,9.662076339774817,11.896639563649572,14.340375577086045,16.972848771958844,19.76564839604223,22.691983631613915,25.706056813956145,28.6860636340664,31.639860530937817,34.525563369701665,37.26108474384043,39.786481430487065,41.99402626817684,43.871971680435344,45.32342992352815,46.39964885560177,46.866676088455726
x275,3.728769837152663e-05,0.0010258793984765089,0.006679947111374956,0.024147931476364515,0.06380111402322172,0.13885771331508054,0.2648247304225281,0.4582444171972757,0.7354206104171817,1.1110560096550146,1.5963722691760838,2.1971798332794505,2.9120750282604386,3.7433249731898077,4.678342980213317,5.705616449176597,6.812483959371072,7.9830344083419735,9.201527659917865,10.450772096736538,11.66869964099481,12.854861159487005,13.99068283633626,15.040058625906106,15.98661919938324,16.78835090976316,17.44978436544721,17.948128753572618,18.315966724598628,18.49219493554164
x300,1.5908517755698162e-05,0.0004448216025079151,0.0029592117694469595,0.010816187754360818,0.02860022277841124,0.061881937609887236,0.11692396564310545,0.20032835646960184,0.3187791962629637,0.47876041740296527,0.6860249692093492,0.9447754390932896,1.2566532048215036,1.6243742940910335,2.044701993747714,2.5146693795672133,3.030240319354913,3.586660083379221,4.178763041067061,4.802719919103566,5.433518010370345,6.071182581556247,6.710093649783796,7.336322497566916,7.946986543472098,8.52194388426938,9.06429306822466,9.55905735452621,10.019270326272416,10.406399942829994
x325,4.680929023605922e-06,0.00013513179228614777,0.0009556900375380415,0.003722403966238935,0.010416843623597079,0.02363131485073182,0.04640509073975551,0.08201058636282453,0.13383178211721825,0.20522352545844727,0.2993792161326163,0.41899909471032365,0.5658244739727306,0.7419912839637721,0.9472214368907238,1.1810284085000073,1.442085284688019,1.728801021918091,2.038650300886332,2.3701963710031153,2.7106843997843013,3.0583356445216388,3.4091048108522672,3.7540933447239815,4.091636515846192,4.409173605371283,4.707313368229441,4.976830218731928,5.222952873463942,5.42533778459259
