,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x150,0.0091233542961808,0.2286392157747788,1.3299924403372758,4.300382142572148,10.2165921938712,20.01178365236427,34.46715783727764,54.02398600382842,78.89355508394313,78.89355508394313,109.0313297981952,144.27600663712892,184.27882706852247,228.0458711165933,273.27948081375735,319.7053845689098,368.1259107620286,416.06079335167107,463.04768170801145,507.0833814466686,0.2429571369897948,4.032805930277143,27.909279002084872,232.128970456902,147.4965521561191,178.17644440760222,423.4957101081061
x175,0.0048024878571866,0.1227510413180372,0.7358592533570398,2.4575153510791745,6.017841286565561,12.136805303630467,21.514791825401772,34.66017967393529,51.9804969122402,51.9804969122402,73.65010261175453,99.74322891972568,130.12611375971315,164.42446795309934,201.59626099014665,241.15306759785804,283.1285993898923,325.8137059310159,368.6205478991853,410.2532614464903,0.1537872750961559,4.605487801879777,33.136898766317856,231.60584012177824,86.16785451906544,117.5269276352288,315.9499821773825
x200,0.0027426687168103,0.0707600605358037,0.4303927495635841,1.46193497660767,3.641567353831928,7.469334052039069,13.453655385655912,22.011442270997797,33.528881879627114,33.528881879627114,48.231654012469534,66.29704362346082,87.71112964786732,112.3047487562966,139.84953732883537,169.88293205509615,202.17256818248316,235.91473950961316,270.8667763658917,305.9618994433433,0.0883659145328134,4.951255058629254,36.97171795491672,235.5123252413645,45.09421180455616,72.51571462519306,231.7526860148163
x225,0.0015682618450773,0.0407499166237006,0.249663899168942,0.8531767991357284,2.1358419723258244,4.409143046128233,7.985561554915823,13.155813206350349,20.17927996498856,20.17927996498856,29.271417457390324,40.58472775220107,54.19713627157127,70.04506814634756,88.19608371878913,108.4358423380365,130.5774151134789,154.40109958702732,179.63426769240982,205.99348391383728,0.0476355179321116,5.008202791436457,38.5190782123552,392.6372809782238,21.37643204935292,39.80535786393204,156.00332400542277
x250,0.0008651520456203,0.0226036853949096,0.1388435909262308,0.4745220661652926,1.1874756106242927,2.452988331500405,4.452295852975058,7.362184244246489,11.347061646300345,11.347061646300345,16.556165098947666,23.107734988813153,31.080741719792425,40.48236602350448,51.38943108874296,63.7114868942109,77.37532234156795,92.29523411838076,108.34589379525868,125.4026138896922,0.0248321217491353,4.676273332224496,36.7487380462909,406.8945493413629,9.170544914312377,18.54253671894399,83.35336791449464
x275,0.0004741301795974,0.012612454785147,0.0791047399311527,0.2756872801489129,0.702309680438949,1.4744242758677517,2.7154069699127112,4.548907776976116,7.093423486413843,7.093423486413843,10.459758507452191,14.741501064711835,20.007238238344804,26.28041541323297,33.62629129080859,41.99901040844947,51.36674562127489,61.68379565145984,72.88369851742812,84.89179945847215,0.0123937328724996,4.047844800379179,32.381966345080315,266.58740414482327,3.593939686692146,7.500491264416504,36.527144165685456
x300,0.0002416818686569,0.0065124744324085,0.0416333455720193,0.1474220011381021,0.3804831618459499,0.8076210344993565,1.5017455206238637,2.537375165941363,3.9879232786799528,3.9879232786799528,5.92380725382715,8.408508530431957,11.49310853825066,15.205730546588333,19.59361865346867,24.644086144198177,30.351690491333443,36.6984046253959,43.658879341399185,51.19712633057209,0.0058756946600798,3.3469255940695315,27.21285857256948,138.5675045584658,1.2791587016303905,2.729890757030826,13.70347813205328
x325,0.0001136279715606,0.003105805148898,0.0203970645705039,0.073787804290737,0.1933043391047676,0.414530964850741,0.7763756437201791,1.3188247537122753,2.081861841810364,2.081861841810364,3.1043575105977053,4.42283127609316,6.068582117468159,8.062683708844835,10.435373264556317,13.187562039825428,16.324994859246598,19.843873686615908,23.740642636890836,28.003900003943865,0.0029003868344194,2.6661994581011577,21.972121046886205,56.60714266203015,0.4121733768394183,0.916324715083519,4.362434847622029
x350,3.936749855247958e-05,0.0011036481581434,0.0076094581959044,0.0288761376043124,0.0787858734512019,0.1746061225703405,0.335776956813548,0.582625750194281,0.9358746292108412,0.9358746292108412,1.415820824874832,2.0420400160061702,2.831761856748918,3.797866183406183,4.95659187326317,6.311041667719067,7.867097459119997,9.624340914226574,11.58451637839804,13.745094774915929,0.0012150692610965,2.070520060716502,17.228900567306095,17.81890013451942,0.1189808826126167,0.2738291909155108,1.1458622601603154
x375,6.641978757410171e-07,1.867875428961608e-05,0.0001361035742854,0.000558899803224,0.0016688321552004,0.004063209742717,0.0085845044957161,0.0163210853026001,0.0286044909587882,0.0286044909587882,0.0469741023243211,0.0731901947208574,0.1090190223354599,0.1563796827838983,0.2170591137441143,0.2925007587432456,0.3841355420784773,0.4927496277265508,0.6191012816056662,0.76367026089162,6.627747835958215e-05,1.588642371327756,13.301808435982291,3.5476755275869243,0.0220276764394428,0.0531154088636916,0.1898825328445066
x400,1.4550636266420292e-07,3.967487067295282e-06,2.8441141587041138e-05,0.0001158572002986,0.0003445585511829,0.0008375088886917,0.0017692549033767,0.0033674540979699,0.0059140564044213,0.0059140564044213,0.0097408234628122,0.0152336833059187,0.0227926488087326,0.0328661505502484,0.0458924867308545,0.0622602982994313,0.0823813350939102,0.1065529599499196,0.1350961126321928,0.1683167987539564,2.5290018613225375e-05,1.208860573875895,10.137237223477577,0.4410339997813871,0.0022465672480806,0.0058818871315795,0.0193228960683798
