,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x150,0.0556474183622211,1.4013428783870212,8.181083006249914,26.518632600419764,63.10488561438612,123.7219737935003,213.13786044953972,333.9428855828289,487.2738534494512,487.2738534494512,672.6368089551826,888.9090968536192,1133.7700186404356,1400.8945007920083,1675.899219763364,1957.1646418602509,2249.648898458862,2537.8436778459145,2818.5441177602106,3078.753936368197,1.4618525966117455,73.26187842259507,535.7570715416792,2259.843406122411,1071.8574687771766,1277.6752873756382,3163.2508386073855
x175,0.0281944384058649,0.7206833496700075,4.318884165205401,14.433024863701943,35.38537300532507,71.4508144542969,126.78291738594338,204.37180754518613,306.55595715363904,306.55595715363904,434.2893681581547,587.855539686868,766.3074975503406,967.2565175193524,1184.3298433299656,1414.47583666092,1657.8149386094797,1904.260219673084,2150.5014238588246,2389.232118525979,0.899364692424323,71.36313326494276,550.6902502397339,2913.8582805402107,618.1725906656193,886.2713434145456,2771.3572406979174
x200,0.0162976370813604,0.4209356397256966,2.5552026932950205,8.657268654733205,21.510987577634747,44.02031343506768,79.11588856219996,129.1952332743414,196.4794557523402,196.4794557523402,282.28692828466336,387.6677308256227,512.5900354469334,656.1449110503569,817.1095439327253,992.917955711442,1182.3531263679508,1380.9342978517357,1587.375993819417,1795.716158091403,0.5263221112455148,66.43305855406552,530.4317971742496,4554.005938000674,311.3225161651619,530.8866265095121,1990.6113822947873
x225,0.0095292465165598,0.2492528193081804,1.5290225958328498,5.216250741904302,13.023267540639464,26.809474221473305,48.43154598807902,79.60996905406289,121.88202370349262,121.88202370349262,176.53101149143546,244.48262828092217,326.23716079550337,421.4776898532012,530.6863364215851,652.6582783854467,786.3948872947759,930.6884640972232,1084.0579294031274,1244.9184479235594,0.3007957867290746,58.78319791809341,477.9345474746937,3806.141272046627,139.33877564358835,267.11657259760574,1115.7308627798625
x250,0.0053041448768717,0.1410003278789023,0.8785682040187973,3.0343552351137912,7.651121867827142,15.890032475791353,28.94827888001049,47.986729051958086,74.07921554145632,74.07921554145632,108.194385721287,151.09388912292118,203.28281034190823,264.7892366600739,336.1406882943891,416.7439153977177,506.1287530493088,603.7664853369774,708.8461684060153,820.5631653055354,0.1605532120513788,50.231849043754366,413.4110392665003,2854.624569898609,57.25692091957796,117.35460593357216,541.7209206179103
x275,0.0026766542586327,0.0722952918407351,0.458841973192335,1.6115233595567575,4.126717452003392,8.696698613775547,16.066251424593197,26.98757743546295,42.186703184722134,42.186703184722134,62.34474969912214,88.03932681059294,119.69319032972984,157.44930638089136,201.69676547305224,252.14683473335143,308.58412060747736,370.710770950069,438.0892948733608,510.22813003649986,0.0757087524100178,41.25292084653016,343.1880751202695,1739.1434102024384,21.62479235009509,45.54415239746755,226.50272387710515
x300,0.0012632939299653,0.0346954199460497,0.2262467534741781,0.8144228430660114,2.129198740000128,4.564799364927983,8.554092863321381,14.540788980863509,22.962555319229143,22.962555319229143,34.23835061025137,48.74509060837006,66.78287855435293,88.50956754224558,114.20263221336064,143.77149905690325,177.16659571393063,214.2674963365171,254.90387674171376,298.8393405352888,0.0334827978767263,32.3527474821016,271.6657418265848,841.3965009103246,7.471797408022364,16.016536030192157,81.8093709385195
x325,0.0004934488595184,0.013707689273086,0.0920356830688988,0.3404803050932795,0.9101500799111344,1.985735359761164,3.772997311455044,6.485622467730717,10.338626130560783,10.338626130560783,15.541092266774516,22.289948951751462,30.752605078621443,41.03940469160043,53.30901410188591,67.55893879662806,83.81027310211907,102.03032065184532,122.1852946642392,144.19202766446935,0.0131893644679732,24.569163695426543,207.7016445215104,334.3651469014259,2.3487256479439975,5.24871807023124,25.586839894649707
x350,0.0001239691479338,0.003479364758729,0.0240743110738876,0.091850667075221,0.2523474718423987,0.563797709651382,1.0939217700577704,1.916085878620775,3.1075718085673887,3.1075718085673887,4.746445912415042,6.910567893830109,9.670010011693233,13.081956973585845,17.210834853047913,22.076263979735614,27.704353169418763,34.093149191637416,41.24687329682478,49.14917416551942,0.0040010886040781,18.342618466436896,155.61988261208464,107.4025212157045,0.6851148052556219,1.5907082870934517,6.879427790847103
x375,4.249656014258072e-06,0.0001193873049458,0.0008696510973523,0.0035702072170597,0.0106564905431923,0.0259339230484544,0.0547600716394044,0.1040395900532995,0.1821963019422861,0.1821963019422861,0.2989310990746583,0.4652909287376708,0.6922904105204961,0.9918178807779948,1.3748291537404986,1.8499833512862935,2.425737846280455,3.1063660341586603,3.895833883769946,4.796090765298152,0.0003717307514271,13.573345105236704,115.25451924329236,23.22791910636636,0.1486602740578757,0.3567842198054836,1.2634378824061998
x400,7.775301067884665e-07,2.113999353407846e-05,0.0001510827249443,0.0006141810715669,0.0018240647978144,0.004429477962717,0.0093512410408522,0.0177902279273843,0.0312339129522382,0.0312339129522382,0.0514324363019358,0.0804217930772704,0.1203132643932443,0.1734723607071994,0.2421967320991329,0.3285354865789446,0.4346313630716166,0.5620268174778523,0.7123490954546957,0.887133500923063,0.0001311868102474,10.057471718255597,85.05228462826784,2.7132804563157165,0.0140515935976834,0.0367378861237428,0.1201823757688377
