,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x150,0.127245636749526,3.236437478005054,18.99804831528205,61.75838697317576,147.1786004885065,288.72113323689575,497.4101851382779,779.1034768092326,1136.263735004423,1136.263735004423,1567.4752033542766,2069.9898277351963,2638.18568538074,3256.86520073419,3891.7757326168335,4539.040099525821,5210.1760709212185,5868.556337673587,6506.693008902721,7094.337815756186,3.3297156695083623,280.96619916249585,2120.992058127488,7873.780746103083,2704.038962144104,3317.791916975856,9371.696470047578
x175,0.0624446013659808,1.61708405071788,9.767483563693917,32.77742572344616,80.53451804842994,162.78796153767078,288.98882832525044,465.90651183666586,698.8013826500761,698.8013826500761,989.7207131601766,1339.176553251728,1744.8485525020487,2201.019421926375,2692.8292513375386,3213.206676482678,3762.53753496545,4317.621081087221,4871.030884394384,5406.076693586712,2.0185354939232165,255.52488278914413,2029.4893042897745,12296.06465305695,1499.8695228225452,2219.4293061818976,7689.853184562006
x200,0.0346333420124554,0.9102853555526994,5.603851305076216,19.16558995645354,47.912864485912664,98.42007354573931,177.31147702546193,289.95264390211685,441.3065406374836,441.3065406374836,634.2343770438805,870.9865598512558,1151.2975071838655,1472.8752862184183,1832.7034758221505,2224.697164349961,2645.9081929479007,3085.824507937307,3541.407598958613,3998.676858991754,1.1464080094320035,223.59365749458888,1827.9960430496567,12695.458788572634,720.6009111377831,1255.2828439549503,4904.9528415169925
x225,0.0187111904287307,0.4971609351352655,3.0988649097193637,10.71254425252189,27.02549124801615,56.07720635370798,101.90296319448969,168.22086917894148,258.3166272417126,258.3166272417126,374.89138540807534,519.8180264671452,693.9946576752205,896.4757006034132,1128.1118225189728,1385.9901708484954,1667.5986381144187,1970.041979319731,2289.719033993242,2622.896393676125,0.6003859138033991,191.5688902769536,1590.5144952157582,9971.771867926318,311.7259820626587,610.7238765530709,2651.3033583164133
x250,0.0093810901294751,0.2508290998342342,1.5729125578536856,5.463333316766161,13.845029328893748,28.882940186996688,52.83091989772156,87.88774726420002,136.08975180781584,136.08975180781584,199.2630129974651,278.82049755038094,375.6546868683087,489.72481121857624,621.899821434443,770.9008111851338,935.6504016910832,1114.952934072792,1307.0752232668578,1510.3141721768854,0.2885288436961972,159.1559869357735,1334.801650583766,6983.041003528834,124.2529896222766,259.9402263766825,1245.5580449750255
x275,0.0045373136336845,0.1229449527178656,0.7838082647572194,2.7654743922994833,7.112610323319147,15.049846134104468,27.90558833001853,47.02863512206864,73.7241697878534,73.7241697878534,109.21419699524915,154.52709728714504,210.39819538829593,277.04650162519937,355.1153674727969,444.0251110836244,543.3104704904022,652.3604362571427,770.3105997808134,896.2066820073989,0.1294251774552494,126.54540406411508,1070.4248696236311,4084.521129947837,46.03406341395513,98.64252548048631,509.738916412572
x300,0.0020926048624821,0.0575423030639693,0.3762326062440058,1.358784680834095,3.5640911971613383,7.664302132068258,14.401271122964364,24.538428650906756,38.83144979036472,38.83144979036472,58.0045219231633,82.709820009217,113.46379840227723,150.53343929633246,194.38083053948245,244.8310748846197,301.7698755588707,364.9561955157821,434.060134664193,508.6370402809069,0.0554503388895746,96.62603813057888,823.2508765306766,1931.7717970157512,15.630508825940568,33.98223262447227,180.50319706948207
x325,0.000802885405694,0.0222367806247024,0.1488858114704123,0.5499127470936241,1.4694613987759222,3.207865179367931,6.102526897442907,10.506792234088431,16.77898702461414,16.77898702461414,25.269615866140754,36.3112850474515,50.18780393674191,67.09047304901712,87.28079906562297,110.75725962532393,137.5494659464147,167.5921789273531,200.81256197612447,237.05256398494163,0.0214357047407632,71.67445514567733,613.4540255421235,735.8529419934677,4.797360958570401,10.846618720600611,54.486348427642795
x350,0.0002201552248949,0.0061625082015301,0.0424871388560697,0.1614759273534205,0.4419790773287372,0.984110804392418,1.9036933932213445,3.3258102381503787,5.38191503650447,5.38191503650447,8.204930978588026,11.927261603983052,16.66836339497839,22.52570482451165,29.60933780948534,37.95217887689085,47.598644525273656,58.54429741536015,70.79436231149454,84.3202289539719,0.0071629882891404,52.29909261282723,448.1692315334301,222.1538579036964,1.3416128310664006,3.1415662373155637,13.82443124545194
x375,7.189600605027522e-06,0.0002017823262311,0.0014682043213765,0.0060232635029597,0.0179726023110205,0.0437345583616988,0.0923561944160712,0.1755086541337891,0.3074572886930681,0.3074572886930681,0.504655568711403,0.7858659636355795,1.1698588619605057,1.676909615122412,2.325655025724493,3.130946153426597,4.1071099427098146,5.261447176453539,6.600466800844826,8.127337299557048,0.0006548730910468,37.799964550219855,323.24409823720697,43.09274292749931,0.2663304878784658,0.6431251406749383,2.308167961908958
x400,1.3292475335960824e-06,3.620355246067522e-05,0.0002587408818276,0.0010515468732573,0.0031222078627104,0.0075801992098061,0.0160003998382852,0.0304360011369308,0.0534305141723332,0.0534305141723332,0.0879765080781037,0.1375526446563806,0.2057673414326742,0.2966586156937298,0.4141322974363434,0.5616717815970304,0.742888260623209,0.9603740323079288,1.2168256910009687,1.5147794938947254,0.0002244149192277,27.228854808758303,231.3701123401521,4.726955261175974,0.0244989377351896,0.0641378806053705,0.2103754042581148
