,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
x-100,3.908926234744413,44.37500891079444,146.2641707154572,289.0430867343633,420.0668084896626,486.9244597214014,471.5622320001041,393.8063185711615,285.5848933437999,179.36585648077914,95.9363149909318,43.535359423791824,16.52569100193437,238.21645103690133,946.1168240638408,0.7421234232324327,613.4344443940049,583.6326659496107,1722.1257915508838,1163.3811901504826
x-075,3.342106973774201,41.64119022250695,143.68293006039818,296.7544838017373,454.3774203092023,563.8948416446307,593.7615743192657,543.7590617558928,440.1511934713516,317.80670769145866,204.4209661907664,117.95065849107696,60.270857136829385,255.5208671935275,1081.8466301434864,0.7818420260601027,740.1377240577459,817.088610500662,2523.332868981669,1712.7493009263455
x-050,2.631058322128476,35.40889842290451,128.4489696452471,277.9384047274051,450.77999101499535,602.4183303165934,691.5301364503817,696.5314782031305,626.8413156504316,508.0684880021036,376.811413776273,258.0380515456194,163.5394471103826,270.25021430046974,1214.959792882231,0.8290616548036243,765.0750469359629,1059.6130818083411,3337.8898018456684,2344.096300011855
x-025,2.009169820324264,28.55212836085679,109.0319768677879,247.70037793421048,423.5343495644293,602.7143058376773,749.8047826789949,831.6131362189747,829.9768607948887,752.254796450368,631.4176028801603,495.88847692583954,366.6839131997698,283.56432716386075,1349.5290898682222,0.9057535959662576,709.5747102751395,1286.7753998638154,3955.5623825013577,2976.155431735132
x000,1.525799134844712,22.58727715045269,90.3934993805673,215.36903813392243,387.3707561375255,583.419983079978,772.4117147234092,919.7773024514933,1005.854991267232,1016.1813873584176,955.8056835275308,842.6357864557369,702.4530686400914,294.232048291959,1481.109613125328,1.0378299442328616,646.9087534701004,1448.3902679790488,4145.847162669809,3517.7881697560947
x025,1.158671752103634,17.729300492433044,73.94158818916613,184.07288392201832,346.2773128376659,546.2206823201132,762.7925973321348,971.2623106150986,1146.2335178265305,1254.6108314052296,1288.270326195546,1250.5128686442872,1150.3338183087378,303.9727407218296,1618.9908822143257,1.2359155990768935,704.947978857267,1488.2243498659616,3885.914029124714,3985.085177751608
x050,0.875371200648663,14.10786984486345,60.98102647987882,157.7230272158457,309.015412249475,508.9608894649052,743.5019071685481,990.264963537256,1222.263772624971,1413.271877134974,1556.2286876664973,1634.9870023388376,1631.0558432509324,310.78704795392264,1756.5145788681916,1.484438471386993,976.4902531310984,1446.3720247646777,3272.8101561581093,4386.39359249955
x075,0.6360770206520255,10.810892593788315,48.4875783256886,130.0611049401748,264.50137969638484,452.116855023631,685.5225263266684,951.9300048780568,1236.4000944751283,1518.424762627395,1778.4733840596975,1983.7455533361867,2106.051192864089,315.0167294186448,1899.0227768146565,1.7470005078812871,1499.2722444367862,1430.5055009136902,2603.8685139056865,4794.9750563515145
x100,0.4276373024661138,8.153055115708892,38.940723721950434,108.99488703933406,230.47206818735344,408.9303566777722,643.2352375175844,926.394479502044,1246.6063791354647,1584.3967320382176,1924.6845078304736,2249.586067786742,2543.344717043439,314.35641225754193,2037.7578492114928,2.072067120136129,2254.9983051259446,1773.3618927362509,2708.4753483639743,5281.781834368164
x125,0.2449521291539981,5.386873856373172,27.7825020178837,81.98300114954519,181.3259433752569,335.37520671178834,548.9019506685341,822.3500521760362,1152.7502392050249,1533.8711494389547,1961.499553745259,2425.6719848579737,2905.48295374845,304.544711496888,2139.010344355093,2.4469684746492515,2556.279738540436,2359.6277564763927,4784.92506594406,5445.981716367565
x150,0.1174644339259994,2.885944808133123,16.363868193691193,51.82445835185752,121.24707906343131,234.79375833713016,400.6265260725428,622.4910794953638,901.5479122390892,1236.39684266163,1625.254810828388,2063.8606570352404,2542.751360432169,283.1059233376012,2141.874037437855,2.121384973271401,1932.140727473433,2154.3461243609813,5912.07629194261,6297.733801421943
x175,0.0561904223202626,1.4289144184973646,8.474010407025053,27.989755107651824,67.90324901574726,136.04767001814196,239.7482031606195,384.57350528250345,574.5574867464635,810.817806891271,1094.3463757846212,1424.1777779727356,1794.0818784808364,254.6726988525316,2030.4311966096857,1.4524061133773465,1166.412352089227,1601.0820641590276,5448.729860062381,10114.805426250125
x200,0.0310513125450233,0.804001435390835,4.879660607450673,16.510366274508705,40.95669688556354,83.70386409768761,150.28803505046247,245.2063277492657,372.7469564228175,534.9422101365438,733.9252584693901,969.2327599923826,1239.0699851584195,222.09283854064148,1823.562788164509,0.9022261185383575,594.6246139342186,976.3459701852609,3761.924759809033,10612.38484254194
