,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
x-100,0.07048946728658506,0.7827321435238693,2.6326588806439366,5.411312205293407,8.260863451802729,10.05923464900902,10.06647967888958,8.40363432343168,5.871014875920265,3.450115054935907,1.6961047924509693,0.7049742853828153,0.24617856959593612,0.07161944144065549,0.01616161673106122,0.00296265105266783,0.00047774264384533595,6.92185317428273e-05,9.116854047194975e-06,1.0757093764602475e-06,1.13443297761002e-07,1.0878648797727131e-08,9.199617963507471e-10,6.978432380377048e-11,3.1979875997199364e-12,3.633382122653848e-14,1.8043216019459447e-14,9.242701491404993e-15,4.743979935219354e-15,2.424070385074096e-15
x-075,0.06496684966668141,0.7866386971618726,2.747278085745762,5.835712678667283,9.26005727513327,11.903285017517645,12.804158939192623,11.686598955311858,9.155436272770668,6.237079695465247,3.718292449510545,1.9790596833971559,0.9309247774740456,0.38099865304338415,0.13762403497270198,0.04323300289718379,0.010674007950261986,0.0022345534402043983,0.0004319925367704213,7.669304661472875e-05,1.2438652877127488e-05,1.8618647633810779e-06,2.543673590709121e-07,3.221745986058679e-08,3.7887422479321376e-09,4.0332384425146666e-10,3.945104036154748e-11,3.486587803399024e-12,2.5823397947292663e-13,2.7413479470390802e-14
x-050,0.055396360429639795,0.7253101366133422,2.642341958371875,5.824541800317823,9.65936616956413,13.131798906290976,15.166917490557495,15.11297770187132,13.179020772035654,10.143589859838213,7.036825498113129,4.473891018163879,2.637911648225938,1.3886208762270569,0.6565443118045566,0.2901201767581608,0.11480999705345149,0.036930014801110224,0.009478218178284493,0.002187593364752552,0.0004776542918955144,9.817445811537642e-05,1.8781790000992827e-05,3.3778957928094627e-06,5.70070196269896e-07,8.804806829378004e-08,1.257060695760543e-08,1.6706025436501309e-09,2.123303410033561e-10,2.595492340780273e-11
x-025,0.04419644158612189,0.6212181446533007,2.371084109304449,5.432717566340222,9.376716725019389,13.400264087842233,16.587839774999033,18.0856978044882,17.50383365105449,15.171105092391793,12.030113340015673,8.857848878346784,6.132269464272774,3.9363165441978776,2.3392466914691985,1.2953636429851356,0.6602364854519085,0.3090554820161245,0.12869947200137954,0.04397212117047829,0.012507781223590171,0.003350483250829579,0.0008726213947497241,0.00021812901571330933,5.191165426197215e-05,1.152872691802635e-05,2.406573786306434e-06,4.792309007206736e-07,9.147126186730314e-08,1.6868492393114794e-08
x000,0.03350269114054694,0.5006237872012432,2.00483800295983,4.786292711790407,8.610294327148633,12.905030296400705,16.886659278740947,19.72589046907849,21.003478040678772,20.47752257123254,18.409268495698768,15.4007632571668,12.131141230527982,9.026905283648144,6.396810858756434,4.306529821701171,2.7203649057643977,1.6108987712655385,0.904006233337164,0.4758072295878759,0.2234213156686247,0.08921498647114155,0.030299461017989957,0.009568587378594225,0.0029558269229078616,0.0008808020312391242,0.0002525846445959363,6.969775679648647e-05,1.854389020145537e-05,4.7926663962063046e-06
x025,0.02464458341801477,0.38492789917926346,1.6137379874776299,4.017986843646764,7.528404705843521,11.774622770341708,16.231969935163335,20.313996178777757,23.436790612182257,24.903415931814656,24.66965698446199,23.009693363400068,20.249753036386018,16.827992610218843,13.423958920661134,10.359354586469497,7.6561680109506804,5.368580614947853,3.607240407235006,2.3148702902766454,1.41509855076107,0.8217487553476642,0.43975138986041223,0.2065599235742574,0.08261396988361068,0.029865223540762403,0.010403247732521556,0.0035823481126649173,0.001220626632259499,0.00040875049485100684
x050,0.01767836945346683,0.29267774219524684,1.2775642092672574,3.3091341035861483,6.456554502980715,10.543289922404762,15.209724441892897,19.92408802612544,24.083418380408165,27.17777051699314,29.15716186712592,29.7822078049432,28.743819003274567,26.19551331156324,22.887229753673385,19.45958554724279,16.050397345127774,12.726943071625056,9.741669965580682,7.204738697347543,5.139568234212659,3.549476136973815,2.3690360708283396,1.5175122161291665,0.9024092682687956,0.4823070166196883,0.22565548890631992,0.0934284628874839,0.03653395196771964,0.014244958263973947
x075,0.012087954043746815,0.210225827733031,0.9523794648663448,2.562423421921095,5.198371281337744,8.82537781948836,13.247021423010832,18.16950228853383,23.277447717481785,28.16525742682722,32.44716223787495,35.46490901014047,36.67022763450309,36.086863386475756,34.271296747478246,31.795888322060673,28.714300668094126,25.147363103248708,21.246564774863373,17.32743569480246,13.769882200680499,10.658854102333338,8.044816997874541,5.9357458630646445,4.24075094863938,2.9098014668162464,1.8918025821719944,1.1282633331806675,0.605515061986393,0.28886629303645317
x100,0.007542282601212758,0.14820771995508392,0.7181340244638823,2.0192009966035744,4.266232998349248,7.53473546080535,11.763286283583824,16.776493124862554,22.30692382798802,27.932982108626174,33.31652628409292,38.080110335522974,41.98047032695844,45.0567858410789,47.273500715017335,48.60361752835908,48.56530747504909,47.25555226055566,44.652285184155225,40.93645656172991,36.40703430352338,31.47018887694333,26.629469688216837,22.000828916873242,17.668899783409064,13.820304517281285,10.539227226256868,7.765767039420901,5.496988300561943,3.655377724741435
x125,0.00390971298069739,0.08609164166250362,0.4460825504268889,1.3232036666406573,2.9354084029556464,5.427953660180665,8.8545518748037,13.191077871958365,18.360478463601158,24.250211881411552,30.80529642477274,37.892283173648934,45.20504642893023,52.31475426605279,58.79194141832569,64.79750088893017,69.84115671334158,74.04801383870246,77.06290075013098,78.69952505644353,78.57967733352525,76.18975767456791,71.94634616146908,66.35602519221662,59.931958292945325,52.78417530581015,45.16059585507586,37.47494123992259,30.058210501376603,23.345998701855663
