,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
g000,0.0855711399701594,0.565648455373129,1.0490078205353834,0.8906942145006018,0.3217368075620778,0.0858123350047181,0.029180527848356,0.0164843036912533,0.0118859980823324,0.0082431132116676,0.005679888339963,0.0039093383439421,0.0026797100066283,1.9179012386436185,2.4072460960705317,0.0018667797231525,0.0228601555020503,0.0320970519791376,0.082690821114105,0.1386687867112319
g025,0.0853735841060337,0.5691538038243916,1.06547335203227,0.927926548991071,0.3779550619380487,0.1286294126419221,0.0474935305911961,0.0212080477006729,0.0124427543368775,0.0083829251329038,0.0059648594351211,0.0043057537509954,0.0031162910419911,2.3092217467871112,3.2870095299515945,0.001832771815507,0.0248278503247888,0.0371980846994819,0.088673507347986,0.152093856890692
g050,0.0841628907142236,0.5642933319714675,1.061683907837913,0.9417566222542648,0.4201640808563754,0.1743078549778259,0.0790437027899221,0.0350475719302727,0.0153634520528442,0.0085829322756359,0.0058634004991917,0.0042964156929617,0.0031976573074003,2.691385543601972,4.2660677810685845,0.0018153470894217,0.0275315929407493,0.0466204085054048,0.0996028955071008,0.1803540508162919
g075,0.0821110107923583,0.5527002587021289,1.0419667150693996,0.9374060266021174,0.4483253371372545,0.214658197970591,0.113717857037341,0.0538575197968287,0.0204461723320224,0.0092729232215684,0.0057482730693881,0.0041720731018004,0.0031556800048662,3.045795273049899,5.27736842989728,0.0018119367806037,0.0319051098231576,0.0639851644897161,0.1188463643606859,0.2419247312102647
g100,0.0791564986911216,0.5342026316633409,1.0063255137523566,0.913170548934192,0.4565497377331742,0.241467108163892,0.1497621853129924,0.0837709193915705,0.0325323761400363,0.0122274782294459,0.0060451654932279,0.0039858754262307,0.00297938480291,3.3653809672240778,6.268976888269988,0.001850674419073,0.0407052635174069,0.0962192375258227,0.1557007020867956,0.3571455161933367
g125,0.0750884543370169,0.5086495198463049,0.9587660203422042,0.8750695863197855,0.4474540376895979,0.2482235267621249,0.1696124074283842,0.1089641356381522,0.0477686188179463,0.0177849343857904,0.0073053445332671,0.0039973047968551,0.0027684484829943,3.6532350800904503,7.205477596143819,0.0019370914523047,0.0616986412939456,0.1548434270739544,0.2335467984549887,0.5589877141427575
g150,0.0701592685700899,0.4773169294270142,0.9056166860919088,0.8309914065879326,0.4342610283296414,0.2520568187730355,0.188017739462292,0.1372224345279633,0.069004483220245,0.0277295893677451,0.0105260825779163,0.0046443032813876,0.002687393550121,3.905198998001232,8.063585582355225,0.0020619993410037,0.1109423984558856,0.2584882978917124,0.4098997620626831,0.9635088597790508
g175,0.0665854949727146,0.4517912660275278,0.8542864207491885,0.7798787864317357,0.4106514244631691,0.2393350904402837,0.1841702752587808,0.1470805955999029,0.0843802298340586,0.0382769827312162,0.0152012384761951,0.0060902836542195,0.0028759246969746,4.124210297221637,8.853054390272819,0.0022496923602598,0.2045159138944622,0.4252559906161682,0.7762892461807038,1.7376001904257736
g200,0.0631213800436942,0.4274334278538101,0.8014338106488906,0.7274713331800291,0.3859912984813092,0.222581134102014,0.1716840684994864,0.1458933363249554,0.0920303562096418,0.0463417099987892,0.0200425382492676,0.0081090617342261,0.0034106568191091,4.328648748872016,9.606350492051034,0.0025015561739518,0.3512699576849673,0.6567122323414246,1.3977843147812894,2.9783823104576483
g225,0.0589040829055625,0.3991136160198485,0.7435207425489078,0.6750794448108304,0.3607847067152144,0.2023872806212981,0.1507659121135282,0.1304018226381238,0.0878301073743656,0.0478014823479033,0.0223347748138131,0.0094842929570654,0.0039233374170473,4.519565341176167,10.348294769468485,0.002818250055594,0.5580070113665611,0.9344027739605332,2.254210258932809,4.644670152130071
g250,0.0538922237974049,0.3661765239350308,0.6818093965093016,0.6249511672645557,0.3369227358497945,0.1820680151315326,0.1277701303552898,0.1082574453608981,0.0769065269103736,0.0435387012301159,0.0211183471217278,0.0092601397651011,0.0038899513150829,4.695612057378237,11.083508638059644,0.0032014773167875,0.8020695659860085,1.199254071042599,3.2059662712427963,6.535185052168998
g275,0.0484956780477231,0.3314256049660137,0.6213006541490513,0.5806243891352005,0.3182896046399442,0.16676181741955,0.109519569448928,0.0871061518221517,0.0641548401117323,0.0364320769204572,0.0176837769308591,0.0078024038654585,0.00331971202443,4.847826655723032,11.80936805348134,0.0036511174622321,1.0193822277611198,1.388654477122302,4.046471247363372,8.400831554043961
