,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
x-100,2.617361017764237,29.40363567466008,97.83129957722744,196.74764426016836,291.4741006946651,343.7313811462192,337.9161121651953,286.00132947679737,210.1246059265857,133.71934459870033,72.56027520503056,33.469533448144574,12.985243325599624,139.02262645196947,557.8171577446793,0.5729834976086914,361.1190304436094,381.9731696258878,1044.3055191788667,767.1786905663769
x-075,2.3125662580098054,28.50026397738708,98.84556189584606,206.3533229487854,319.7022471615344,401.3538298034669,427.16944442710377,395.3009094231579,323.5171031010765,236.3061670404892,153.8942354992113,90.00544370020195,46.70172592789215,150.01052741900915,640.9588545040917,0.6054391464427114,455.3517043597141,547.4876111784235,1571.697766875684,1147.1356317545233
x-050,1.865774649242267,24.86138785943594,90.36260271259326,196.7970744292249,321.57966915951306,432.7865170105852,500.1689807896236,507.5717270210069,460.7836205814296,377.1424092800348,282.6353939033057,195.76084039971155,125.55409298739173,159.5079394472638,722.9339585919089,0.6434147845277901,486.9013811941104,725.887815711924,2130.5279997117204,1592.4517288977909
x-025,1.4462379754410724,20.395148064341868,77.88880715767019,177.57623310965596,304.98578263014906,435.9765778449324,544.9807976977149,607.8221721470793,610.7883511872915,557.991986257314,472.3570258174549,374.3809239761443,279.57832391104307,168.09966800057194,805.860764986853,0.7030046288345285,461.3482516966035,898.3634798489414,2575.344851198835,2043.50417273416
x000,1.110949699116959,16.338956440471005,65.32221492344952,155.90038595808466,281.1882897659966,424.8771613204993,564.648921310129,675.4428281340803,742.5204643876062,754.5253352895802,714.2860630818342,634.1988270912965,532.9522171284477,175.48710281573003,888.6691096709485,0.8045519628704141,426.6057206874237,1026.777923266147,2743.7361495015016,2435.286681218728
x025,0.8524796181354604,12.972186747395725,54.008423351397965,134.52827377802782,253.52856462259413,400.91231590478645,561.5222353218352,717.3421188137362,849.7169303570024,934.0815245303156,963.7250717098376,940.323459694426,870.2546345734543,182.49913102254223,975.9367783439438,0.9561668104654693,474.5422414026403,1067.2379616664207,2606.1923768384027,2776.74443941426
x050,0.6498559234626808,10.430605940910056,45.0022384671803,116.3796299668312,228.23781735794188,376.5397922889612,551.2197184896228,736.0082387907692,911.0487436898344,1056.6354120230983,1167.1359660863577,1230.587718209824,1233.2543323456084,188.0435000325832,1064.2669208338823,1.146742494423468,676.0682132280033,1046.3836875863065,2221.3141617099936,3072.4153862342537
x075,0.47552354711067,8.058681513387137,36.103347964354285,96.82105090404568,197.00049814659064,337.0798149370242,511.7891813035778,711.7829430246715,926.068609956278,1139.5284771126453,1337.793006774834,1496.6188741334763,1595.023113833423,192.409399285036,1157.2949131496982,1.3498329141765173,1061.2297133698603,1038.844451353125,1784.410792036939,3373.8919977554765
x100,0.3228105611742195,6.129115675140671,29.22348428186554,81.76148342656285,172.93168552048556,307.0624028910118,483.5323603789778,697.3675537602575,940.0184060668264,1197.2531253364075,1458.0820133595694,1709.3471678125618,1939.163139545716,194.5616183701887,1252.5854121649202,1.606667044718484,1633.182284490866,1296.089961070099,1885.875982623412,3744.331789365726
x125,0.1876353274337131,4.116131430998574,21.199341583472297,62.50689217317171,138.20782953257466,255.670469791002,418.69740873149095,627.8509403086409,881.1012977699202,1173.8636055524678,1502.9726141322524,1860.8159565097965,2231.444509481921,192.1829029814406,1335.2590692982728,1.906709471728064,1884.023535004245,1739.310068760433,3348.2663675122485,3879.135386847751
x150,0.0911687617046728,2.2308633565749365,12.619937557821052,39.91502224692722,93.32030377235878,180.6733607699712,308.3055243877088,479.200666510736,694.3708559506525,952.8602359600058,1253.39908648541,1592.8463213796638,1964.066533094564,182.56831714407303,1365.655307226613,1.6608630369805473,1442.679878991087,1596.423513433375,4112.083268014323,3987.7384248976578
x175,0.0443307503626339,1.1201784979635152,6.617760073002709,21.815165074895777,52.87015396185811,105.87739996427165,186.5444965992901,299.2253809900497,447.09685640425255,631.0865891388893,852.0131969858912,1109.1706211636322,1397.816029014772,167.62943055700228,1324.0841362594967,1.14442505338013,883.8746799220324,1204.1245210859092,3954.6278850186736,6550.647923724817
x200,0.0250097489560005,0.6419645633114205,3.868854286530357,13.02658923853222,32.209313734292145,65.69141694324858,117.79364361863637,192.04751958085797,291.8185787915046,418.7459370938629,574.5286801282264,758.870887968802,970.4486885892558,148.48611851472023,1209.7294038555792,0.7202168444628633,457.3246648535982,745.0843994368803,2811.01105924585,7539.257342845584
