,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,3.4528897351178305,46.57788533412365,171.53740702237351,368.974772299931,576.8319014941867,714.1993286336574,707.4690427163579,505.2954542063782,217.92946894671272,217.92946894671272,50.244500840659136,4.266525061204957,0.1233162408847644,0.0295498287002681,0.0173512941596181,0.0110644999087465,0.0070409893882911,0.0044027282493544,0.0026999299673598,0.0016188655070711,15.920954109525288,200.34261285286124,651.1390737095433,2.562144930423483,1.443534968616314,1.5048061172527931,2.7708123893042145
g025,2.8294986433745555,38.199950368330214,140.46879592939771,302.4547304018758,473.8036290270653,589.4905433561391,588.3136365978987,424.7049840692046,185.0461829589412,185.0461829589412,42.642185278607144,3.5083156684267047,0.1132211838670601,0.0323221232739161,0.0202383681046501,0.0137527869575878,0.0093998512737832,0.0063745234252519,0.0042856630497268,0.0028472528272034,13.694209917425034,198.76286105269995,648.8372207155672,3.758293596605125,1.730061637763083,2.142887835936818,3.4443397821142585
g050,2.3159465634064533,31.452425976427804,116.41938639278364,251.82951453092343,396.09610454245706,493.59635719896806,492.939347750508,357.9024426594923,157.37239742774824,157.37239742774824,36.25707979783094,2.9023761877991223,0.1043978468326344,0.0326790730855552,0.0210097131243098,0.0147088886575295,0.0103840557407109,0.0072949805211282,0.0051006517992637,0.0035409136638029,11.822069766500135,192.4381964113856,630.8617581163347,6.241375837607444,2.3661707452794496,3.312524968319887,4.663530709110381
g075,1.898232991892627,25.6060555587412,95.3863481111,207.39432003536257,326.5589292509437,406.4958565012675,407.5806755781285,299.6004909574955,133.53234438448274,133.53234438448274,30.800309991191146,2.4054419352444496,0.0972957544214438,0.0318592989635143,0.0206122723496774,0.0147019369269891,0.0106024742361742,0.0076111005384533,0.0054400824017243,0.0038632384327856,10.246858247588577,183.27589361667168,603.6807274968317,10.771777143671477,3.8011956260973583,5.412220048822108,7.009918643906245
g100,1.5781463107751674,20.930327426223545,77.74720320531091,169.38449669835327,267.75328402297924,335.6304181710588,340.53601482942133,254.00979030449244,114.64840760780127,114.64840760780127,26.485940679161377,2.036311795947056,0.0935339158267116,0.0306256353214261,0.0194686854222526,0.0140432058235709,0.0103276655322542,0.0075716969069781,0.0055288368568021,0.0040121465726279,8.917323078436542,172.80036771207324,571.4531034283173,19.216626881079048,6.822878578187157,8.983108482485385,11.620959699839014
g125,1.3350601008442144,17.593606462658457,65.18396894772411,142.3592166824714,226.23268388925945,285.42684422601525,291.2504251538651,218.8188910708504,99.5965894763273,99.5965894763273,23.059670475231645,1.7742153456462308,0.095965550291728,0.0303484158058856,0.0181692419531458,0.0130167455210204,0.0097088053096992,0.0072560629012895,0.0054078884536985,0.0040082184397578,7.79328227248176,160.54599131917712,532.7099783222314,35.327379179045415,12.460053130380857,14.556204481198744,20.28716400498717
g150,1.1309091832913143,14.936018656548262,55.557332563977326,121.85846474426572,194.4061970803647,245.43370748553951,250.1198683803096,188.60053231196443,86.54032444440911,86.54032444440911,20.101928895853007,1.5658442863578874,0.1026913292575044,0.0312504683460586,0.0167912601693092,0.0115460926544186,0.0086339104253621,0.0065629961650818,0.0049942369460716,0.0037835199774755,6.84230293368011,146.65636586940258,488.7649734794453,63.33128886758601,21.492938866466705,22.35086437873758,34.96632766860397
g175,0.9530513574280648,12.526568245323384,46.7820607828797,103.0393344498581,164.72466924723125,208.00125181875683,212.3657055681154,161.55739017333502,74.9949408228259,74.9949408228259,17.499957324915723,1.391046098542076,0.1125132036338433,0.0336994231307574,0.0156975324779702,0.0097742085103962,0.0071080352076304,0.0054421646441164,0.0042236936535944,0.0032757247453274,6.0293933651060225,132.7122885670065,445.5981299483141,105.20680539827272,33.51401399480625,31.978847673517365,56.37948775062976
g200,0.8090527940676485,10.487619538342807,39.178636847759854,86.57788107413033,138.88432163921706,175.92665058266664,180.76455337244803,139.08093449430143,65.32295894153151,65.32295894153151,15.295171204994768,1.237186782612243,0.1211732021217912,0.0369016336013155,0.0151029005416775,0.0079937543161842,0.0053062485488891,0.0039701334186621,0.0031179739873535,0.0024816555209286,5.3281425227787835,119.73581356396492,406.2086719817074,158.82979263231883,46.69871912365822,42.23475862446748,82.47425086375485
g225,0.6981273626100457,8.930062680914773,33.26002605705014,73.64822559707319,118.66159494668564,151.2089307867843,156.3454606957172,121.29302609312874,57.46635730930035,57.46635730930035,13.486455490106538,1.1036970474210674,0.12100825437291,0.0379397887670361,0.014510495992521,0.0065725600475425,0.0037627502039459,0.0026198396065912,0.0020444304405301,0.001672589049897,4.720080021468864,108.26731880767905,371.6407253621891,218.1502018009359,58.716935841743904,51.307171640753616,108.59771622065092
