,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
g000,4.487145871950182,25.75144692773098,35.677798862501426,20.467703215153897,4.884482854344065,1.0332991919721384,0.3465683517916317,0.1929533945470762,0.1344186306867899,0.0891503590078027,0.0589574948195314,0.0391784091374775,0.0260462648552475,282.4693498373169,237.5349250960248,0.0217623308855804,5.296717751726715,4.205002764120597,9.983651213312616,7.047855755297181
g025,3.810643694782069,22.419342388342944,32.130569520365526,19.39896312794353,5.360719411212264,1.4841067852934495,0.5328133638026191,0.2380192187159083,0.1378906549690657,0.0891768535081474,0.0607939539414501,0.042230334780491,0.0295177101524408,295.9466662721996,276.04682924531835,0.0210762838998271,5.833402340672324,5.331596433648181,11.141203470439084,9.046302141268232
g050,3.2473950313058277,19.5412456557356,28.798956367301603,18.20569049735333,5.67558422710542,1.9531843662122836,0.8485467547191158,0.3725591916707126,0.1645565314735572,0.0898315555560202,0.0590138761184045,0.0416012252514802,0.0298801915437618,300.90571997961166,309.32995258423017,0.0205909186315544,7.022658734954769,7.389472178241168,13.201052718371606,13.025309289277942
g075,2.759114178448517,16.943409496986575,25.60407040092129,16.94178286833069,5.839370674570615,2.357299469075047,1.1858542946261326,0.5484849419649871,0.2093259679539,0.0945066706275086,0.0570702185212154,0.0400123561638299,0.0292565463625362,297.8711273679949,336.61961820038425,0.0202706406613026,9.720917280210012,11.057039145292054,17.21107904164254,20.24671631485729
g100,2.3170492016192314,14.51241654799892,22.59760993879309,15.581273685384868,5.779638588394219,2.5938000276498703,1.513116464025556,0.8186382132809948,0.3157095898208127,0.1188914509020379,0.058473521086306,0.0376759125437322,0.0273267354879167,286.380950864894,354.3355037418039,0.02041736597441,15.280033738464924,17.16537793204286,25.02227264303143,34.05297087527768
g125,1.965196715599724,12.510733035932688,19.97672900456889,14.223472849294286,5.545923537253509,2.613176201517134,1.662979297080993,1.0256749942494978,0.4411788001850835,0.1632351218172461,0.0674026141631733,0.0367760922005932,0.0249913884009922,270.8581547811453,363.495153690745,0.0210796080889061,25.437331460471384,26.40303680324436,39.39441626309495,60.45790132822891
g150,1.6837486564338835,10.857811897732462,17.65011413657326,12.953787627593757,5.283215965409041,2.600865959446798,1.7959688138819585,1.254433922416826,0.6137692197557512,0.2421632217401912,0.0916182519798769,0.0407190142515426,0.0235595015007901,254.92341654909404,368.7672174707645,0.0221844923070028,41.286793987961765,38.87993657243105,63.07443334828385,105.88227038054166
g175,1.4353694842559883,9.37058451899276,15.505176956611257,11.74615986020078,4.934156940407471,2.431135020420644,1.7163813146210023,1.3023156977994197,0.7218924451560872,0.3184936182316776,0.1245558778957704,0.0499509712203391,0.0238600969890668,237.39196633947716,369.8794103601982,0.0239481373312573,61.5224531803205,53.68320507368505,96.52988496066428,172.85503930011146
g200,1.2176341018435366,8.042289114964126,13.60831189006257,10.641660566869756,4.589231468293178,2.2311406395929607,1.5656736408520695,1.2535187076720125,0.7585368203754701,0.3682210269704921,0.1552190213381506,0.0620938911816258,0.0262326358207451,218.7169730474652,366.7249649412972,0.0263320745014118,82.54100864105459,68.68334439750701,135.53033351927598,256.48854702005144
g225,1.0417534100010066,6.945927439832723,12.004467790151429,9.642077074567926,4.256428771531763,2.0091111555204737,1.3506453630641957,1.0877091911749757,0.6974208975350847,0.3638143994896098,0.1647319959809523,0.0685600121764182,0.0281395054669022,200.64333105951988,361.194083659434,0.0292949168768282,100.51659787777363,81.30175271087433,172.78475188608803,346.9627077083335
g250,0.9042086489517648,6.063718462232098,10.636410503259206,8.7492036530539,3.954998000653317,1.7962795068063582,1.1292879023719966,0.8803282014232469,0.5924478357466171,0.3209669400887057,0.1506173152818137,0.0645683582817143,0.0267958531054556,184.2815423328335,354.99472480236574,0.0328494745171735,112.96231399366208,89.40767654583064,201.13233314475457,430.7772923991188
g275,0.7878413738164176,5.312713050034309,9.431795225920332,7.9848789806475855,3.720068197743265,1.640150154890751,0.9613601538192506,0.699060804607932,0.4860890727848294,0.264164209930518,0.1242451337127215,0.0537758826601819,0.0226797139227353,169.5250330597216,348.77308499983263,0.03698831757718,119.04119057469586,92.3866867205267,216.81672281953652,494.746658685192
g300,0.6794364123206078,4.618979072360784,8.363280585634598,7.351825875402862,3.55440072175894,1.535567367572128,0.831044215411925,0.5339545052655177,0.3677796727894273,0.1989803485485569,0.094126257818962,0.0417138128093138,0.0183286073300327,156.13728401162814,342.52276456492854,0.0419320555216543,119.77174713568763,90.81929735315056,219.8922755995329,527.875091034004
