,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
g250,0.012147153279680434,0.08117591394618398,0.13859656581458343,0.10475701006335823,0.03287489127523831,0.00775540040240577,0.003076375122599112,0.001642369858247466,0.0007958013305561173,0.00031905763935856656,0.00011915092866505097,4.415657148220789e-05,1.7347661206678363e-05,7.710914612809912e-06,4.183263266395233e-06,2.7824713444936286e-06,2.083246397796727e-06,1.656408528095334e-06,1.3543578114395121e-06,1.1253161374789233e-06,9.4530284396588e-07,8.009788094557803e-07,6.865880267329764e-07,5.940532152434775e-07,5.187325003315029e-07,4.561580505377834e-07,4.0433373156118644e-07,3.605768769049338e-07,3.232025738947483e-07,2.90354012988374e-07
g275,0.01064750500486692,0.07105655599732093,0.12302721111820523,0.09460739673255168,0.03054262527152267,0.007052088068595187,0.0025929277517622567,0.0012472750458120854,0.0006008497554758329,0.00024196160623857183,9.21321899432446e-05,3.542282355260797e-05,1.4415908610018694e-05,6.408309462806772e-06,3.3020840881035125e-06,2.045784814025257e-06,1.4522985716224892e-06,1.1253527010181952e-06,9.14402230435768e-07,7.63231069822654e-07,6.471812665742963e-07,5.546306174267112e-07,4.809372286158988e-07,4.207227617803532e-07,3.711851904020302e-07,3.295636023924699e-07,2.9477403843102195e-07,2.6508589384859586e-07,2.3949914149423277e-07,2.1672897210397288e-07
g300,0.009509201443357316,0.06337470318271031,0.10990648683933896,0.0857226513689473,0.028787194351495748,0.006614432415175406,0.0022624581610592447,0.0009708163527620963,0.00044850973504617566,0.0001786005970071139,6.969484006694866e-05,2.8812736465623167e-05,1.285009239179518e-05,6.129395374020909e-06,3.182776875941931e-06,1.8596942998140422e-06,1.2078313277232233e-06,8.616957459708105e-07,6.5888838837523e-07,5.289728955480093e-07,4.387977823108773e-07,3.725743830713819e-07,3.230345066513898e-07,2.842792973301938e-07,2.532862469473397e-07,2.2756324204108514e-07,2.0604263949129515e-07,1.8746012718030163e-07,1.7111053165726471e-07,1.56194627954301e-07
g325,0.00827206802238201,0.05560025638301364,0.09766309893460423,0.0779902935979482,0.027575132389702016,0.006359558967294065,0.0020355138522200533,0.0007874124719707819,0.00033797429203232145,0.00013571444144533216,5.526305701957217e-05,2.488161700139583e-05,1.2237251846653861e-05,6.342004686317225e-06,3.419613549637501e-06,1.9536640369369984e-06,1.1777011995091112e-06,7.57894626888338e-07,5.224860244610199e-07,3.8539687408389336e-07,3.0138982469496546e-07,2.475918313527384e-07,2.1199656566818985e-07,1.8668309328293243e-07,1.676698424132718e-07,1.5235349972905603e-07,1.3955853841442964e-07,1.2831821931356786e-07,1.181700612977112e-07,1.0863723039407714e-07
g350,0.007227507860769428,0.048898595112811756,0.08712510390719033,0.07139895819245029,0.02703875791108792,0.006340825731787651,0.0019122708548157832,0.0006832854777682603,0.0002661630800768098,0.0001088037082333634,4.6193454755336574e-05,2.234812000316555e-05,1.196020484033686e-05,6.7492119528523005e-06,3.898549490804456e-06,2.3168896224756705e-06,1.3992271890855962e-06,8.650807715849361e-07,5.514297413369431e-07,3.666277722782471e-07,2.5681478282377164e-07,1.9147285673991728e-07,1.5258326674751404e-07,1.2838818787513288e-07,1.1251898721964171e-07,1.0124931501570872e-07,9.26137373316418e-08,8.538793549354262e-08,7.898491759286644e-08,7.296512094135098e-08
g375,0.006358455409201987,0.04321837381645685,0.07784910327420112,0.06569531733565075,0.026944348926424506,0.006522114565061077,0.0019044407736456693,0.0006461042000693737,0.0002231804551531516,8.945224814508117e-05,3.903702450169805e-05,1.9961720241673937e-05,1.1494483762033142e-05,7.045935081513104e-06,4.4168422045061725e-06,2.8227037959954755e-06,1.8064425051702018e-06,1.158185461083033e-06,7.428398973610743e-07,4.782457265879935e-07,3.117837097480603e-07,2.08769383315756e-07,1.4673233414730712e-07,1.0938649591015128e-07,8.674384556658933e-08,7.277335869432029e-08,6.374837602517732e-08,5.742248368176049e-08,5.256808578746118e-08,4.841827367065148e-08
g400,0.005496620722561905,0.037839441961479155,0.06948018849991322,0.0616532439621541,0.02777633995729537,0.007102201472713939,0.002032863478090814,0.000676307087406002,0.00020777592346982646,7.51678445055978e-05,3.256204344555138e-05,1.710793306126024e-05,1.0362267925213714e-05,6.766274940238628e-06,4.54460399858947e-06,3.1087255123227164e-06,2.1243992756281367e-06,1.4464788146949127e-06,9.75939135141731e-07,6.508441907247323e-07,4.3053743990460945e-07,2.8353341722564117e-07,1.8870695814637484e-07,1.284623950954468e-07,9.060919820481032e-08,6.71830243529459e-08,5.273897578651293e-08,4.366406997276853e-08,3.7741006750298716e-08,3.355049858448711e-08
g425,0.004669863786738221,0.03264767785964826,0.06228631590753557,0.05911728724777181,0.029318476889135293,0.007969385196351852,0.002285953726296332,0.0007755248363164362,0.00022387683271975616,6.736665969588667e-05,2.7098379472912657e-05,1.4139086216346951e-05,8.782593969208775e-06,5.956044387581981e-06,4.184104306462007e-06,2.9965035242758135e-06,2.148583650336169e-06,1.5364385638589848e-06,1.0892059051101929e-06,7.62456971909915e-07,5.280157956811616e-07,3.6122759826816733e-07,2.4615664734167783e-07,1.6788412813088145e-07,1.1519972359314172e-07,8.032861710793451e-08,5.76631352564038e-08,4.2954492485772475e-08,3.3431447573743435e-08,2.7122408835029012e-08
g450,0.0041193969261363005,0.029109265223812884,0.05750184093053147,0.05820767929067783,0.03186455323899029,0.009412708441467868,0.0027391227598521748,0.0009573524234862801,0.0002833162071137184,7.071115103897989e-05,2.339114372351291e-05,1.1390071442559663e-05,7.0473566228832055e-06,4.853693762485836e-06,3.491384536629046e-06,2.5651326581666197e-06,1.892027717362712e-06,1.395376734481179e-06,1.0233640303509376e-06,7.437376166143172e-07,5.367180658381989e-07,3.836799443483292e-07,2.7342771750829347e-07,1.9461471772621114e-07,1.3854697579998137e-07,9.903083547604143e-08,7.154027053787725e-08,5.244314355403931e-08,3.920233643512039e-08,2.9955466658868855e-08
g475,0.0037112838731487114,0.02659573779448553,0.05465537128784789,0.05881190306336285,0.035574918707643725,0.011597219670330679,0.0034457475868362735,0.0012370748332861236,0.00040446468858451574,9.328894956588367e-05,2.3074252471432767e-05,9.276207364762806e-06,5.4792882956470355e-06,3.764770131854326e-06,2.7303542601973077e-06,2.028096793752275e-06,1.5140382380748051e-06,1.132040758250683e-06,8.432746797830716e-07,6.240616360713848e-07,4.5996527244712435e-07,3.3688760711764514e-07,2.4672299015960104e-07,1.8086235702155081e-07,1.3283372169456414e-07,9.793790258619044e-08,7.27824498040057e-08,5.4595137161222955e-08,4.141365573022016e-08,3.177680994748163e-08
g500,0.0034582931438441908,0.025196717656940624,0.053547254230854935,0.06084840620864163,0.04077377384471693,0.01494535520943695,0.00459184789981538,0.0016604752909073015,0.0006106820900158005,0.00014839224614320902,2.9634632872624818e-05,8.325332534848855e-06,4.242227486337998e-06,2.8413447654800134e-06,2.0560957049830734e-06,1.5317622844797737e-06,1.1470337692830752e-06,8.608799262194549e-07,6.438678798463621e-07,4.787641997857809e-07,3.548846986470926e-07,2.616955686911326e-07,1.9319948563711658e-07,1.4296786724186884e-07,1.0614787463994848e-07,7.921354527010986e-08,5.963007795325932e-08,4.531660202934362e-08,3.480655854649996e-08,2.6997252364002067e-08
g525,0.0032349083500335064,0.024131132445039977,0.053352056641611315,0.06421668741944916,0.04773568781214398,0.019928952246408976,0.006398957789607143,0.002307341248416643,0.0009315176272299739,0.00025779930475518904,5.0284378136194125e-05,9.752099497826467e-06,3.4719377491052614e-06,2.1255685343571066e-06,1.516456412243841e-06,1.127631092312453e-06,8.435822201293275e-07,6.325690822205797e-07,4.724985446814619e-07,3.506865490223713e-07,2.593567114832e-07,1.9071616703736852e-07,1.4033874723714543e-07,1.034784227137842e-07,7.654261330738147e-08,5.691151772348291e-08,4.270301134815191e-08,3.23665896935373e-08,2.4816661556818132e-08,1.9232552229126453e-08
g550,0.0030279646843783536,0.0232322990629967,0.05369301567153597,0.06898235616206527,0.056776745461959245,0.027277590388819845,0.009297019519077526,0.0033242364577909093,0.0014078403072143608,0.00045803297485359215,9.919204297091437e-05,1.662822117971978e-05,3.536658358822458e-06,1.6357269685753622e-06,1.109720950466192e-06,8.185365458186875e-07,6.106901850480315e-07,4.5658551596044714e-07,3.399494068496633e-07,2.512309183461505e-07,1.8481701621334162e-07,1.3500221100854853e-07,9.854772958276056e-08,7.198254994737047e-08,5.2670280487066104e-08,3.8690861785109437e-08,2.865851227998795e-08,2.1434586955850843e-08,1.6219744785408127e-08,1.241355829785051e-08
g575,0.0028560857639526468,0.022447245803727908,0.05460929213209883,0.07521448990900059,0.06780878578468294,0.03765023197116147,0.013976494922706112,0.004991110444228771,0.0021100817483437682,0.0008003546815853338,0.00020096011501745812,3.607694093619161e-05,5.58182121916821e-06,1.4680626318541097e-06,8.24779006568397e-07,5.912159228122124e-07,4.388032854989456e-07,3.2680181926624985e-07,2.423406690021498e-07,1.78165069962876e-07,1.3022456537062652e-07,9.437071886292396e-08,6.822145674829535e-08,4.926184015092126e-08,3.5561317578979096e-08,2.5722661978754825e-08,1.8729968191777784e-08,1.3753939822120635e-08,1.021032635106499e-08,7.664964941032519e-09
g600,0.002842623964421182,0.022796139888205308,0.057469326348658166,0.0830103630359795,0.08061617284275936,0.05154742731727785,0.021467775169161558,0.0077999100916606575,0.003181456909848114,0.001355010684572094,0.00039952998260403165,8.379550971249119e-05,1.285275363693549e-05,2.0290024795139463e-06,6.794967944538148e-07,4.307299352706007e-07,3.142726237280903e-07,2.329091130467114e-07,1.719373198291132e-07,1.2573096193786388e-07,9.129019882783391e-08,6.56196005624619e-08,4.696887515660266e-08,3.3517004497493535e-08,2.385912933069156e-08,1.6980357115837802e-08,1.2141290068823145e-08,8.73739990271909e-09,6.34743744671998e-09,4.658193007538383e-09
