,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
x-100,1.5892035336206696,19.09603247510891,56.97686547330133,97.32519784703328,120.15450328485493,117.06014979549778,93.7610195571537,63.477327414043295,36.389639493024596,17.593650228695363,7.095483228760013,2.381919420909795,0.6661482645481327,0.1484252582304537,0.025590175295064622,0.003972496373672137,0.0005785667392622533,7.747012423933345e-05,9.980202082763122e-06,1.3651593409935681e-06,3.5475553101683856e-07,2.2830528666737052e-07,1.9540404282774052e-07,1.735606081338046e-07,1.545907738878115e-07,1.3754811721847138e-07,1.2260766102948548e-07,1.0887879135886928e-07,9.669638872261659e-08,8.586490278601326e-08
x-075,1.0267835792253954,13.93752633378152,45.222401188623934,84.1589367368229,114.3740569547759,124.2908748826633,112.58744490597776,86.50247858706487,57.11392931272576,32.67022544726878,16.304823205690433,7.187942857551218,2.7597584951209866,0.9072310451890477,0.2491206876317353,0.059056576248893225,0.011949425936757636,0.0022679937717065934,0.00041608575022333204,7.067395060384674e-05,1.1151156221965388e-05,1.685920757529201e-06,2.782622336796759e-07,8.201758297601966e-08,5.2764335399188244e-08,4.5338211697709764e-08,4.1015104149853006e-08,3.7254295757440594e-08,3.39089366377478e-08,3.0903322583720724e-08
x-050,0.6269655245866549,9.345508966885031,32.889394046260044,66.03560219281998,97.80603254741825,118.275883066239,120.88343656500639,105.86070280055344,80.70071943113096,53.66796040509996,31.908080120091856,17.277311036348333,8.529233199706068,3.723289478120293,1.4501405175997317,0.5084431688918576,0.15503829789282633,0.040674095126064035,0.009333768554439683,0.0020437199081714957,0.0004286590381586767,8.548763965755787e-05,1.5970456651280477e-05,2.8375558121429173e-06,4.84855779099654e-07,8.518035431481542e-08,2.232584213170408e-08,1.249531133181313e-08,1.0468279829506971e-08,9.562378987016856e-09
x-025,0.3782115355653267,6.010272144128813,22.85046308385616,49.327586394965024,78.59525243464694,103.06961701140054,117.02615395645662,117.05501812197342,102.88336334180148,79.64363488176231,55.636940947087595,35.892032125723205,21.522436808156634,11.709937028537874,5.9328704904508776,2.8466725665402,1.2243522754203349,0.4658647824173852,0.16161722606703285,0.04916013753163087,0.012973052092900733,0.003360796403490677,0.0008555726880108839,0.00021065543429455867,4.9591816270108086e-05,1.0927358789130164e-05,2.2718142770372517e-06,4.530940213700321e-07,8.910302213501568e-08,1.9016155318369575e-08
x000,0.23240300060568675,3.8340785494517187,15.580575792816266,35.999210301822224,61.45093776069457,86.94948340732364,107.20056968974573,117.22808417862942,115.85561699770572,104.0575942838729,85.11098945887987,64.05958413152567,45.14617665398246,29.482319248992724,18.02903823322989,10.640066183266855,5.990057342223892,3.1289267611080724,1.4841142804701442,0.6424715060546591,0.25633686614067763,0.09288999131228319,0.02973875111372538,0.009175483546715203,0.0027976116066073574,0.0008238163666939337,0.0002340493994876074,6.411988366096106e-05,1.700355601458629e-05,4.3922870589060065e-06
x025,0.14399247026198733,2.442112545019873,10.491597213710254,25.77255372930252,46.74142844727853,70.14592050589448,92.33258931868133,110.08617857876116,120.74419239367398,120.94041369684399,111.28980378691072,95.55839601460694,77.32498787020603,58.434387478005554,41.442210145813405,28.157594321891317,18.57726294246048,11.857234471554792,7.2790738076904535,4.136957630975012,2.133194490255694,1.0295010955574275,0.47406117110201984,0.20313579001336024,0.0772047144593449,0.027527142529712965,0.009519772365402636,0.003251090019682214,0.0011032289372753406,0.00036865202633158743
x050,0.08926572858992571,1.5895808927717847,7.127450560899755,18.438665853550898,35.33573298895691,56.19250104428612,78.59371875264273,99.39516372105703,115.07684814991113,123.07204834454097,124.37243745477772,119.85416866538397,109.18830797407743,93.09944935386474,74.66083106429525,57.11743406613547,42.086638821736585,30.265343563450365,21.40662045674204,14.741412668874842,9.66063170289865,5.90037189166912,3.3356593274892243,1.797768662153458,0.9303729465437334,0.4522079098511241,0.19957633681936732,0.08200275378371086,0.03225408077588038,0.012562194513202505
x075,0.05199942716906472,0.9504728932405825,4.441976531760844,12.061596447029443,24.28881657830533,40.49123859446494,59.25301012574811,78.87296775343555,97.91002343936998,114.92682905917898,128.61892608869564,136.29203549750105,135.77579669567467,127.48091788232897,113.88362417267408,97.67259501113956,80.16569429513663,63.71434944006705,49.60289826719224,37.833047093903524,28.350841404896233,20.653191244085253,14.363788350421668,9.400905874672683,5.7625381976608505,3.368255758852656,1.9092154997307478,1.029871928164875,0.5142722449096592,0.2404501238871803
x100,0.029897968867093325,0.6046423809811132,2.9629985472662668,8.351255912742124,17.568598231970107,30.718667022138046,47.287608842690354,66.34679380919506,86.66116387308227,106.39109673445799,124.11454598660619,138.3140225855342,148.0361788376598,153.31277954592835,153.81719528510538,149.45409396116966,139.09345074264863,124.87473912513606,109.27573318956897,94.12770542400251,79.65910541954977,66.00088027644543,53.7426921948478,42.650583809347346,32.46213806610393,23.45813631810412,16.029174435418852,10.348064390364764,6.421933919635233,3.7906064224431404
x125,0.013949299809451908,0.32364883741159806,1.704583852047143,5.046406824105536,11.11107613063186,20.34153949995026,32.77046182159063,48.1184278645383,65.88131371779454,85.40308609129005,106.22893345678699,127.5436744249429,147.8344150625324,165.21746389294108,177.8263748377954,186.29474722823795,189.39136503498582,189.09268142156782,186.53755598861204,182.8646312455012,177.27761798406885,167.96400560526445,155.35558740869956,140.4790858970617,124.57611464039996,107.87059868819107,90.63119832557923,73.40933348568983,56.79679689146753,41.839469300320665
