,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
g000,0.0181732924414844,0.1255367993955948,0.2518115843095429,0.241747978817581,0.1065849727247087,0.0316282634633248,0.0108119127573073,0.0061081398686481,0.004449902889089,0.0031049957509233,0.0021451237760259,0.0014754261379124,0.0010097634325791,0.3225745828966816,0.4673234566189967,0.0006852283306225,0.0036204215436855,0.0060871885251808,0.0159631227930357,0.0351842629571296
g025,0.018441526571467,0.1287704728125012,0.2623805127364815,0.2607626252592416,0.1291217279004642,0.0482224988810251,0.017948408046062,0.0079567974523415,0.0046843333412263,0.0031725387306296,0.0022681642565307,0.001643162988335,0.0011947895863343,0.4062443622309061,0.6698932520104092,0.0006761668278597,0.0041882312196185,0.007027767385386,0.0172156493385299,0.038479554993812
g050,0.0184777372391352,0.1299248335576575,0.2673342471085432,0.2720011452643788,0.1464372124058995,0.0658194294166409,0.0299673048036591,0.0131221841735181,0.0057727188636203,0.0032520964011027,0.0022390404421521,0.0016520698808505,0.0012404585973074,0.4921823263187753,0.9076097621417368,0.0006734649473104,0.0049181817093832,0.0086383836252732,0.019497403337404,0.0446682895572862
g075,0.0183331182777072,0.1294535702361715,0.2679446484234047,0.2772733601367959,0.1588371362388447,0.0815700331843195,0.043238480620537,0.0202138922425377,0.0077022042545119,0.00352179091549,0.0021999760200705,0.0016084263062774,0.0012281996767657,0.5748049969451084,1.1622431352541869,0.0006753560861392,0.0057500014832705,0.0113801486985067,0.0232696688555274,0.0578014681790202
g100,0.018029228830253,0.1274479023763259,0.2640649333629929,0.2752681158850245,0.1630335230226228,0.0911565351100997,0.0561370885540814,0.0309786816994884,0.0121237204511801,0.0046271009852434,0.0023188796908631,0.0015438955229361,0.001166318414344,0.6510661198283939,1.4187133853862814,0.0006928861866873,0.0067346280785664,0.0162251261021551,0.0298146939804083,0.0839425687314607
g125,0.0176281962117616,0.1245105426494168,0.2574013550278698,0.2684938906681391,0.1607231562860131,0.0933000585832421,0.0633499811957304,0.0404804578677904,0.0179891302879922,0.0068169757212741,0.0028388203685314,0.0015662496690211,0.0010948012601442,0.7202679037917535,1.6636361295804465,0.0007278906800473,0.0083992618252699,0.0247764339362346,0.0421590345456477,0.1267497794908201
g150,0.0171546873598724,0.1209634018117456,0.2492085251983293,0.259866089809199,0.156789193807839,0.094261719485977,0.0700464845106848,0.0512790095461824,0.0262957250916063,0.0108111014191485,0.0041825243455574,0.0018637565264348,0.0010838326407622,0.781652490822753,1.886370919791788,0.000777619268242,0.0126888593912213,0.040431755761331,0.0700388886624654,0.2090089731344678
g175,0.0166123609445383,0.1168470910655715,0.2395124338944596,0.2489504644439166,0.1493929571134122,0.0899595596183627,0.0695419158190893,0.056196149752894,0.033013122549588,0.0154067251471986,0.0062855886581283,0.0025622922196783,0.0012145832214684,0.8371994918367416,2.0909054797760223,0.0008507427375253,0.0236508428054556,0.0693288693830814,0.1367327517533729,0.3739902119532247
g200,0.0159883834467362,0.1122375282362644,0.2290154001857745,0.2374844317459876,0.1413955387195009,0.0842739009367113,0.0658875260558429,0.057140099311909,0.0371827573204255,0.0194922672376386,0.0087849776359316,0.0036708536535506,0.0015676253898594,0.8898982057035676,2.2849431819044432,0.0009480534035952,0.0433616440112915,0.1126734810519903,0.258997343189788,0.6461311841022311
g225,0.0152229393598993,0.1068136950137199,0.2178772304240582,0.2257093269761245,0.1330017801489519,0.0773470079812985,0.0590320152803511,0.0528039528441418,0.0371704506086515,0.0214252844551841,0.0106137063876442,0.0047279388342235,0.0020156967675484,0.9402931789961496,2.4732878498587114,0.0010707700047548,0.0759917932779814,0.1709309500141509,0.4501542989067951,1.044411548726097
