,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
g000,3.2585998765417683,18.779007175226837,26.220589564221275,15.184797954541718,3.716296248085292,0.807253928667506,0.2720207664586647,0.1521648492472303,0.106736136685571,0.0715034717548878,0.0478022674077249,0.03209232060079,0.0215322007121683,170.25652111038733,149.08758825898187,0.0171702674607411,3.0302980938452437,2.489717260423596,5.981578374751615,4.563184452749643
g025,2.783867765861973,16.428708414931176,23.683631481402276,14.446830030690846,4.10660918587562,1.1685739967132351,0.4230416746718758,0.1893338865254831,0.1099796730792211,0.071799354581659,0.0494956939409721,0.0347494060699836,0.0245230457175936,181.5562080305364,176.82495430031386,0.0166645200615083,3.290553015241996,3.1081996647624788,6.6109855947417,5.683070753743958
g050,2.381282764056982,14.362589902775431,21.269879543492888,13.607801484552564,4.373343935536318,1.5487286423845936,0.6814890579862904,0.3005582636373088,0.1324355579188605,0.0726494580807877,0.0482094909187306,0.03434541575811,0.0249069781048508,188.73677478380023,202.04492687903576,0.01632231442489,3.8782570502178126,4.258546055261084,7.752064679702527,7.988759726737634
g075,2.026107234585659,12.468195288232549,18.932619530700475,12.708221457525624,4.522249956233204,1.8794037943384023,0.9602769048768244,0.447908007013846,0.1706114149352163,0.0770025856097344,0.0467964579286711,0.0331158312220945,0.02443371316523,191.31987181692492,223.54661811720547,0.0161095530962842,5.236733687073131,6.342770336489389,9.9637345382693,12.153995680251777
g100,1.6971849384678874,10.66220460790127,16.72478063841302,11.727877335866962,4.4979514511783805,2.082257269540061,1.2378657586479114,0.6773944418765927,0.2615675601268631,0.0982329798886824,0.0482983270586919,0.0312971547668399,0.0228789303428366,189.973465709834,240.05303457159644,0.0162696453756326,8.160558808741543,9.906907572326269,14.361929252159277,20.03444375557136
g125,1.4410820026380036,9.201882352407692,14.827227350855011,10.741325529581411,4.333468836318167,2.110995805430536,1.3734210235674944,0.8585989700524047,0.3709207510332679,0.1371161620715357,0.0563897775858401,0.0307529021401959,0.02099597640156,186.02775702502635,252.59902231280856,0.0168405372607936,13.75570171527967,15.474678408721642,22.76690503424362,35.45657118412672
g150,1.241315293231574,8.024009552391172,13.155944878833168,9.817510432927024,4.145564785823156,2.114081141762674,1.494746784113297,1.0584186067155936,0.5208690671498957,0.2058554205949684,0.0777095925234027,0.0344176576495224,0.0199122607207692,179.473216863118,261.43509556227906,0.017763081713212,22.90880829972692,23.24387989350268,37.255213023595886,62.99055263058155
g175,1.064650703811039,6.9628314069847885,11.603412075219548,8.932975101219117,3.883364843577244,1.98412911319226,1.4365605517026283,1.105732805440539,0.6166014015334401,0.2727855548679892,0.1067238396184056,0.0427294630493023,0.0203681258925967,169.7562026052852,265.7265372044406,0.019226829605284,35.18809153638617,32.81156248754336,58.7056312993883,105.01719347560991
g200,0.9049794025855896,5.990908657852869,10.209557440151492,8.123182418434874,3.6206060665060784,1.8255449146226777,1.3148877197394475,1.0680961540453966,0.6502499949411601,0.3169515225565282,0.1340560589561524,0.053741687231715,0.0227083407459898,157.97202093330463,265.9044900711027,0.0212051981328622,48.55272133832374,42.89397649301503,84.80153675650334,158.91739496182916
g225,0.773755860349499,5.17606600899612,9.024139985890216,7.391230943814152,3.364065858349805,1.6455572677251065,1.135797054237704,0.9286583281291328,0.5998801014447326,0.3151105088551696,0.1436948761222025,0.0601699880143746,0.0247912605468672,145.80912287279995,263.49936888963464,0.0236732217154742,60.54877672375227,51.74539691177441,110.77207861184012,218.58004045359863
g250,0.6721285085247024,4.523701823641037,8.021018938399738,6.738689373914285,3.1298811400870767,1.4713616616501706,0.9498693592972396,0.7528069854434185,0.5115331313106045,0.2798589371087272,0.1326162994187763,0.0573101998052539,0.0239099148836527,134.4656702287254,260.05666184014694,0.0266414962202135,69.34373489544718,57.77268486809254,131.44940800921776,275.0759398395062
g275,0.5875186563227655,3.976642909799675,7.149966468968266,6.180875272418629,2.947030628198056,1.3433374936430302,0.808668872606749,0.5985274269890403,0.421099226422789,0.2314833875194195,0.1099982438922602,0.0479561314975514,0.0203059046903745,123.9689224263071,256.15212439859283,0.030103736769464,74.17652069496994,60.42035846666546,143.7980912484525,319.5189942884037
g300,0.5126128419357827,3.4905727821508026,6.393071579036755,5.716113093264902,2.817564552671743,1.2568967001628757,0.6991167425438647,0.4580907255737509,0.3203989391375499,0.1756880843659823,0.0839103328708949,0.0373552263370012,0.0164240662181055,114.25248016545648,251.83867061376853,0.0342260290276247,75.62609124689408,59.9988982943045,147.55668080872934,344.14724219700656
g325,0.4514983629680255,3.0916551312737908,5.769727467891647,5.337783813438096,2.734562749735813,1.2053286948022386,0.628252117870446,0.3609654140876862,0.2397320658438321,0.1343314240884674,0.064954185318221,0.0296705820412842,0.0136642882212921,105.4732084780992,247.66818353033835,0.0387686543051212,74.44287910806463,57.37563260354264,144.33970249116138,347.3921830335973
g350,0.4008560079933513,2.7631902150332888,5.267889117034884,5.049199965763605,2.7118497030495754,1.1962698430330234,0.5990911275000864,0.3077557225691649,0.18158683270919,0.1032576724157605,0.0498072051146629,0.0232101560041268,0.0113089074484984,97.72328583224308,243.78688125203092,0.0437851625624382,71.78828788243186,53.46218636398661,136.58013495216278,334.2009178141025
g375,0.3605182754829358,2.498825649936739,4.859982976014416,4.81835515789797,2.732588484026724,1.2288133325519512,0.608303098878279,0.2862609129837864,0.1399533116708662,0.0748098935974798,0.0353458628385236,0.0169097702023052,0.0089651333920122,90.89025022842156,240.01993472321587,0.0494602826834646,69.89665859259507,49.49989400012615,127.4952784309374,313.39433226193046
g400,0.3299247618444872,2.2988328837407725,4.548632145257703,4.67842406853948,2.832521769252352,1.317345199403938,0.6574590432152909,0.2985577232425938,0.1225648908020509,0.0552603610447092,0.0252463066236091,0.0124494313215061,0.0071881455022603,84.74265253780827,236.02529654070068,0.0558810085905462,67.48518645482214,45.177834705145166,117.15540401321589,286.4484903174522
g425,0.3016052703677337,2.12309488674436,4.296368236197725,4.615827192814406,2.9973398685119683,1.4549752451529236,0.75250805498566,0.3517415592563899,0.1323838673737765,0.047404710105761,0.01943729177891,0.0095213886540631,0.0057711260220556,79.0955468870553,231.54626233260103,0.063291263227704,63.35653024708168,39.92990999412415,105.22966447328407,256.1327875546385
g450,0.2771406927290963,1.976668802415916,4.116217494551312,4.643943438633624,3.2467190960098358,1.6556161928555475,0.8837144604074963,0.4326673562139425,0.1677617372023398,0.0521651988567308,0.0170426657218944,0.0075051551992831,0.0045354410039305,73.85695827447847,226.56104683310485,0.071574505932219,58.46277850752311,34.30502984131085,92.35827394555486,224.6696662654356
g475,0.2578423974248798,1.86751468564482,4.017386477314317,4.7690680075282685,3.5994465115577152,1.944855058387932,1.0751116423276672,0.5615392342789811,0.2356777341502076,0.0735554612508923,0.0193096706957476,0.0064626458804844,0.0035250628898286,69.14542451265504,221.6621487356496,0.0812138920143369,54.26830209805064,29.1298177895976,80.03151679808424,193.660399773488
g500,0.2434097081700047,1.7955155659685276,4.0001151204022944,4.999329679393071,4.076632784880639,2.3526136350362323,1.340312580409278,0.7432964615054805,0.3426330719903658,0.1178997090716572,0.0295805066173373,0.0071009399876541,0.0028679426311961,64.96331491641908,217.1404026473816,0.0926983418914961,51.12118712629487,24.640717917770804,68.99480330524192,164.4041638193404
g525,0.2330466874685134,1.7548252962858133,4.057438005392543,5.335358925044045,4.6969570109916114,2.9188376926189386,1.7048342630468707,0.9939063675413672,0.4997294711806824,0.1943318761085308,0.0538023991486118,0.0112612214570158,0.0028462350955394,61.308901011245226,213.14265958562476,0.1062735914693124,48.8440085173295,20.731016528577275,59.23189061175444,138.17180875193722
g550,0.2267538284876449,1.7460112944440591,4.187542270292959,5.780182616072876,5.484019346954342,3.7009077713671785,2.211582214041733,1.337823362085669,0.7241344003875773,0.3161163840588344,0.1013031811620485,0.0228094383747461,0.0042711097018215,58.02749358068467,209.3303801550052,0.1225360031148908,46.96057261785676,17.193559021387628,50.4107525768371,115.04350224007038
g575,0.2215595791976309,1.7511538392779806,4.360990312034955,6.323920436121596,6.450043799071314,4.75588920425542,2.9256850698459367,1.813104976990048,1.0413211908117097,0.5018820216827627,0.1856565378221091,0.0489746446154824,0.0092233728107392,55.105569718480034,205.8742550921483,0.1421116712961976,45.82303034401089,14.279433796929524,42.77532383822384,95.49260280735716
g600,0.2155906325876502,1.7532501611086526,4.55015668309298,6.954629054157943,7.595322013185541,6.127340985762472,3.937103047063431,2.476234501476669,1.4869453358067526,0.7777502569439085,0.3264969254101637,0.1021040545227116,0.0223931005566218,52.44885525223405,202.59022518681863,0.1656394337600225,45.44138927747309,11.924960132086618,36.3616531019871,79.17379498216083
