,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g250,0.0310834144422177,0.3847695087961725,1.4299432761044308,3.194466552925453,5.213077758199287,6.691897969180485,6.997652632034461,5.719135488814625,2.9016736113530963,2.9016736113530963,0.7107891613948258,0.068001394417295,0.0117453707313209,0.004062987678307,0.001552982846438,0.0006594802444424,0.0003431340085889,0.0002233454633937,0.0001716477223124,0.0001431887605884,0.2838229192460708,2.232535459669583,8.275921928295276,3.993659470530095,0.4146755179464072,0.6899240566954239,1.894935959521219
g275,0.027758206058365,0.3332721593202631,1.2331364697628917,2.756535444415816,4.501209295242056,5.8024288567233375,6.168939921788873,5.144491753374165,2.6394332803979825,2.6394332803979825,0.6456080390198063,0.0598162175409216,0.0097628492450192,0.0033360364106219,0.0012954622148357,0.0005632348279895,0.0002970872170462,0.0001933770721073,0.0001480876609495,0.0001235898110233,0.2562497977843642,2.2996324047790004,8.568759140606534,5.241031905637189,0.5572068506200077,0.8194322762493206,2.481408013084617
g300,0.0260704395375965,0.3074607163155956,1.125647882814765,2.513192880438668,4.129142643912575,5.387572001231074,5.7923123734571,4.828456865122317,2.4670344723218443,2.4670344723218443,0.5996189858265953,0.0529537888161393,0.0077409927565359,0.00260691142406,0.0010608515833926,0.0004948628272623,0.0002753211210318,0.0001811696319318,0.0001355333180542,0.0001091821894211,0.2315946138387365,2.3550080268476083,8.829072254328084,6.198743910569899,0.6716305477120937,0.8772503991131824,2.8703832745256967
g325,0.0248188497298304,0.294432306857442,1.0793146611442723,2.4136298737006423,3.973383646738421,5.187960803828936,5.544781729241937,4.562889548708697,2.3135320990530404,2.3135320990530404,0.5603885172575507,0.0479114364254795,0.0063296577437106,0.0021020955203567,0.0009056415864964,0.0004557013064725,0.000265503610814,0.0001739101434118,0.0001243062012628,9.394114787510108e-05,0.2096504332220907,2.405222591423303,9.084011934753612,6.70270826621262,0.764772258529291,0.878214705929653,3.030441772882288
g350,0.0233099772047685,0.2787683362981634,1.0253954278429565,2.297130696496724,3.7855031297347033,4.935213797826358,5.234567741493956,4.26258300182519,2.15454485420117,2.15454485420117,0.5230476271849706,0.0438938951772519,0.0052374301209866,0.0016958181317833,0.0007842662899937,0.0004348663046569,0.0002714275143438,0.0001817161936723,0.0001271636835263,9.136788224983434e-05,0.1903370519843145,2.45330801211541,9.338529620543731,6.78307596416855,0.8536689225199487,0.8489163429472423,3.0245446860197736
g375,0.0215280017679328,0.2592269256659425,0.9572590708136968,2.1500065536036974,3.54734495273258,4.614561393179007,4.860314402062175,3.934149514650381,1.9939857329598671,1.9939857329598671,0.4883613297910474,0.0406619394727966,0.0043184962439817,0.0013376610101238,0.0006775959151205,0.0004242615050059,0.0002913435177081,0.0002074074477888,0.0001499495507328,0.0001087340260519,0.1733117910189249,2.4911916563841845,9.56556586622975,6.582431765547245,0.9468425861331552,0.807251090763463,2.9254582590263434
g400,0.019619447421196,0.2348535067919708,0.8668287797539307,1.9485029845977195,3.2177425411103315,4.191622905357803,4.423789495133173,3.5952821531923576,1.840941645332529,1.840941645332529,0.4590999278921693,0.0388779977719705,0.0037599899310483,0.0010889636229927,0.0005924185258714,0.0004100366236343,0.0003060660791524,0.0002328875584592,0.0001778792528773,0.000135040115675,0.1581775936264059,2.5188041720192205,9.76517507188374,6.230669157349347,1.0429629488826109,0.7611875256969468,2.7810737098605367
g425,0.0180038069243857,0.2150624561861983,0.7946312038955251,1.789815596485025,2.9634230668117287,3.8642060552756905,4.073303376248565,3.312254681340255,1.7144616393347216,1.7144616393347216,0.4390163540615143,0.0389374533710364,0.0035284288858239,0.0009137966056894,0.0005047502352653,0.0003708168165501,0.0002926992087048,0.0002341787304174,0.0001875734845724,0.0001491686879244,0.1446498103054407,2.5355746638496437,9.936306685297971,5.8231864353352885,1.1423942836674406,0.7131309255107432,2.619088407045831
g450,0.0165275727518264,0.1962230457426757,0.7235031230925274,1.631354446893165,2.7080782237433167,3.545647707498771,3.7479457544149257,3.060393863065341,1.608125067712925,1.608125067712925,0.4277951195457085,0.0413192419010278,0.00361166186863,0.0007887236842961,0.0004096678905359,0.0003073452160156,0.0002501587933728,0.0002063110098282,0.0001704649997227,0.0001401046893366,0.1324010788995404,2.53813183988324,10.062898870403554,5.386679464573852,1.2472240084293107,0.6641027503593421,2.447673153745174
g475,0.0151770500316851,0.1799491113785146,0.6644272029854775,1.5010575191219295,2.498173391203429,3.2743006396220418,3.457173350616057,2.834792240517394,1.5181112679880513,1.5181112679880513,0.4239207988290068,0.0461845914295333,0.0040934349982714,0.0007295327527045,0.0003236754502026,0.0002388050767175,0.0001965733851035,0.000164370873632,0.0001378220873624,0.0001151331145198,0.1212779840128434,2.5293222295113877,10.15574180571934,4.949473030229958,1.3607564059511277,0.6150903223660683,2.274172069871528
g500,0.0138729372039525,0.1631001193819464,0.6017316747438602,1.361195530294677,2.2702730781832337,2.9846301541136593,3.1653649805435835,2.626734132309239,1.4443825952044045,1.4443825952044045,0.4283620424252806,0.0546854082701333,0.0052654977502773,0.000781598757076,0.0002618471682591,0.0001796506589092,0.0001473048231316,0.0001236806729385,0.0001042018170194,8.750986369885536e-05,0.1112218894131547,2.50769571340443,10.201604132472845,4.52314791682094,1.4840009211229357,0.5671700261422554,2.1020284085335317
g525,0.0128347411668444,0.1491247305508461,0.5478652295756227,1.2391543554226303,2.0738221044204272,2.7450754174660106,2.9363305999558067,2.4716557190604664,1.3989781518294826,1.3989781518294826,0.4439777980868549,0.0679434039614137,0.0076220230557247,0.0010338167403938,0.0002374095211066,0.0001350587022859,0.0001078727565797,9.043137039404705e-05,7.62095926018502e-05,6.403319029008052e-05,0.1022052622895127,2.4803371691711216,10.232818561774632,4.114162015279119,1.617744600165049,0.5211378640152059,1.9334438798557947
g550,0.0119896805054861,0.1385308825707917,0.5089986504080675,1.1527143604920629,1.9346286534644543,2.568545828658815,2.761172695454235,2.3572688576915763,1.3780695125431162,1.3780695125431162,0.4710567778150775,0.087182127547026,0.011959341552369,0.0016761076384228,0.0002772196461134,0.0001073244927491,7.8523162845148e-05,6.517844391014447e-05,5.482800005580508e-05,4.6005609076909626e-05,0.0942562860483313,2.4494876677661237,10.25764874353214,3.727647601847437,1.7654018693483122,0.4774083064752097,1.7702010971674422
g575,0.0113170189009137,0.1290476032236799,0.4723117827722924,1.0695270365618497,1.8012183869834602,2.410198000890524,2.624558262696014,2.2849017919210985,1.3845309141284246,1.3845309141284246,0.5118037901057532,0.1140662243530161,0.0194631174062953,0.0030920320441273,0.0004490509576931,0.0001034163955537,5.854380615798297e-05,4.676384005933583e-05,3.9138999597779614e-05,3.2767125423513846e-05,0.0872942074992455,2.430359904862934,10.345206939308005,3.3594372219791864,1.9287550180274704,0.436668370366447,1.6121792397508858
g600,0.0109157027013268,0.1235595810194924,0.4513960123810009,1.0230826806355031,1.729504634749767,2.3307760469209797,2.564599754920871,2.2672443047390067,1.4222195889932208,1.4222195889932208,0.5691167932980373,0.1507568316381725,0.0318304751998301,0.0060059949656227,0.0009184871078752,0.0001468593119066,4.913393367546096e-05,3.3957986208155695e-05,2.7895734023205424e-05,2.326761200848346e-05,0.0814047119477244,2.428259194982408,10.519305261690238,3.01896754458075,2.1130874555250703,0.4018412301453498,1.4656760166450216
