,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30
x-100,3.1985007993835373,38.25618241787806,111.72979521023817,186.90980310644815,226.61519748100193,216.81581538289453,169.52478218270255,110.99377464469939,60.62898668803082,27.264246988031324,10.066279233987805,3.1448973147209034,0.8320912507902471,0.17859906565776418,0.0304866644674135,0.004721091523740391,0.0006785659100025102,8.97249253437385e-05,1.183894855115267e-05,1.9931247412150095e-06,8.103599265140951e-07,6.282026184879326e-07,5.550018920681499e-07,4.982847441317587e-07,4.4796426321734686e-07,4.0262448019809664e-07,3.6270867749551545e-07,3.2583734098917873e-07,2.9294548956488567e-07,2.6355461370623273e-07
x-075,1.9855736641441522,26.988498761869682,86.41782426438226,158.61399540426189,212.89485741035563,228.054960844154,202.31333353631572,150.9140050529747,95.57296956155758,51.331203802044136,23.509016313369347,9.546370760721588,3.4524642640411813,1.0741566797210584,0.28778428607560685,0.06851347011956753,0.013730274605496922,0.0025367756307541596,0.00045160327719121813,7.435543105986352e-05,1.1420508192506615e-05,1.7650590750196176e-06,3.729629726289535e-07,1.7727065547654705e-07,1.413635085209687e-07,1.2663750353863897e-07,1.1576817898565569e-07,1.0593680723751452e-07,9.71629454680867e-08,8.927064269075566e-08
x-050,1.1746327900551834,17.647688068512135,61.655583709489,122.5821469778299,179.54491854835643,213.99032690356822,214.40274693916797,182.99603645347284,134.7789743678537,85.05650274760741,46.90379296464432,23.302050198248192,10.767325001622178,4.455016522628607,1.643875271514137,0.5676759689769059,0.17758186659284267,0.047220716755598365,0.010743567058831996,0.00231168535453265,0.0004758356891933386,9.305951882820406e-05,1.7020460333333128e-05,2.983870761668385e-06,5.239445012723331e-07,1.131935549164178e-07,4.8043437115436256e-08,3.6272837203708414e-08,3.25179250875769e-08,3.010276102433751e-08
x-025,0.6805930436419928,10.984892889221847,41.66648837411428,89.21287903615756,140.49882231353374,181.57705737064362,202.76395516037587,198.97557194473953,170.24389964283972,126.35496527354469,82.95038170635578,49.47800832653563,27.53175710278509,14.221894394490308,6.871958427652358,3.1214447389496227,1.2955708648163569,0.49703943270204454,0.17301003198792295,0.05042380808581766,0.012751967906384401,0.0031986934203762757,0.0007873142867736088,0.00018706060711715198,4.243760657147725e-05,9.010083105526213e-06,1.8121606000974412e-06,3.5783347573838454e-07,7.638413321691621e-08,2.3122190048219734e-08
x000,0.40348534246155643,6.769449367946968,27.546777832547754,63.276481227783776,106.98793412869888,149.67530194446098,182.13943064585004,195.78106225119504,188.7960646875949,163.7991852073624,127.57661416610557,89.95812642959862,58.920167721478634,36.20680994714984,21.328875119734654,12.135752694929971,6.487689915640748,3.2359998813127877,1.5277968035189724,0.6795860406499543,0.2716141238469984,0.09345069130604511,0.028286277463988263,0.008452843837120914,0.0025094705469164377,0.0007156132223899409,0.0001965535975206403,5.2079287354524684e-05,1.3355341013257102e-05,3.34501569399422e-06
x025,0.2399218861409211,4.161237739825538,17.964809426101958,43.99024544953138,79.18123895349842,117.5896371882287,152.69511420591124,178.9568804063013,192.0790706043515,186.8685616677744,165.15511396454627,134.61648232279978,102.47776724215754,72.7097872447887,49.35395408414888,32.75438926711367,21.014493391616806,12.84477336532886,7.494355340623567,4.144966667465146,2.179305107804179,1.0949535349808497,0.5099379842664229,0.2098231225507947,0.075018171582789,0.025507953667645675,0.008653704730894935,0.0028991711286627826,0.0009619135232550121,0.0003152558533110469
x050,0.14126599658827532,2.585829950340136,11.688654199228377,30.216138488040976,57.553579797040705,90.63572416097703,125.15077746867783,155.70433769658072,176.3979332376197,183.3308264983602,178.91938688760143,165.6215397041388,143.87339300493667,116.08290459017323,88.7490322496239,66.27687400702635,48.25781546175113,34.017644017682585,23.204279622311937,15.238235195502305,9.581561052347567,5.82049239990155,3.4262519623358374,1.9475386023405048,1.0323805975848375,0.49258907448605427,0.20763127574178006,0.08011220044250908,0.03079989902817055,0.012111236042114474
x075,0.07748840813077573,1.4573231987228377,6.838308278205545,18.533356782367544,37.091954369757474,61.2039551119167,88.31278560061467,115.55520264182576,140.66699947420346,161.6008581505073,176.49297814172152,181.43186546312157,173.78712285549932,155.63000429138583,133.2471022250992,111.77095974882423,91.39723743289335,72.58201926929138,55.80442509275561,41.37714867510179,29.767413897666,20.742152940372012,14.028386646813539,9.286528299735535,5.986226864301298,3.726028747234969,2.206957796213904,1.2035492146507833,0.5945558174122112,0.26644119008812067
x100,0.03967238923181998,0.8355267822027982,4.143049532735303,11.681245920745086,24.467195972966113,42.42082641947938,64.5044864312056,89.10935302440234,114.20247946186733,136.92920614321042,155.13433232416602,166.94312692142682,172.221475905687,172.8521214889768,170.3898599815428,165.13614684795377,155.02931099839006,140.97007368525476,124.27494699968749,106.53834153008671,88.58953558908564,71.35664006975892,56.076795161051265,42.82568588569235,31.60766812743118,22.687727923392814,15.929668382896905,10.849196245631555,7.127354118522701,4.403778312227023
x125,0.016074379117625107,0.37253644237354233,1.9508561288706785,5.747094805459078,12.60211881058123,22.94834888599758,36.67244607983367,53.29544394649446,72.15642431042332,92.59829146394716,114.39121992626043,137.00284288601472,159.15600732133254,179.0684755740733,194.84876293138248,207.03737938339611,213.96009273043788,216.88608978000016,216.08180475751786,212.3504444051069,204.876392404757,191.90652974104586,174.52200625733659,154.48349531632772,133.62988034487617,112.4841653949321,91.61668594828755,71.98303025579327,54.44822470799151,39.829010771336606
