,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,2.386938050423081,31.180772938079024,113.50062268848114,243.53642637342537,381.68434812743857,477.79898241726033,483.99093726729706,354.4038996428267,155.28926634574665,155.28926634574665,35.92615621831061,3.0074099160865098,0.0910558349337564,0.0241227715831326,0.0144702637446702,0.009319558115346,0.0059714926379285,0.003753768027111,0.0023116699440794,0.0013908163761866,11.845726790111142,116.901771721826,384.0819853325465,1.5927886241092253,0.8042738884266786,0.8676511497620962,1.6135605945042075
g025,2.02574250391792,26.738091601174375,97.12699359895116,208.498371303487,328.3082870871558,413.9126118905784,420.4507504133609,308.0346475456366,135.30130275452763,135.30130275452763,31.23641338894875,2.5560842257299914,0.0866021350803515,0.0266089436351814,0.016985306119071,0.0116559474708198,0.0080232221108118,0.0054710067397081,0.0036943214393936,0.0024629030161897,10.206235025470232,118.95539623983149,392.9942451270809,2.2572092941190203,0.947359879077178,1.2199473652386,1.9860932083122944
g050,1.699507850230802,22.869647652478672,84.22610654070495,182.10282465346145,287.4524205241184,360.4534308250001,362.35924422335694,264.4082195274353,116.60015574398707,116.60015574398707,26.88822166838385,2.151826418098269,0.081335268768732,0.0270122914500922,0.0176739009289221,0.0124862269328504,0.0088727478087632,0.0062645567405744,0.0043970726979043,0.0030613254030101,8.819813451760323,118.60519255988908,393.6065948180416,3.675762563139197,1.2544330295716364,1.8682612920312396,2.6551375772102386
g075,1.406692285187524,18.917298771761565,70.34513149217304,152.95710136028137,241.22572000623143,300.9720715578526,302.4118988540374,222.6485823158019,99.3573917458218,99.3573917458218,22.93594379260684,1.7954262382620134,0.0766095304461381,0.0264234470602428,0.0173746911150497,0.0124977834907987,0.0090682908483377,0.0065402985978447,0.0046914028552313,0.0033403285616076,7.648309604847912,116.16588391600412,386.8477638123917,6.2906948821220245,1.9566210058977231,3.047576790555632,3.9388131571020177
g100,1.172150685809074,15.550006746693516,57.731979605286206,125.81220416883929,199.0563798867564,249.71972321257772,253.38811810283244,189.05632792044992,85.39790623461154,85.39790623461154,19.749532027521727,1.5256746209280652,0.0743588143331603,0.0254934223015363,0.0164452064584579,0.0119547604635587,0.0088419922022111,0.0065105541503471,0.0047693637145619,0.0034689490277119,6.656037994341495,111.99693246122015,373.9066921851386,11.113586361535637,3.4974881569580862,5.100093048912467,6.503734953603479
g125,0.9891883771441076,13.071994872619062,48.474808692494776,105.93373011120508,168.43483041253802,212.4280518389001,216.49693177549477,162.67367920012768,74.13169938089716,74.13169938089716,17.19344502036923,1.333746793729078,0.0772120987360153,0.025398752917067,0.0153886433641847,0.0110980570780575,0.0083200163363685,0.0062422372424794,0.0046654017416639,0.003464387875266,5.81462885292702,105.72948265483308,353.99011453315353,20.453541870353572,6.5083113845587865,8.40208896500668,11.49340387591612
g150,0.8342625886805786,11.027179231953914,41.0953380478253,90.22308301132526,143.9107328498561,181.43710008865492,184.8157457258448,139.6869938730461,64.28753390807843,64.28753390807843,14.97421912299914,1.1812452589742102,0.0837836305641052,0.0263751186100674,0.0142874409348602,0.0098695230593117,0.0074109552746227,0.0056520114144072,0.0043111480271437,0.0032707890062709,5.101003695669082,98.15437242486055,330.2013908865581,37.23512459720504,11.556535452598284,13.172766370672418,20.318656657151237
g175,0.7037398986219817,9.198417164430658,34.34140469700052,75.65520915589573,120.94111727659848,152.79527557598698,156.54588219988258,119.7337953882696,55.80828328418555,55.80828328418555,13.069585265408048,1.058485632088357,0.0932912937636483,0.0287772827176994,0.0134626044143381,0.0083924335014516,0.006117500629548,0.0046948807399619,0.0036500520576894,0.0028335653427292,4.490953953209223,90.59975201945126,307.3258970965389,63.16685501231425,18.594017641570627,19.274578773794875,33.77931850641859
g200,0.603309793645245,7.767080813626151,28.936399773968542,63.90603778359064,102.59801854784196,130.32275806438366,134.5674307582929,103.9589205524581,48.93726202770312,48.93726202770312,11.500304946847718,0.9538067660234724,0.1018639513609724,0.0318297915209752,0.0130582744531363,0.0068989374078335,0.0045791999325441,0.0034297659163716,0.0026961520300527,0.0021467695004371,3.9656430304970622,83.61546550337272,286.5919737430402,97.34218795385998,26.70035632146161,26.037001964475028,50.92840961410597
g225,0.5255328645340681,6.706152557807103,24.93902598636802,55.20374961043001,89.0042097054745,113.61187342363498,117.69792043042222,91.32038986397772,43.25779967482915,43.25779967482915,10.185749101271304,0.8574201037178085,0.1022298958529835,0.0327935623755892,0.0125676726143865,0.0056811454423232,0.0032497116151118,0.0022634328035816,0.0017669596246387,0.0014454218808971,3.5120991146335987,77.22466449301629,267.25362884420866,136.06128913498063,34.488988381122205,32.27679322221341,68.84263317400473
