,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,0.3607767321818516,4.348816200453212,15.956344353168111,36.506609991005696,63.6089609959785,91.208040744913,110.9490736467052,115.39560117388253,100.59599630863288,100.59599630863288,71.43940285871341,40.474288161562114,18.34038866425117,6.613130682847123,1.8847617177480664,0.4063875294778397,0.0745065810879273,0.0123159595284815,0.0018358506557966,0.000249180408674,0.9719675087664422,11.225491960027222,51.058704501988274,129.78532553978883,34.0141750247191,70.48456096254104,123.10012449993552
x-075,0.3759693245514341,4.750662341249391,17.8037532644211,41.39265676153504,73.32813840151184,107.3296712322398,134.2665217984052,144.98611184517864,134.28373847307168,134.28373847307168,105.21145205218916,69.74830980454654,40.42513513247197,20.284844129175745,8.700823255558724,3.129635273653985,0.932712352673464,0.2234364041434499,0.0467009476294607,0.009076295294871,0.977034340600364,13.671640556312028,65.07353912713613,217.7056943789556,52.07873491335032,116.49629595869052,211.1284846678716
x-050,0.390769533021694,5.169072676584935,19.8323399502624,46.91398260169596,84.68940847614519,126.83278188726008,163.49238180129936,183.62040455208552,180.0237148259374,180.0237148259374,153.48902949354613,115.00859899287668,78.55580744465838,49.5967679640798,28.217068284325183,14.45544990417998,6.947928035009624,3.35456197410649,1.891014006237825,1.3767048896034686,1.1143258692059244,15.40843985237992,76.61810929766096,356.7273392960172,77.08788770324472,182.47820426243592,351.32880357569525
x-025,0.3886407752008569,5.417757701713688,21.40307421388258,51.71312293028722,95.31708338568744,146.37065648170707,194.9342437112585,228.59291174985415,237.5073424639985,237.5073424639985,220.1477665831116,184.30985539756088,142.42151025650637,104.36544752928847,71.4124782762637,45.65873629201545,27.170070282030807,14.81120270067587,7.5833278905770145,4.1361815839323075,1.3016571569568185,16.730836743218266,86.95390875650153,539.7637880626304,103.4539926026128,272.9368074021474,535.9271789643392
x000,0.3516569257173791,5.168324243300353,21.092613321081178,52.36352774320476,99.05125311148232,156.59629751107644,216.38217321467332,266.77057792571,297.51196846293385,297.51196846293385,302.16331732892434,281.724649457021,244.6045364755896,201.73620162370517,158.23850162671454,119.06728055321508,86.24973786756827,59.3451165191749,38.77871881033888,24.845698121258547,1.4136624692016089,18.034754191085117,97.96702468871348,732.8415985965191,130.23623022992447,372.1139558564177,706.9094317158712
x025,0.2940549039558765,4.604293112754258,19.47936101452172,49.716704670585955,96.57162341631091,157.2885846996294,225.3932494477969,291.35657165501186,344.7951377360404,344.7951377360404,376.89601722850006,385.8749255659068,372.7854614038257,340.5317758078925,295.4416059002753,246.25749965958633,199.00770970430767,155.6176866598291,116.37831185484572,83.88907845247942,1.4062461755679112,19.52280444339188,110.56140241629008,885.2619791963219,178.74972583976515,455.86270136491567,773.4575482461629
x050,0.2250081622558041,3.711212003977747,16.270574918170794,42.85242018510868,85.82452184769316,144.38715800314233,214.78344637638645,291.0861965912671,366.0690895295127,366.0690895295127,431.39414766340417,480.1514237581544,504.63463258372,502.31980363521626,475.83844316812554,432.5984787834791,379.11962685646006,322.86624961151716,266.03726047069796,212.5250638933721,1.30185408656906,21.154550131452822,124.67100675843486,969.4755687796076,280.77109114497534,506.64323720713526,704.634460167037
x075,0.1681156421933876,3.0002776423322497,13.746416768496244,37.37664133554853,77.20618426675956,134.12056132374963,206.4458875841434,290.2811945135561,379.86719928728746,379.86719928728746,467.7570820074427,548.5888026075327,616.2225676215562,663.9601492289997,684.5670801417859,675.4449953374415,641.2409264020093,588.8734093259076,524.7168331262425,454.24256524983065,1.196220624020051,22.893789007541603,140.56434258963068,1022.88560121248,459.8711184587828,545.3930652105611,579.1660590619456
x100,0.1153465553968941,2.2870327212444614,11.062544746402777,31.247321018251757,66.8013405255423,120.06507760322935,191.5003584379039,279.9850225564646,382.90327951026126,382.90327951026126,496.07984455847327,615.0718957221831,732.4017582260808,837.3918509961555,920.684536465855,976.2471434163334,1010.0060892775368,1017.0261307843988,996.162787847427,944.1977587543936,1.1076771029732104,24.76375024164907,159.09127682971703,1110.933299895812,703.8199884309122,681.4486086519042,670.2605707064314
x125,0.0648291296162115,1.4903641205048737,7.945815951019873,24.00155648918856,54.03406660164401,101.36146981689495,168.10407815497507,254.80922977640603,360.7746093238709,360.7746093238709,484.3267507191596,624.6393659257147,779.5476066989831,944.3459246453218,1109.9636702213456,1271.6708274633272,1429.7140836373535,1568.1946302113793,1681.0026664502873,1758.1590421532248,1.1204346039488722,26.746599510256864,181.02835667298297,1148.0649986784804,828.3787381559636,896.5968428591195,1597.294424201622
