,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
x175,0.0948752518611308,2.4072773548191373,14.268571390929116,47.12608419643386,114.30776567112756,228.9667139661993,403.39548297605177,646.9349351453769,966.3226656652184,1363.4288800156253,1839.8792177086168,2394.04246560923,3015.4704578511,570.1636160145583,4632.319198900914,2.4393033479775585,2051.458292718099,2842.7250815018792,10167.059720408395,22480.111844584982
x200,0.0525967383871058,1.3530253066791575,8.169898959930114,27.556743255040868,68.23874869553404,139.33571687885745,250.0605514698217,407.9212807115448,620.0557334211516,889.8811304502881,1220.9292508524618,1612.4411175495325,2061.44459904841,483.62786547798976,4032.334573744849,1.5194363020867676,1035.6636343523608,1708.5890544090114,6676.189740463855,19494.11960364513
x225,0.0301237294274295,0.7880168106869868,4.840813164681925,16.558918418519205,41.47302303619116,85.60872608042513,155.0272626345865,255.224025758994,391.1298940524436,566.6654676065489,784.6411485281906,1046.3446109988267,1350.5415875049182,406.59251982031566,3439.685922609694,0.8821356311285281,467.77411645194354,878.7624344952189,3820.127434104149,15093.416178961632
x250,0.0161935401395844,0.4296461152132239,2.6751152741148565,9.23864874549418,23.30180380738691,48.41355904166288,88.23455256400021,146.2943439559572,225.8377077883787,329.7532170927116,460.272048712879,618.8209435846873,805.3523939837917,330.9698645437183,2824.323883991737,0.4649781047206033,192.38765176784895,389.5969421802552,1869.768833133108,10642.685737201286
x275,0.0079702779725453,0.2146066800985668,1.360068553795942,4.769441243174624,12.19273166180446,25.652369479230863,47.321680102951646,79.39283685411257,123.9805704513534,183.06633283890665,258.3155678747086,350.93235162226574,461.29585195694966,258.6505138088927,2220.3515591867576,0.2173294724312914,72.49776970198707,151.92118655967425,782.8936025607845,6231.631043341328
x300,0.0036128369780183,0.0989376568470858,0.645431700427768,2.3272440702177604,6.097791204817389,13.10468697247277,24.616860268225285,41.94155734983408,66.37094269729162,99.14461370998391,141.37167018244836,193.92774765210987,257.2577776486696,194.89537399638508,1679.424027858717,0.0918852486129869,24.939024767323627,53.73005354408077,282.511384091115,2986.2752572398585
x325,0.0013533749969575,0.0375031909680962,0.2513665098214245,0.9294512344113268,2.485943459136056,5.430760464251922,10.336891092195426,17.803831717659875,28.43820805016569,42.83348392532441,61.54955456060125,85.06339393559976,113.69211188860616,142.88496622016393,1232.810479388991,0.0342901266163953,7.814482516751595,17.608025134654763,87.69129251064987,1172.360587392045
x350,0.0003525148123021,0.00988397523853,0.0683128303442425,0.2603651919352908,0.7146458618590937,1.5953309819775756,3.0932184201194706,5.415008161500954,8.778202790419705,13.403469092190988,19.51030191120211,27.29677358758677,36.92481957331783,102.9578247553694,886.6572592768433,0.0109679522161674,2.249485022759153,5.251481635411321,23.04245109340876,366.3469864155363
x375,1.281218408769699e-05,0.0003594215920605,0.0026137715893927,0.0107189334523175,0.0319679447176648,0.0777535910845613,0.1641147017927531,0.3117346426646627,0.5458389400840145,0.8955266811267696,1.3939120304041963,2.0740878547074098,2.9717125827143382,73.3404687957001,628.6375840097495,0.0011901127278751,0.481400912948039,1.157864731078251,4.146461943065439,76.5827270743248
x400,2.419778298076685e-06,6.582570413522315e-05,0.0004700130784868,0.0019093609372893,0.005666687485557,0.0137530185799384,0.0290207295110142,0.0551890183061024,0.096861420690358,0.1594548464623715,0.2492645008232456,0.3728166546887655,0.5374213187369573,51.30940005699623,436.17649742967376,0.0004049011937777,0.04527521907476,0.1182381184364647,0.3853983650610581,8.64044907570678
