,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
g000,6.193367621036152,35.30102511508331,48.23633973798119,27.217297259809744,6.403641063268866,1.3472646233589836,0.4523177362683673,0.2517606651002065,0.1753865209148498,0.1163481893138416,0.077012133903954,0.0512531611294845,0.0341473781858827,460.127862981316,375.1042114333248,0.0284211133021102,9.170118362577082,7.082516615198309,16.611152910739655,10.956112630417849
g025,5.207925888136935,30.478774446360884,43.17939907599239,25.69852328867607,7.01449712660185,1.9350961859897744,0.6954954455868774,0.3107033294316522,0.1800793454297254,0.1165588227102219,0.0796139437041742,0.0554682966919418,0.0389272884564136,472.2283064921469,426.4615177202461,0.0275189388408507,10.242420658093328,9.103624378134532,18.70340187522738,14.487349811259763
g050,4.399811376898303,26.3726550009326,38.50444038371926,24.045069489712187,7.417050012728532,2.5454847995535417,1.1056727053343551,0.4849513825931573,0.2145858611568726,0.1174465646789851,0.0773913232411284,0.0547628865614145,0.0395220440553908,470.6103947661172,468.1341804631807,0.0268871143613822,12.58802054680458,12.740902807023785,22.40790545869936,21.35636711845976
g075,3.714510455168332,22.740250664782305,34.08335807761219,22.32336729199915,7.6247381866403,3.0710129717256,1.5451231299514103,0.7148128008478036,0.2734675373414368,0.1237612441985791,0.074938870407443,0.0527380012906596,0.0387506504164681,457.5109066302321,500.9870042187737,0.0264748323773731,17.744366995071534,19.098088609153,29.56469759981773,33.8709721844531
g100,3.099374304916367,19.36972061741275,29.959769876696004,20.49420893652925,7.542263918672752,3.3762021411704604,1.9697363069793712,1.0667048811465805,0.4129291821141228,0.1560789229359039,0.0769777965156273,0.049773331929896,0.0362787123602197,431.8855043221463,520.1079565745964,0.0266832837351372,27.98650706224981,29.42030494345091,43.21629351780558,57.84425406958006
g125,2.610643687625168,16.602167646362442,26.39852434624808,18.683706573349948,7.2376431376869315,3.4045425872651083,2.1715265977648506,1.3446688082154263,0.5819765392115005,0.2163548094119061,0.0894588617676253,0.0488477567116504,0.0333057551058294,398.61580913084543,524.9226148740048,0.0275793532039961,45.93330342010112,44.55847357240373,67.43318046968248,102.56829886630604
g150,2.23054067342679,14.370674655139377,23.28834837214296,17.001237187307296,6.897293924342543,3.392512069843995,2.352610928548955,1.6540647108151951,0.8163867946946367,0.3245185717960009,0.1231828213126981,0.0547027842595894,0.0316351859078069,365.4312948149136,522.0759681094827,0.0290764410465489,72.73225956103788,64.34282858411888,105.65809118872224,176.85730731940976
g175,1.900324602981327,12.3950111996731,20.437748742592035,15.411959275112936,6.449842620090782,3.182605270930912,2.265000076926083,1.7359989065689658,0.972723277525209,0.4333877987703235,0.1705292325545017,0.0684311933312729,0.0325693437468093,333.71627166975674,515.3614233021842,0.0314389761697946,105.45795292394529,86.94773893649443,157.2844936509565,282.84986453873915
g200,1.6062759683956314,10.60608675837499,17.902736554632632,13.961507130786918,6.006545736935852,2.9317242870031714,2.0814177428506166,1.6889265170790713,1.0354041651191186,0.5089470379292522,0.2164888254318263,0.0869568896150383,0.0366755814534669,303.2527286712607,505.1234523015602,0.0345990674131196,137.90659636803974,108.89261343135472,214.85054134707997,411.6800654889704
g225,1.3709431822392122,9.140543826057131,15.77010434359426,12.653917743161776,5.576835999712727,2.648331094053733,1.8074871663935832,1.4815422824010718,0.9647586451964556,0.510514580385376,0.2336482196812971,0.0979061521704811,0.0402805517080404,275.17071564662666,492.8989701210167,0.0385066777437944,163.99827328806597,126.365310594769,267.28017554299703,547.6989955295813
g250,1.1848634007070242,7.952514632793636,13.955021071135896,11.489025504504676,5.186060609567854,2.3734038912817463,1.5194365652470652,1.2106418264268473,0.8286327559685932,0.4555411226202421,0.2161678818496925,0.0933819861954217,0.0389096767790654,250.5787414411635,480.8074208316589,0.0431898545451711,180.1482551509833,136.50495692372002,304.6917336530883,670.213029930956
g275,1.0324289786116834,6.964406492976464,12.38102004601198,10.490482432345138,4.878933540573399,2.169356831804309,1.2972074007216343,0.9664232606828412,0.6840235142433493,0.3771531139718573,0.1792736898170155,0.0780988670573644,0.0330331039363704,228.9368063769761,469.5352524956206,0.0486417250774443,185.4967477018312,138.72681181543865,322.5761600509967,759.4658143954006
g300,0.8948385667601512,6.077921776737781,10.999586423348775,9.662183744010134,4.660385200413991,2.0305372926341265,1.121880554760186,0.7398735509520175,0.5200666072817969,0.2857140612992039,0.1364492139377605,0.0606978625897101,0.0266633397486466,209.66765273668864,458.8232395457489,0.0551408233119322,183.35100358556795,134.5189201029085,322.54169676648775,801.626527436839
g325,0.7772433420616425,5.319360408103829,9.846208561164762,8.99076105599389,4.518672125750688,1.9466386604353965,1.0068105593375591,0.5822100341103837,0.3884443113670924,0.2179627841829142,0.105383456410244,0.0481011568910242,0.0221310472471248,192.4225031897347,448.762371942596,0.0622899849108567,175.48669021468555,126.0707256342927,308.5925081402572,794.0911443914409
g350,0.6843345883043475,4.715056335842574,8.939038451687898,8.479275953159863,4.477245553493798,1.9311771265336115,0.9578960335166548,0.4953711230631026,0.2937954939396198,0.1672769053032652,0.0806757990052413,0.0375553450804441,0.0182735633916326,177.18187102342432,439.3590616859387,0.070204769642517,160.6000481005524,113.499559946979,283.8003972818839,746.4506651584982
g375,0.6134631816669117,4.248075723410642,8.21885942559373,8.072237739005166,4.508773784346809,1.9835027000691612,0.9702174336335124,0.4592626610888132,0.2260553819485482,0.1209897710940319,0.0571459447974462,0.0272992352003946,0.0144494448049137,163.83629831056015,430.42496381557,0.0792091144450012,143.2856820640016,99.22962837892068,253.7758330048636,677.9738362475817
g400,0.5587351393002749,3.8911181881897474,7.666738665465866,7.823374532078899,4.673114856781335,2.1274218908117817,1.046324885660053,0.4769021470989283,0.1975790672453571,0.0892324750745537,0.0407463396641329,0.0200596334802946,0.0115642557528736,151.9601157110054,421.37858526893575,0.0894233950242506,129.56936884068554,86.29487658624711,223.6526123259367,598.5721612746561
g425,0.5087898179065624,3.580054452295798,7.221846939772762,7.707415266296567,4.945761531314544,2.3510059977972824,1.1953064019333282,0.5589822806837113,0.2128221519612004,0.0764869377669359,0.0313379968653666,0.0153252544334466,0.0092773001102796,141.17353140396472,411.8664505575967,0.1012433940336009,118.99141661409855,74.92666270096964,196.09118362736712,516.7909707408895
g450,0.4674618274069989,3.3300930040243464,6.90994314583619,7.745321022738974,5.360982213618104,2.6794821364994923,1.4035589501937162,0.6851406150057062,0.2688679182660514,0.0842075743646038,0.0274866137113026,0.0120767390260144,0.0072879967714206,131.32348430627587,401.9401296282069,0.1145184273976657,108.56626239621124,63.86246984585661,170.09319593431965,437.8952681591195
g475,0.4340608977516015,3.1413112692452274,6.7327254691155565,7.948710518744035,5.949253535522536,3.153692058906577,1.7086283047665294,0.8865244813365457,0.3761728234594308,0.11875311781408,0.0312033656494093,0.0104087989092936,0.0056646482739098,122.51287515313348,392.2312744285485,0.1299846596715408,99.82746686810133,53.89911611210642,146.279065233519,366.77611752465225
g500,0.408101604739896,3.009547959844375,6.689927671777891,8.331288584432677,6.746267554822029,3.824781268530061,2.134239465801686,1.1713712659000384,0.5445435441670586,0.190105706617925,0.0479059450540453,0.0114699461561606,0.0046126262978029,114.6425394303556,382.97694863249234,0.1484933589065296,93.212574907482,45.31458958086238,125.3317535768525,304.82687452446874
g525,0.3899591348436684,2.935732495376377,6.780030899914317,8.8942863072257,7.783512075105359,4.759655691084113,2.722717121891089,1.5656679945066374,0.7910770526313413,0.3124568169246136,0.0872025168887558,0.0182531873749524,0.0045906978064462,107.72611688422997,374.6268163203629,0.1704333846818604,88.3045177775233,37.89482860463069,106.9906052390524,252.46263502648156
g550,0.3790826455223809,2.9184706494747243,6.995677404133164,9.642392961837212,9.10033951660306,6.054517873941986,3.5452588418258992,2.109697087090348,1.142568470773898,0.5060727868688075,0.164055828150898,0.0370381532186713,0.0069193211398116,101.48062773285326,366.415993789255,0.196768818534899,84.50956215817324,31.44623587794124,90.83568346779288,208.51238023590483
g575,0.3710720370027852,2.930661122118717,7.292993910038882,10.559267957683169,10.715066034263028,7.80516620906883,4.710992567860573,2.866783170928657,1.639279041836367,0.7995070748495863,0.3000055897335195,0.0795421605165422,0.0149832480510552,95.82918490004946,358.394208767947,0.228562851656905,81.92033395326071,26.02923543209062,76.87899771429747,172.1292196976952
g600,0.3623101449382855,2.942799712675375,7.62542406379351,11.623524565235575,12.627347995438974,10.08434865528284,6.370528235961399,3.9316634008951055,2.3387904426492145,1.2330208634438695,0.5256391373139321,0.1656881710179549,0.0364049849288629,90.63531068558214,350.44592530928645,0.26690284699062,80.49213457154984,21.549827666549746,64.94938065284671,141.90281395068638
