,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
x-100,0.278665600995083,2.9565932100199928,10.142883217013049,21.99511367878561,36.59985963588983,49.97345920330087,56.96485671551353,54.22757900088398,43.08276800383624,29.010863077580115,16.61917463315517,8.045985016170395,3.239897063889564,8.154131346097175,33.39374374981543,0.1383719882775409,15.385529312402614,43.45332260064133,60.05638214594086,72.99537290260537
x-075,0.2824454450512695,3.2043156576024723,11.346210713498396,25.266657567094036,43.18257696673468,61.03270797036779,73.19197328723196,75.01682719046029,65.9984164591272,50.75402088482482,34.65982032638914,21.253590196810705,11.461050291277116,9.240825658984363,40.48265451764469,0.1457522072489843,22.93499310067757,68.85946104603453,100.54507015654436,118.9669965411971
x-050,0.2768963397975275,3.362267472346748,12.294174708323968,28.102425183772805,49.300665071954384,71.96361786276577,90.46785943292514,98.86370942739502,94.79846275206005,80.8569001656474,62.93720006522974,45.42831985945131,30.292475618130428,10.060910561902944,46.68504972214658,0.154578227912367,31.86252020559196,102.68945864614685,160.13846278544491,186.21307409398705
x-025,0.2589891070897234,3.365138314078363,12.744144287662564,29.914897701778955,53.8912760056534,81.2743646146806,106.66496733816264,123.59415755863472,128.0959855668891,120.23612404143124,104.55094111200953,85.54273708935847,66.19555287484681,10.809260045227044,52.902269510859504,0.1690019794912502,40.10096486119252,143.0025636141879,232.03527655051653,270.2387932950462
x000,0.2216406059151444,3.1099674531602357,12.27417053388726,29.68641499783473,54.936201615979655,85.28417393095272,116.0548564789067,141.75082624894858,158.75346731471112,163.960633881349,157.85762668175005,143.32447303251865,123.92735435752805,11.674401704199218,60.064228698484335,0.1928700509607569,47.96061537310471,179.125484160178,290.36716996239943,353.5915035277406
x025,0.1794346698199402,2.667440158442043,10.99542805060286,27.4986137460332,52.42053931795534,84.00661577691643,119.16429503493468,153.914378496715,183.98265317502248,204.0281141640283,212.84712794522716,211.06505990934215,199.72120846064036,12.612267578055365,68.06976959635178,0.2274789664277154,68.45215291753563,197.4435887227638,315.3330429829411,428.9539421362095
x050,0.1396970164436182,2.220277002010774,9.534180084477985,24.676011645491844,48.61464799260932,80.66788220015461,118.74542776316824,159.3578053620377,198.30073312354452,231.54536136046963,258.1982747159429,275.9278774127403,281.56149911208547,13.63440799407896,77.10595204560991,0.2717768242839385,117.16815003183925,203.8835868027533,298.2404978731016,490.7411781916925
x075,0.1039874965761367,1.7407990336492551,7.767564482584336,20.82805721008455,42.46827214032332,72.89944590928063,111.10899652909842,155.23757816978178,203.13634331316584,251.82527760656,298.46927169469427,338.0159216248352,365.7745710689022,14.629179132765124,86.86546622121752,0.3221943540226287,202.8204799616816,213.02776320740773,263.69741352415053,550.6181199348542
x100,0.0732708268280887,1.3707429576653518,6.485174583552187,18.095004078864896,38.282202634708405,68.1265395473968,107.67739622954338,156.07800666742463,211.72850079952337,271.8125084641308,334.13369123764414,395.8513261206405,454.0746129748008,15.692394988945052,98.11431883938305,0.391775647617178,330.1078062896957,279.16882904291225,334.8673243221542,625.9488718126736
x125,0.044631677252425,0.9669415315447056,4.944033060785524,14.52776543480612,32.08714041047474,59.39933406961007,97.4867007825989,146.66735420289143,206.68355172347165,276.68045519645534,356.10433137944267,443.40105829037714,535.120453382503,16.89923903117623,111.9044181159456,0.4767624071101562,389.907777591426,376.1001798079844,663.0036306218918,662.6055204963083
x150,0.0231091563852398,0.5631622637559112,3.1753217641896976,10.012756120141288,23.35057888070482,45.13418964341527,76.96956651041363,119.68023846388338,173.63902338748366,238.74425085196052,314.7854011425759,401.062309226117,495.7754505584423,18.04533085395289,126.81909192314282,0.4221681896261482,302.6011806437849,329.0194436848545,715.3583186590183,635.7181972239912
x175,0.0113341300695256,0.2848034238344474,1.6765544690991,5.51418657304002,13.347222828123485,26.714167895695866,47.06056438167203,75.49491103747191,112.83518292183064,159.3333764114019,215.2066547758341,280.27981129453,353.356849733864,18.837670689915807,139.84992621291994,0.2912647030850103,192.15224881169885,249.26233665589928,657.7140730902765,598.5295837391567
x200,0.006445855950442,0.1640840306884215,0.9831644831540266,3.2991869939438585,8.143826503707329,16.600292968937822,29.768260745328597,48.54855113791487,73.79835249670947,105.93685642387716,145.39416151535133,192.0952514277332,245.7021416131961,18.760126973746832,145.1799410538384,0.1837199239451572,104.7323131618176,164.75813625732573,552.0755361138582,852.5656589381758
x225,0.0038167644373594,0.098720212295865,0.6006949080261422,2.0396036066495107,5.078847727144173,10.437900573928292,18.841211836888814,30.950068061494285,47.3628731416961,68.56058430451093,94.89545052481093,126.54043532509928,163.36903573505143,17.742749782925706,140.84453001253686,0.1091680735909794,50.497220260789696,91.86531121307496,370.6817431801181,1211.3180588653493
x250,0.0021452292481301,0.056335623443623,0.3477383120886527,1.193408777807014,2.996170336976192,6.203354144779968,11.275161344995144,18.65560988393496,28.75455960731573,41.93987091987322,58.50020175521061,78.62671031606638,102.326601832042,15.718349913272409,126.78209383218388,0.0595743703482796,21.730330382265837,42.82953158840188,193.5512145900171,961.725236368179
x275,0.0011165387198024,0.0297603190663295,0.1867076671539325,0.6491271178075717,1.647547257397585,3.4454508048324857,6.323740110919924,10.564630544942112,16.44024249276335,24.206769038898425,34.08190398586531,46.227588842380165,60.70252610732851,13.26727432222802,108.48533325948608,0.0293713674079091,8.55450502083479,17.59665891975503,86.67707796457036,632.041575236294
x300,0.0005440904447428,0.0147871450367988,0.0956520213089828,0.3421970904443185,0.8903141873085665,1.901390274813889,3.5519155708143377,6.022343557211094,9.48996705653633,14.124833768596446,20.078919568706205,27.47344211088502,36.37173944752678,10.758909843808734,89.06524918629569,0.0134008617266914,3.067969907707742,6.538368814453782,33.26825662439787,337.83865689720204
x325,0.0002172199542961,0.0059797022232805,0.0397492834685276,0.1458506378127334,0.3875832268318645,0.8422701889380874,1.5963440250411471,2.739827473443023,4.363379509207776,6.555442638035265,9.398965446219302,12.96448346387198,17.29873574068851,8.396553304569226,70.18746895130641,0.0053515906492913,0.9831175721741662,2.196673091097174,10.664616781080914,139.64101187961066
x350,6.32760191625322e-05,0.0017686878803221,0.0121610045590149,0.0460620084419652,0.1255932415114219,0.2785023697718358,0.5364753399052269,0.933289712016428,1.503933951012687,2.283488856816004,3.306330023018409,4.603215841012169,6.19841735596751,6.397328475110317,53.820121767602366,0.0019007550598478,0.2885581599930528,0.6686657321275328,2.8774137186602924,44.93900999419023
x375,1.7401340451339509e-06,4.887486302940892e-05,0.0003557275321123,0.0014595740521712,0.0043544020502312,0.0105931197800547,0.0223614470938947,0.0424784489061657,0.0743816946679339,0.1220379779333275,0.1899623165632183,0.2826684774297333,0.4050259564979533,4.820202041049832,40.70539055973624,0.0001626332540982,0.0619335341570308,0.1486158516359977,0.530644935621519,9.74670548689936
x400,3.458643135712016e-07,9.411731093319092e-06,6.73023669858383e-05,0.0002737213190124,0.0008130281303457,0.0019743640453692,0.0041678236804695,0.0079281785760385,0.013917340246952,0.0229141627215225,0.0358240159833181,0.0535849358364904,0.0772484829460117,3.6293088909118905,30.614469678325943,5.8130325113841496e-05,0.0059874361004856,0.0156347911995669,0.0510384177460195,1.155039270615516
