,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
g350,0.3010363646391915,2.0769238152799003,3.9665326798448746,3.8242919307839593,2.1041429960590263,0.9721832243849512,0.503092733195644,0.2623520827464771,0.1555764128189216,0.0884687393738275,0.0426346806898771,0.0198738542612079,0.0096994745538138,72.44649294755362,180.9070301179981,0.035809915828645,47.34046922405518,36.14400725547188,93.47621309288404,221.1300146272312
g375,0.2706558627621159,1.8779919155962568,3.6578715259327,3.649989790168348,2.1196901510302286,0.9973620790613924,0.510572521904611,0.2439170585177002,0.1197429792968963,0.0640271736208113,0.0302431255318085,0.0144805394831735,0.0076933917817245,67.43282219915947,178.1902653583564,0.0405177049226952,46.97536469066079,33.87688978988589,88.33262330322792,209.46191325138025
g400,0.2466139403815481,1.7221387134294013,3.418779037634532,3.545562547044248,2.1955865119755797,1.06644926412938,0.5512890546055623,0.2545357902220572,0.1049803759464439,0.0473040012936265,0.0216105170343328,0.0106683545150611,0.0061739104923559,62.86325570811694,175.1403549261141,0.0458107578927851,45.57267298687592,30.96895433426325,81.57446651033462,193.41185293325148
g425,0.2251906676095362,1.5884704202858315,3.228313543853214,3.500670878382652,2.321888847489126,1.175396486833424,0.630426607512403,0.300057204644969,0.113724661789961,0.0406508760529231,0.0166499200054523,0.0081629438315209,0.0049588228731172,58.6880460092521,171.86665017237752,0.0519084775128848,43.08519333911144,27.442110251389256,73.51343160929001,174.705466957271
g450,0.20707609435684,1.4795648687220593,3.095269439105033,3.5245530991854874,2.5119464743843585,1.332741430763294,0.7388501673446521,0.3691291454327245,0.1445436939683389,0.0449087126827331,0.014622527726254,0.0064369968344061,0.0038973880783014,54.910775293980414,168.56871262427106,0.0586903541944027,40.41419852806074,23.79483880112241,64.97772845403846,154.81076159802507
g475,0.1928506165649675,1.3992249081235637,3.0241776212374507,3.622052926838935,2.7805340647355075,1.5586638872198135,0.8961253309461712,0.4785678371595236,0.2032853546554779,0.0635950954961988,0.0166198951407103,0.0055473828001842,0.0030290730280418,51.58495880074675,165.53694187831104,0.0665379496231922,38.66619241200977,20.679333074879104,57.18722930714844,135.16310155248473
g500,0.1825399270089532,1.3479121872173367,3.015921186307521,3.7981114709507335,3.143287912844016,1.875372446161824,1.112271018178816,0.6321196996252191,0.2953699860095981,0.1022295286326456,0.0255551249818564,0.0061073475827668,0.0024646315149142,48.63630963776012,162.71552596733167,0.0758382216433028,37.68780144179155,18.063187711564225,50.41240828027546,116.65001754177234
g525,0.1754271306929984,1.3218672846995934,3.064455061944304,4.053003250674738,3.614271377497321,2.312415576884582,1.4064035473130785,0.8424231207911945,0.4300109763939426,0.1686656358196055,0.0466162557372312,0.0097123792751878,0.002447494277596,46.00521814700054,160.04435584964523,0.0867605179742126,36.480327511735965,15.409343133891532,43.9290006763741,99.65593504118584
g550,0.1704107164202098,1.3138361227853286,3.1610060720467024,4.389712952523463,4.211392457724905,2.912799566419387,1.8106728557095615,1.1287074114742457,0.6214329186684988,0.2741470236338531,0.0879514856233297,0.0197184948698826,0.0036781993141824,43.592220395842446,157.34301572056347,0.0997653865708578,35.15810699105314,12.815423568473324,37.577084001759005,84.21256538361689
g575,0.166723142350263,1.3185519715694998,3.293273328423544,4.801743426329006,4.943027779223691,3.719376369319032,2.3739860688906407,1.5206107212864026,0.8905185599167298,0.4343305771052971,0.1613782089138453,0.0424155645873942,0.007956469325569,41.38659580920208,154.7231939044111,0.1153449978516985,34.31739097229476,10.659343445760856,31.946789009320213,70.64212190110257
g600,0.162812547271772,1.3240538400910244,3.44194735123449,5.280268991208159,5.810295211068605,4.765430236952091,3.1639731400321915,2.061184743761034,1.2659066274379227,0.6710439849853338,0.2837965255770541,0.0885786001538,0.0193470247792035,39.34479287642499,152.0736241969559,0.1340094883947181,33.96238133828088,8.89934838654034,27.158715678956387,58.94378899008289
