,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
g000,8.414010098605345,47.86797465235696,65.3000669519113,36.75054498724848,8.470285695437983,1.7409744259298914,0.5836956924216825,0.3243783554666818,0.2250321989883677,0.1483974353505228,0.0976489059714694,0.0646217598141828,0.0428178768773252,730.2195129478868,579.3916915948495,0.0366358402039622,15.67038459708852,11.88205360798635,27.45270114974066,17.188233400503528
g025,7.060651349970836,41.28900843274018,58.4585486077587,34.643024999953525,9.231883739027747,2.4897104554459437,0.8917690894462046,0.3983348005263812,0.2304200916154344,0.1482580962720565,0.1005900383001028,0.0696098624354012,0.0485157714865037,727.4617316581786,644.1574277276644,0.0354116267831531,17.796995595730984,15.483875019425042,31.19384622517388,23.41503324703805
g050,5.967451267852085,35.74705237120091,52.14812298157369,32.36162038860345,9.724486919013248,3.265092008172194,1.4106533429242172,0.618014633928047,0.2735348063183974,0.1490479618639835,0.0975486489248764,0.0685286962156482,0.0490929497094688,703.0792147151257,688.8637731560206,0.0345369014200487,22.42682473949612,21.88328792843924,37.89241038549271,35.333382982579685
g075,5.046658949884662,30.867203424442103,46.1855300410461,29.995164860952343,9.965426148536858,3.9292272748032686,1.9627255395677423,0.9046637034444256,0.3460566567311272,0.1563521351810985,0.0942117727969777,0.065861362656951,0.0480473049980436,667.9174644007901,721.8804165364206,0.0339504476166864,32.18082481747125,32.79607951505597,50.63717638373112,57.23997576959759
g100,4.22063385812451,26.342057346385683,40.60890400704717,27.495110278181468,9.83251678824682,4.307734862310114,2.49074311178347,1.3413212875372136,0.5179353530422207,0.1955538417283495,0.0962785733793761,0.0619564441973536,0.0448630241184908,620.3960767797762,739.0618222017156,0.0341699703979324,50.71749704174292,49.96981586617719,74.2240547325045,98.84733377581236
g125,3.555377057103194,22.579004877942257,35.75837492788609,25.02503533161862,9.41474642046722,4.329417836299774,2.7294185940342133,1.6764136995452976,0.7216363839781,0.2675542300537663,0.1106910351362046,0.0604117034302386,0.0410192521538815,564.5492969818511,738.0008565540192,0.0352829250293335,81.68427174368398,74.33499898370202,114.34454152050118,173.85516564517937
g150,3.036726049956167,19.536253814398965,31.51616141832501,22.730126582733,8.952225679302064,4.29929686759693,2.941152177094293,2.0478607349337974,1.0030226405083655,0.3965066380939188,0.1502874768817251,0.0668557050271038,0.0386730368116955,509.8743251001917,726.1256060610202,0.0371598403427898,125.64292367283784,105.06215232981756,174.8116078525393,293.7870087732961
g175,2.5858644902822068,16.839714288636806,27.626666755200368,20.56618689970483,8.355239642405245,4.018344589945031,2.8129436582758944,2.129954132247992,1.1823586036637956,0.5227124153920523,0.2047494174858281,0.0821630786470913,0.0392264047270969,459.850734222778,709.7159757138842,0.0401185636931133,176.8118472272489,138.81178584033248,252.850158192267,459.4534354821536
g200,2.184634018618854,14.399595112359764,24.165175094597483,18.59179883183024,7.7676099356252415,3.689496226611163,2.5698136642183456,2.055130939709877,1.245865023109482,0.6060786444202126,0.2558098066119477,0.1023551810743715,0.0432062691794413,414.7662440257647,691.0785695737245,0.044053314515675,225.1907904304509,170.1769899387403,336.32688226453234,655.9768363029643
g225,1.859141873165892,12.377786584423296,21.24155042991486,16.80973033386639,7.201327522579609,3.324386466377172,2.220583890661745,1.7879330703117264,1.1485172814900844,0.6000452047503918,0.271790851775682,0.1130662036507978,0.0463631889429389,375.0152741263215,671.9459342841235,0.0488801881340755,261.5511841667962,193.64765732699252,408.8778952325495,858.6149220812573
