,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,8.84996854052976,121.1676889516282,449.39449424802046,966.670742752053,1503.0315199120687,1844.6760003929396,1809.356625922168,1279.236999388512,546.4416367653117,546.4416367653117,125.62122037945912,10.740245483443646,0.2868755368898681,0.0600994635098476,0.034304229039747,0.0216239806400697,0.0136571913895933,0.0084935992005316,0.0051885647012131,0.0031028376175192,38.40431072876932,847.0711013916471,2642.814300936587,11.231550587912055,7.955278654434422,7.731273265654006,13.717120184697867
g025,7.158106043415277,97.35514988952914,359.57807632259556,774.2768939485677,1208.6875085205002,1495.5692148504404,1484.1957562296157,1064.0250481561088,459.7524278175435,459.7524278175435,105.63592881851726,8.724800858368447,0.2567125178243926,0.0652035629700329,0.0397937454319305,0.0267498220847797,0.0181521323195352,0.0122460224598791,0.0082019085103349,0.0054336927572908,32.76680905684735,771.6861914679121,2420.9486014687877,18.14893164097801,10.328283439541972,11.41668620239391,17.683556198999458
g050,5.824328000534426,79.3667487843887,293.99653921158045,635.3589781889577,996.8737035540056,1239.16640765544,1234.9631923167608,892.0506742457233,388.92914902411815,388.92914902411815,89.3032629049494,7.162776020837182,0.2325959351023398,0.0655872665623942,0.0411636028244199,0.0285193938784754,0.0199904143867273,0.0139678133565102,0.0097248770073193,0.0067274294046247,28.056238027374516,692.1502246474427,2182.033039157092,31.479876793720912,15.5484260835495,17.963205263051425,24.985503079509265
g075,4.7545070093539445,64.50121457512657,240.3002016969611,521.9174156507007,820.8583444319748,1020.8134567516372,1021.132411741522,745.2440527906828,328.70766374996055,328.70766374996055,75.49795179123194,5.8981202175519165,0.2135349420561617,0.0636789423256607,0.0402882475626431,0.0284607330818884,0.0203896784790687,0.0145639969991062,0.0103689268637312,0.0073396175719565,24.12500447971549,609.0492951485446,1931.1539637660023,55.76392464853335,26.207634380593305,29.025417099976497,38.683649246445086
g100,3.9259220262135313,52.495552599917765,195.46587277333833,425.7891601445976,671.9345674144431,839.738579545756,848.0425154283637,627.2054378443125,279.9721656280404,279.9721656280404,64.36173144261257,4.931626640664343,0.2015665016347,0.0609106005656268,0.0379577207817101,0.0271436078677568,0.0198418664452283,0.0144805069127068,0.0105357237318812,0.0076231066446079,20.854575865731594,529.8136620253654,1695.2592311198127,100.6189928672136,45.873057966167906,46.33675068433384,63.593387918477006
g125,3.290595870843386,43.656251250229666,162.03204767791863,353.7023639466765,561.02433114627,705.9972755372053,718.0667838849711,535.5935669828275,241.14826985061669,241.14826985061669,55.51822009384441,4.23328293117875,0.2024195424007419,0.0599453902083418,0.0353140960838061,0.025116156643298,0.0186333060839961,0.0138683079884447,0.0103022850241258,0.0076157108205556,18.138529679901072,460.5680885986907,1491.3752069484594,179.19381922921912,77.8550750930179,70.89951008439213,105.23189391476808
g150,2.768264731724922,36.773404261021795,137.00269769543897,300.3574362899906,478.3241575843439,602.5147221910605,612.4053211277729,458.50560745575547,208.03353312978567,208.03353312978567,48.00433867050022,3.682252144556004,0.2121596548161378,0.061211953915746,0.0325000744624788,0.0222260910700419,0.0165443751348254,0.0125291583459974,0.0095058226226264,0.0071839283005981,15.8650796994539,401.66718919289934,1317.2506302238944,301.8568541808334,122.33457655073003,101.98991915374488,167.0410491248005
g175,2.3205574293769637,30.643810583409433,114.55945600826075,252.14056615384115,402.40540384361816,507.3052699817526,517.0487848173502,390.4997921440949,179.11323762387497,179.11323762387497,41.476596729565784,3.2240311424415378,0.2282952053122079,0.0654134576728373,0.0301939631631692,0.0187367135856915,0.0135798388851643,0.0103645647701065,0.0080224859190539,0.006207951440838,13.921211207292352,352.16252328556516,1170.4125170377192,468.4171174994914,173.51435617725474,136.301027462014,245.86789421422264
g200,1.963237607773959,25.566855347627005,95.5533790977045,210.95048596865016,337.8475940269664,427.4715132684777,438.5579368431867,334.62547220242385,155.11416304928716,155.11416304928716,36.002915836008896,2.828356975600597,0.2424004307622023,0.0708805089688656,0.0287438921744883,0.0151898000590826,0.0100732575502243,0.0075242961079569,0.0058974662914259,0.0046846357684809,12.227291562534528,311.0060222013189,1048.273347025593,665.1137574157101,221.95257571368916,168.52731676458887,330.1403225668694
g225,1.6885853001235152,21.74167451385729,81.03983628455167,179.28428520406115,288.41542831087446,367.06871834537515,378.4528480105021,290.501227260166,135.6487232805251,135.6487232805251,31.53949737668855,2.4986148904986414,0.2392688429850532,0.0718556496563806,0.027148904564688,0.0122794233561375,0.0070487549205851,0.0049183935382992,0.0038390544051127,0.0031377465218618,10.741979574459398,276.8237479917795,946.2968077689716,867.4441526674193,258.6815194073909,192.92461611720967,403.7333293820894
