,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
x-100,1.735967632271518,19.24624468407605,64.69515674068994,132.9664077612619,203.09313044470645,247.93758588263816,250.82015664440664,215.73562255611947,159.08378623958166,100.80681831534172,54.611798837384846,25.45087107009237,10.049101629307463,78.83722536861998,319.27899214858724,0.4372508565362236,199.10523929019357,252.43116222462356,608.4213047900469,505.4981625843467
x-075,1.6023650305036452,19.36077142032056,67.59090030448371,143.61234460214015,228.10053080620236,294.0542956995646,319.4330916837941,299.1232612889673,245.5502330309556,178.6159567582755,115.74371378088658,67.92393880447904,35.753549114668246,85.75164768701414,369.75116290215374,0.4644218176569168,263.5933258090293,372.5100332815888,944.3808302220648,773.7026821972307
x-050,1.3637973088446342,17.81586258172091,64.90033235120087,143.11870515638222,237.62371345755125,324.2230033087404,378.39141841024497,386.2360984913689,350.95195782240245,286.01182103509257,212.96372689524583,147.19104554183536,95.122737204084,91.63638636761344,418.6487313594256,0.4972437797805817,299.724295038762,510.361695833918,1331.9015800218658,1105.01276820798
x-025,1.089464735823742,15.182031445588477,57.9492425086237,132.955039001327,230.1664815734545,331.2083837265177,415.8845353206261,464.7465087992957,466.5656969141116,424.3469352348739,356.7921926036132,281.33885578926214,210.3093132901249,97.24919400325795,469.3862106372877,0.5462135009106681,298.47605685656504,649.7540078391899,1671.001437819776,1451.8841241779933
x000,0.8497311268381833,12.42877746014558,49.62156787752659,118.71736305454614,214.86281931123625,325.5492035366855,433.27279386336585,518.2725022547005,568.5831627148197,575.063393796329,540.7713277755074,477.1784649798768,399.7970345100278,102.34399813371849,521.0533603628905,0.6254114868130638,286.01849786313886,757.2583610540469,1838.1724035745492,1759.330672375332
x025,0.6544891981015515,9.960033016297531,41.43669213330035,103.27669921211644,194.82706912489823,308.25387897782457,431.5931339263286,550.4438771451917,649.8357167587866,710.7623214699262,729.0143488199064,707.5527583321629,652.456461060291,107.32346537183332,575.8939567885822,0.7389530477796746,326.526881198581,791.5305508741241,1788.841368669433,2023.0955047209493
x050,0.4951659735332593,7.983400633162343,34.49007374251251,89.23189185672632,174.97632794677293,288.43129292871413,421.5018902216478,561.2607909387405,692.1969412459663,799.4993834116018,879.684050084724,924.4949893310468,924.1256480776368,111.88688511110466,633.557485236865,0.8773523863981987,475.2208064359632,773.1381610996143,1550.7654266651357,2240.7749559559297
x075,0.3580700548441463,6.0910281467974325,27.341401187151632,73.38622357105729,149.31238965894835,255.2721811515029,387.0195641333928,537.2888485650764,697.7305959920103,857.0389797600877,1004.4765691530456,1121.8249344899366,1193.553538989269,115.74439464372752,693.9683082978744,1.0218690364035186,756.7682591370174,761.0686833443979,1255.2733484956373,2448.79427353283
x100,0.2403091808263263,4.583131691534132,21.91409966932086,61.39195409957891,129.90639815539342,230.62757414885047,362.9620707833798,523.0420746588019,704.3177107092092,895.990198034008,1089.7062985774485,1275.676619522396,1445.7751713052187,118.9542850306283,759.5173548524948,1.213328626379151,1182.1453932399404,949.5761856488448,1347.580835795097,2709.1124334940746
x125,0.1390153863447235,3.0410320181537207,15.654800954178045,46.18770559391265,102.20691703418998,189.19749560476916,309.992993003046,465.0313495725633,652.9031568751079,870.418629664811,1115.6043527565537,1383.3031974770906,1662.2583623333842,120.03719961522296,822.9234401491559,1.453938700703878,1380.8450824081915,1278.4138681009183,2392.742456879866,2812.9503403382955
x150,0.0694950608187775,1.6928934142440064,9.54481392051282,30.124720301594824,70.33771148238203,136.08477302718214,232.1688200386801,360.9496822669256,523.3530066266235,718.8826297292313,946.8089819824928,1205.031782899281,1488.3554707926005,117.216112070291,863.3118368485011,1.28362744885307,1075.8714467891596,1177.3557636745627,2850.202905663192,2717.681134642236
x175,0.0348015079340995,0.8759589775107616,5.15630762176086,16.95321072693008,41.01360484560991,82.0373023613686,144.4306178439004,231.57261845970933,345.96972869122663,488.4196000745704,659.6640445326885,859.2645495469459,1083.718301434899,110.52110666940162,861.5867547440216,0.9004968815840841,671.9612746123067,905.9229921085084,2821.196872657105,3920.481591413194
x200,0.0200279754828395,0.5129182249922486,3.081947732034996,10.349772353555968,25.53841885057043,52.00915982378165,93.1585346844406,151.77003042149312,230.5030515833044,330.6798687598978,453.6808997258704,599.3377696277805,766.688591028814,100.35715852626488,809.8888153000623,0.5776778869066195,353.3091203307728,574.5424692193659,2142.9168235640195,5383.109131306731
x225,0.0117122233656193,0.3058941195003499,1.875130221787633,6.400929102619307,16.00292218401701,32.98647284249638,59.67187824713459,98.1686487716522,150.37737259865582,217.81858389694037,301.5953996014497,402.2381966168612,519.3142562389013,87.87817787488517,722.5342707674272,0.343188504413666,162.739623899724,301.63247967214664,1272.494614638704,4718.297100346663
x250,0.0063780634884053,0.1693280890217888,1.054715337856151,3.642580090526684,9.184638832763952,19.07320941331191,34.74060842151912,57.56651311535312,88.82092536810524,129.63913492495408,180.90520752727116,243.19572055731564,316.51148695690307,74.44312019109321,619.4516685854692,0.1833456517940192,67.93254107536636,135.69853199026645,632.7107813034137,3430.8211274046184
x275,0.0031227064491882,0.0841199474624206,0.5334357446166894,1.8715911242259544,4.786162846701826,10.07125626635293,18.57937123620219,31.16969260174348,48.67125751685072,71.86202518317684,101.39864700696482,137.76090948484205,181.1073893440872,60.46759250749376,507.9455012528565,0.0851597737497786,26.00190524287627,53.87006014228685,270.55487210523944,2056.848752101959
x300,0.0014042754687187,0.0384412478814037,0.2507501680123762,0.9043035899645911,2.3702241257596093,5.095717877161824,9.575565620646662,16.31960612508914,25.83171833319208,38.59527424982965,55.04318847360641,75.51828899177718,100.19658858429666,47.114137878609206,398.7424638177168,0.0355713728293483,9.137551730392191,19.542263534117588,100.93460492113569,1031.9789821384595
x325,0.0005274523518824,0.0145943641435576,0.0976444047636566,0.3604752066227494,0.9629270696175124,2.1015992007677555,3.997357901931207,6.88130772787727,10.987269225243082,16.54402938047754,23.76760367883048,32.84198775605584,43.890136661814914,35.59371063054852,302.8130543790028,0.0132919983557934,2.93298937274055,6.582634613530781,32.50449267154679,427.4438524204306
x350,0.0001414496606012,0.0039627968520942,0.0273559685600756,0.1041270913779444,0.2854385499158294,0.6364221663743069,1.2325648712471493,2.1554359019999323,3.490654647011011,5.324939059760226,7.744317435111747,10.826350304011182,14.634147450433916,26.417701749969662,225.27328885787668,0.0043755536243084,0.867516205630951,2.0214056245116425,8.842074480912148,139.5622093596219
x375,4.965370796126398e-06,0.000139255986353,0.0010126777848491,0.0041531312212981,0.0123869611680796,0.0301299559346582,0.0635994293590601,0.120814898762161,0.2115592961776737,0.3471216308664731,0.5403534641350712,0.8041063570023933,1.152241823871761,19.43216922525849,165.63696655460473,0.0004645664218691,0.1882298617382004,0.4526922127731471,1.6218297958173702,29.953269354700023
x400,9.481567517660836e-07,2.578614701813007e-05,0.0001840856754124,0.0007477492415608,0.002219079689807,0.0053855062350958,0.0113638584568521,0.0216103920393509,0.0379278623521057,0.0624375916721492,0.0976056461942551,0.1459886531317525,0.210451715079334,14.297288366835083,121.24019299395322,0.0001590013266365,0.017810657935321,0.0465103361161829,0.1515289600051634,3.40416577626137
