,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
g000,0.0267313054536677,0.3029252083584146,1.0901713911293236,2.4108567941635455,3.949160791742949,5.17478911073647,5.706892499055164,5.19292070509427,2.9082959185408974,2.9082959185408974,0.7198522414483113,0.0517273814688617,0.0043352948759767,0.0018951935469029,0.00117510281922,0.0007591898896715,0.0004883670562078,0.0003092478696501,0.0001923489567125,0.000117071638661,0.4654791354875781,0.4836227056375488,1.6478239616882404,0.0249762397656797,0.0028660525795213,0.0050599903183144,0.0104902320994745
g025,0.02656207461585,0.3019311334194593,1.0874762670930382,2.4050100446497584,3.938799973915775,5.159061122385491,5.680454949517175,5.133824098515154,2.8563988414653143,2.8563988414653143,0.7059712798782174,0.0512535522521281,0.004587636847879,0.0021256698676129,0.0014030006386386,0.0009721856043073,0.0006767858291447,0.0004680612094883,0.0003210406468771,0.0002174263790208,0.4400847021876859,0.5780035246181501,1.9974548978439608,0.0296440435490694,0.0034154143847977,0.0064043001362338,0.0122106235376751
g050,0.026331738909475,0.3002969420266006,1.0826236858650409,2.3949548009962927,3.9217074546857713,5.136581381535941,5.646559960546894,5.065072670183989,2.797448572211085,2.797448572211085,0.690339600217427,0.0506346396226502,0.0046664282232937,0.0021688042444507,0.0014645682463623,0.0010460514150096,0.0007525513905252,0.0005391346877773,0.0003842930621472,0.0002715587173386,0.4142710020295355,0.6742824246130741,2.3617612008096387,0.0387604008216935,0.0041336153263624,0.0088619984144279,0.0154935428652378
g075,0.0260388446611695,0.2980155242225714,1.0756340738933607,2.3801863371586527,3.8982748212714258,5.106269985969428,5.6029422904271575,4.984951067648685,2.7319125358324836,2.7319125358324836,0.6734819074473597,0.0501492312819622,0.0047305101308031,0.0021312760159569,0.0014445030899146,0.0010512594611561,0.0007725813656967,0.0005653591271215,0.0004116402210377,0.0002972543643503,0.3883953716324239,0.7690663881496758,2.7272523595600138,0.0592614617061342,0.0051680213111944,0.0133312552563472,0.0213762431460945
g100,0.0256683703079055,0.2950049698903214,1.0660180655455382,2.3603403758024646,3.8666252580017098,5.065273815648477,5.544325847845419,4.889240658378882,2.658348089533033,2.658348089533033,0.6551598916862086,0.0499162199977859,0.0048886628114454,0.0020702826429592,0.0013754884989885,0.0010120879937014,0.0007581985580286,0.0005662107059722,0.0004206979582789,0.0003100201162168,0.3625919134888047,0.8593988915712936,3.082077410566082,0.0998632713052931,0.0069697807529431,0.0214622400751354,0.0320653980911033
g125,0.0252053937519688,0.2912451150813976,1.054031117066474,2.3354338591125914,3.8275497633162128,5.013465565326375,5.469245771590366,4.777486591119364,2.577911581174697,2.577911581174697,0.636508673367738,0.0505435139449238,0.0053942254136736,0.002084548673127,0.0012966975973061,0.0009457574446838,0.0007177582933431,0.0005458140292261,0.0004134093412758,0.0003107253274127,0.3370658980576578,0.9423344835250212,3.414210419926886,0.1709734719665176,0.0107764232031927,0.036228114299587,0.0535932953217927
g150,0.0245943258370379,0.2862675413473814,1.038214961081105,2.302502685505725,3.776152123546541,4.943048665516182,5.365518113585184,4.640520096520492,2.4863650811540428,2.4863650811540428,0.6158005934675328,0.0516547983906763,0.006278816442744,0.0022230197511964,0.0012242437113766,0.0008509986728996,0.0006453236810478,0.0004980532374674,0.0003844333645485,0.000294781346392,0.3119124572138194,1.0180877000976856,3.721833659792661,0.3055875920250922,0.0196370202396173,0.0628632671891508,0.1012213112177866
g175,0.0237394409741749,0.2792050876948841,1.0160776066691228,2.2573292234865723,3.7045536843902975,4.84033874684915,5.217273999496269,4.470363840059232,2.381739688657127,2.381739688657127,0.5922813508502968,0.0529249123063311,0.0075166869333662,0.0025286909208893,0.0011878410632335,0.0007370965033483,0.0005394488884405,0.0004177918246845,0.00032807327301,0.0002569618293338,0.2874825648621495,1.0872251040711074,4.0058095733394845,0.557256161849924,0.0383549281084188,0.1083649450820138,0.2031117745539185
g200,0.0225094886319788,0.2673768757564663,0.978425430320283,2.179984381197098,3.5790791179808497,4.657798543882334,4.985211162461087,4.249268073289913,2.258475190224587,2.258475190224587,0.5637128409010312,0.0532392993570441,0.0086871688939964,0.0029078317944589,0.0011910522218351,0.0006203192342083,0.0004098866377097,0.0003084604713686,0.0002443147714654,0.00019586544827,0.2641096396043171,1.1505249895469565,4.267142147822669,0.986387908467449,0.0717913101675681,0.1784976996224762,0.3946624236773775
g225,0.0210373643516827,0.2481318499225982,0.911059527967616,2.034448790543245,3.337620664007925,4.332206038703583,4.647767784507489,3.9820744513060857,2.1216161310055157,2.1216161310055157,0.5298762146874231,0.0510982851222865,0.0089405396801219,0.0030358147511747,0.0011614416923905,0.0005180172153972,0.0002941455281401,0.0002052498030674,0.0001611087930027,0.0001324373672613,0.2421083831373175,1.2083415131988602,4.5067558052506,1.6149609050352811,0.1265541844361958,0.2721122703604842,0.6962994560754463
g250,0.0199800965116678,0.2316233581126025,0.8441276158370756,1.882760523161713,3.0962782594718874,4.048955066908546,4.393788147993349,3.778008878072339,2.0082995960681544,2.0082995960681544,0.4993153894706824,0.0473491202941281,0.0081706095682076,0.0027843254739446,0.0010535843933898,0.0004439517324315,0.0002302659196436,0.0001502145422323,0.0001159683723923,9.713327415772218e-05,0.2216120948535087,1.2592944566880366,4.721344777024965,2.421805091375168,0.2037070961206414,0.3746119853380172,1.0881994155670045
