,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
g250,0.3775540573873329,2.5412908350838634,4.518556524902222,3.819588202189504,1.804464737861435,0.8444410861977245,0.5346055752909343,0.422031125180636,0.288758779504463,0.1594437664625933,0.0761408620512743,0.0330823977887813,0.0138406824845297,68.32881255486629,133.97416286586278,0.0153980869828206,24.786257155284027,23.394758786205813,54.73197103565784,110.3673442538363
g275,0.3304024000916196,2.237946571648103,4.029473022500166,3.505627712561828,1.7011210249088502,0.7727030517205838,0.4570496144836473,0.3379476489122642,0.2393531248729433,0.1326809033762798,0.0634745268231258,0.0277892432354081,0.0117865153293264,64.82887895617762,134.97589239626652,0.0173861675036715,27.398285624490317,25.035924909992783,61.72970811609808,131.1880156005139
g300,0.2864165308311384,1.9554759831639308,3.5970850488522483,3.245275754898321,1.629241773456968,0.7251501343193532,0.396525722342242,0.2600061714257536,0.1831911931437551,0.1012840784825576,0.0486469107033634,0.0217030753401212,0.0095368497494292,60.91254838425625,134.87737309156128,0.0197733659814039,28.82617869581501,25.326530817391703,64.84630829978529,144.0566229164346
g325,0.2523980341187241,1.7313838178607166,3.2481689869730577,3.03385057996794,1.5837465519591432,0.6968364335251446,0.356950860253984,0.2055614486200869,0.1377886002702737,0.0778219905306703,0.0377845375953223,0.0172575248546562,0.0079242465325259,56.93552330439593,134.13351517889944,0.0223942635683594,29.53389100234628,24.73969364997161,64.8165312158858,147.9911502220308
g350,0.2246624386122995,1.5511087591553194,2.9697349571829204,2.875057925499045,1.5727658680249557,0.6922954465649503,0.3402134827764014,0.1751920250408645,0.1045890884713887,0.0599120202432902,0.0289743572280123,0.0134743493312633,0.0065332999091066,53.18962635349594,133.03528144304084,0.0252827664050338,29.86779190619208,23.64708109758851,62.70010148126268,144.7776357995954
g375,0.2015215666423155,1.4006057626892972,2.7405920477256704,2.751396667701401,1.5878612400045604,0.7125333163037649,0.3452847517392242,0.1622250673936703,0.0804092501182077,0.0432969706525093,0.020480789659411,0.0097620941618714,0.0051453663344799,49.7465268963063,131.64907554879397,0.028568549688153,29.870323665862845,22.22058154973443,59.51076135819475,137.78909124717563
g400,0.1839751287287042,1.286402624096339,2.567809114175188,2.681523344383373,1.6486365196108936,0.7652756366806717,0.3731767607707317,0.1680446047282189,0.0699736716500814,0.0318433292812328,0.0145570807240681,0.0071471454085032,0.0041038999153328,46.58697298937704,130.0401793898824,0.0322776178224724,29.3072080865042,20.40806162982396,55.20188671409068,127.90591883314636
g425,0.1688585163092915,1.1916089612867171,2.435525298035146,2.6563408706071234,1.7471304590620118,0.8470526640207142,0.4277595524157787,0.1968586017234334,0.0749301373585793,0.0271945946790695,0.011170015126009,0.0054485203117567,0.0032866574717034,43.66216438337897,128.14306192158978,0.0365884558045585,28.37340048670169,18.33636871831765,50.25823521272074,116.51731730830949
g450,0.1568679236866139,1.119496478357738,2.349612120521797,2.6826861023198934,1.895130614735886,0.9661123621045872,0.503733942332847,0.2410525594727529,0.0940534151792497,0.0297689886623127,0.0097819351686955,0.0042900277573372,0.0025806018776807,40.92010998999287,125.867435539771,0.0414246817033095,27.835880187791293,16.43303821362087,45.42755880863416,104.80493949915764
g475,0.1472047474131668,1.0663712738958795,2.3074975792349357,2.7639315384280585,2.1036285916175608,1.1372502177685464,0.6151960344445309,0.3124823420329483,0.1311078925737855,0.0417025031401891,0.0110893290308651,0.0037003502922675,0.0020061624317555,38.43021492206014,123.54114913918302,0.0470442863212894,27.79537026603624,14.81809227576127,41.08612391243137,93.27202376159292
g500,0.1401139346347898,1.033054723965227,2.309924436120466,2.9043859471107547,2.385520397064833,1.3788198467164752,0.7710168464356614,0.4143698084874734,0.1895632281501728,0.0663601642395352,0.0169748217358576,0.0040883345523349,0.0016362330159767,36.18898790284565,121.27835096428792,0.0537907526633799,27.339573323453703,13.02952167042873,36.67386950833913,82.01665613076582
g525,0.1348297306306128,1.0148151960779144,2.3512201035717406,3.105253456237978,2.752246947967896,1.7140902341162911,0.9864032735569306,0.5566042054682465,0.2756746967330495,0.1086231687921502,0.0307490819157079,0.0065188841403983,0.0016365697265425,34.18825862144709,119.10313647255556,0.0617910905707263,26.56663495314218,11.13921513558663,32.0763821101871,71.26068952738007
g550,0.130977546587036,1.0092377320298107,2.427710916289389,3.3700935724577032,3.217483581243214,2.176554003239064,1.286459629785826,0.7542732032532734,0.3993742695029703,0.1755746744233178,0.0575093153018332,0.0132044784027278,0.0024829958085372,32.35654489324245,116.8781965214916,0.0713707732242302,25.799829935410727,9.339457024513232,27.59383816125232,61.02268261330928
g575,0.1283534181395751,1.0136715903229017,2.533289756421906,3.695462163766954,3.7873133854216654,2.8002700579373783,1.710262612248987,1.031056180737874,0.5758299297031034,0.2773482217471826,0.1046055735848483,0.0282253357985031,0.0053873915363279,30.700058994235302,114.80000402373015,0.0829441295678725,25.29504398064165,7.7885238363218114,23.55466370238837,51.65104095866698
g600,0.1263598000980317,1.0254298350382065,2.6617220205185284,4.075361710612668,4.462725075695087,3.611191795636985,2.311169254322581,1.421663278226329,0.826825566786986,0.4284800692237827,0.1825866984373593,0.0584227804806201,0.0130545193031762,29.211342576917684,112.90144598150243,0.096893639449483,25.16446151638149,6.515504453999692,20.075311716640257,43.38361802971751
