,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,HCO+4,C609,C370,H2,H2S1,H2S2,H2S3
x-100,0.1335799003836178,1.5450376179575906,5.679090464434655,13.19628825003768,23.581902519503355,35.0015598291575,44.419441746077304,48.55574161028914,45.15566842947517,45.15566842947517,34.50679485647034,20.707333059734925,9.568185763992616,3.4901483398204127,1.0491179712252603,0.2461439302953439,0.0484719441029205,0.0083697858808627,0.0012921414750357,0.0001802772249723,0.450477372296681,3.2461737351509576,14.813486764909705,36.57461610504301,6.7370401236701305,31.621842451542843,28.71311114732023
x-075,0.1417936842151743,1.723017067953673,6.4583765363530095,15.231498701566547,27.626366717928832,41.783568646725435,54.488747165389555,61.84913745623058,60.936931090299865,60.936931090299865,51.15722378477495,35.805232644184315,21.127346698988237,10.572374058384865,4.632741674780075,1.7779765349979209,0.5769335894880199,0.1500078474101962,0.0329188827191567,0.0065989902832891,0.4147904091141769,4.307268075485317,20.564469887019715,62.90536362551173,10.51030828748627,52.9318603439575,50.41116005772554
x-050,0.149404392199522,1.9065191982866347,7.305235114930839,17.50343600485715,32.28876549547453,49.842069733956386,66.8536262230927,78.80541940342084,81.90629391601095,81.90629391601095,74.48158796030506,58.8747038703889,41.097281795983285,25.853966523871787,14.696677767434908,7.835587584489348,4.108488539735851,2.254962096936633,1.458342391302066,1.1621069485663271,0.4374588825657527,5.102871947155646,25.451191308887815,108.68766985216791,16.85598379605277,84.37155029084823,88.14701057817706
x-025,0.1566469059607136,2.102626122402405,8.248358075951389,20.11505742242876,37.793571152029976,59.67281966430563,82.3861365464803,100.9443479464842,110.52730969040104,110.52730969040104,108.04600338360294,94.36302059294242,74.56357412513485,54.43723744130448,36.75095604810825,23.484914690646132,14.450849060239731,8.409064938381956,4.780324593575331,3.0104966022159743,0.519554541562603,5.587903339463893,29.19382503563835,176.45978635935188,25.99057230833412,129.28595803190407,144.8200419740037
x000,0.1584334317492406,2.256976862995225,9.10871599420542,22.66619635215306,43.42117562076673,70.08274594422872,99.49596682312747,126.59851185334917,145.91880091448633,145.91880091448633,152.77197329753244,146.25097834020366,129.25144576830024,106.60348228717328,82.4055847177442,61.02670371963086,44.240882401103576,31.295535157624073,21.47652281894544,14.671776388385195,0.6328995827777348,5.8952841259975814,32.32186658758549,263.2193182549487,42.13232888302024,182.7154820887602,213.79003079683665
x025,0.1440806660386763,2.205106155501136,9.251853645133163,23.6325547374527,46.23397004235294,76.20455936411183,110.89363051180366,145.9528571456654,176.2296500159972,176.2296500159972,196.6223753309093,204.9837326380587,199.9412206576877,182.3597224961823,156.38798500374074,127.89249386988143,101.59153263516274,79.14642421264168,60.21327009756178,44.731542327258936,0.6980936920396641,6.308218640142513,36.11157002208407,351.00213618248495,74.52399690574279,233.87177391363412,267.4804485383538
x050,0.1197783870786442,1.9456566121648815,8.447057089061099,22.180048062727845,44.53637901654998,75.43916743018016,113.30302114428328,155.21450517741863,197.17908308617805,197.17908308617805,234.1069710969704,261.5807600727296,274.9328447052172,272.4207494380218,255.55290468391073,228.7256147748178,196.73688872846344,164.70331051091154,135.0032785614761,109.11481570919216,0.7006405878467149,6.850674557044964,40.74735761927506,418.17110017776895,135.65083449634852,268.9938983954632,277.6996204646649
x075,0.0926760705830234,1.6490000501915971,7.529630118180737,20.43355914702905,42.205752798852885,73.42715530996514,113.28196141904068,159.64509639012664,209.26707863824333,209.26707863824333,257.8483658670385,302.1388571281354,338.371410468939,362.4992182329329,370.4842644429329,361.237480430994,338.09108372981376,305.38642371025327,267.8421159568969,230.040699273102,0.665606859063145,7.587729471147114,46.79254465772853,467.0405270875533,233.17403586914185,289.2904956065674,256.5539106630326
x100,0.0636136924700442,1.2641164434168088,6.123961432872685,17.30254377088245,36.98298371757511,66.4472694244525,105.916834187191,154.68707616398507,211.1610362590159,211.1610362590159,272.7885766440042,336.8623805051668,399.04570085256535,453.3703602322797,494.9129878151306,520.7588046607718,534.3169978925488,532.4047216667982,514.5685364177673,480.789811210919,0.6098725666632592,8.511517387088483,54.532453621987415,518.10761271787,355.4289896663832,347.4996706347226,326.41166952716264
x125,0.0351765484147354,0.8105206255264944,4.321706146937989,13.03979903193025,29.31918513576579,54.92081368919141,90.9343323622523,137.5578936894094,194.28316328834603,194.28316328834603,260.10310012425384,334.43316315730783,415.850062450155,501.4669009043249,585.89143805867,666.0418378293022,741.8600689569324,804.5880593725411,851.1896626911454,877.2759055921631,0.5850993807021738,9.659266990558288,64.62811252775714,534.7035983012731,409.4397086745787,436.03705473419575,767.7119482238492
x150,0.0164759815270549,0.4106061510957627,2.390828671481928,7.761361630390157,18.512502186152663,36.36114382175842,62.708655988254144,98.2738126525114,143.31623975838235,143.31623975838235,197.5987891796636,260.61630682733556,331.5069005454629,408.3452325747081,486.7914129404115,566.4316668807705,648.9880446271443,730.4894133119845,810.6681261255173,886.582621213732,0.4373004067784195,10.895414129991709,76.27985538798102,524.3786703695666,290.8821077307024,340.5028932921086,804.4538007387592
x175,0.0089149330895772,0.2248112906781734,1.3309929343167692,4.405418851728085,10.720706843281963,21.533973245584864,38.06868372861285,61.22440099918656,91.73371166637052,91.73371166637052,129.912487977237,175.94471445919922,229.64429610284057,290.4570901594705,356.71464533252515,427.67730437917186,503.46866167387714,581.2913474431602,660.2113983399748,738.0246994192124,0.283262187964597,11.78566081803469,86.43719303187751,516.0576876466645,174.9741075625089,238.81598167558656,654.7829490601505
x200,0.005439365209827,0.1393291900929548,0.8388214348367338,2.822356001183017,6.974713781292177,14.218226742455546,25.486772253662775,41.553804123768856,63.13928446336256,63.13928446336256,90.68391251359787,124.54852089821952,164.76079467411734,211.0749672819078,263.1546555446505,320.23179659544627,381.9516559086848,446.93545038393506,514.7875698657638,583.664760743832,0.1748562506203042,12.100974387101417,92.35626341604296,642.4725275753649,92.62044711779158,151.40282152637607,506.66726311813153
x225,0.0032925881732835,0.0857645275426392,0.5240569769567714,1.7826792465974153,4.441457468074402,9.12914321205441,16.473623668616945,27.057840775441814,41.404244512482386,41.404244512482386,59.95090958027272,83.01714467096748,110.78171635543951,143.14932281373308,180.2954100195852,221.82822409371883,267.4243838428717,316.68423166987685,369.1113443545207,424.16970143997867,0.1026254286075114,11.764161048566509,92.3295131139683,962.3380317889768,43.49116378004435,81.91835729567211,329.723273016798
x250,0.0018655763671897,0.0494083189854973,0.3063878458642836,1.0536051605340324,2.647277497089209,5.482736593314383,9.967238060932385,16.496100582262713,25.435764589343385,25.435764589343385,37.11830980931889,51.806821207588264,69.67916333918411,90.75305457652438,115.2137408888755,142.86870894589742,173.56883198787082,207.1396863101527,243.31338614944391,281.82254829660525,0.0563055291222843,10.612288764864484,84.81422175449086,862.5225919670127,18.244996605586707,37.024836817494375,167.6929783000671
x275,0.0009802887789463,0.0265030145857715,0.1682024921050052,0.5901808086562552,1.508849938273166,3.173370269213196,5.849564201640439,9.804213446322589,15.293572754643838,15.293572754643838,22.55820612935269,31.8021316643604,43.17624643687597,56.733973931099584,72.62090624761501,90.74138699270247,111.0299678132168,133.39202729650927,157.6860513779606,183.74992851066577,0.0279109097797116,9.033868543543612,73.28349817920716,526.3113891556837,6.95092909291408,14.47844345725576,70.11814154088539
x300,0.000458352940451,0.012615064453,0.0824354981793091,0.297256951641856,0.7781805552601242,1.6700403228234075,3.1318290800992767,5.326405077857512,8.414110153155482,8.414110153155482,12.548171991249996,17.86615495609962,24.477691698124907,32.439839289954485,41.85527972060628,52.691924205067785,64.93311525262685,78.53734163901343,93.4446118221898,109.57016033954817,0.0122445594252152,7.345127173534996,60.34915650209012,252.949794815814,2.413235201652165,5.116906613226425,25.40220791854952
x325,0.0001745384755776,0.0048586823272427,0.0327063400166356,0.1212798084011889,0.3248134725850976,0.7096708154025771,1.3497751902872015,2.321820747909143,3.7028586005774944,3.7028586005774944,5.567735636910984,7.986804049334008,11.019829529624865,14.705944366001676,19.10225785121404,24.207853424128817,30.03054898202575,36.559717818379816,43.78369220921565,51.673727733498104,0.0046838713106937,5.762026238316525,47.817977159997085,104.63848314971376,0.7769434738860279,1.723521504320268,8.255593248466795
x350,4.14055372781764e-05,0.0011624209289567,0.0080477659748829,0.0307306068753805,0.084514691542125,0.1890469622064651,0.3672718226545838,0.6441885335346493,1.0461996940150566,1.0461996940150566,1.6001379709955614,2.3328463643250656,3.268549673772128,4.427255911903668,5.831156183860379,7.4874180894074,9.40522704713764,11.584111370107172,14.025411360931995,16.723510408235533,0.0013422535633752,4.427300494152979,37.01045037593598,36.20200375176368,0.2352854210014762,0.5448483447932135,2.3440645432516107
x375,1.54722340878601e-06,4.3480767927442586e-05,0.0003168194139798,0.0013008549249063,0.0038830281993776,0.0094496297159537,0.0199513211142928,0.0379006588752336,0.0663608234373323,0.0663608234373323,0.1088564269899176,0.1693981794465756,0.2519792840993345,0.3609046530541787,0.5001471780282281,0.6728258790900028,0.8820028192817096,1.1292040000816437,1.4158566122773018,1.7426433996203183,0.0001321061467103,3.360580307107631,28.234998120564164,8.161688911877745,0.0532995007749525,0.1275220643440501,0.4479243370442589
x400,2.791420900137945e-07,7.579774073225697e-06,5.4159880248527275e-05,0.0002201853677775,0.0006540117422428,0.0015883781026434,0.0033536628069144,0.0063807204763824,0.0112033136192798,0.0112033136192798,0.0184493268264439,0.028849405425587,0.0431612677027007,0.0622341742825583,0.0868935334255521,0.1178759666142444,0.1559505833834165,0.2016749438277507,0.2556330712849761,0.3183783295902141,4.691831830768661e-05,2.5554089547093963,21.461366830972633,0.9713272903116053,0.0050639761915455,0.0132195943177093,0.042993846016357
