,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,C609,C370,HCO+4,H2S1,H2S2,H2S3,H2
g325,0.0264544419415754,0.1838388535600365,0.3677388519867349,0.3760590322912364,0.2198827189800082,0.1146908353126267,0.066958070374594,0.0407101633467802,0.0276518018314687,0.0155411807840643,0.0075010692693808,0.0034244753838703,0.0015803998606907,3.1373553234807083,8.448471963737008,0.0036956321594529,0.7589157034426582,0.8796573568361594,3.048637912494128,6.720941032818639
g350,0.0251592529417167,0.1746038848860936,0.3497963767921868,0.361950181231642,0.218327085482968,0.1132224806319317,0.0636215844705756,0.0345070774869092,0.0207418067159884,0.0118497601599809,0.0057147449321776,0.0026653146575123,0.0013033535585073,3.217525764789394,8.936423162043972,0.0042052241801942,0.8407078728196714,0.8485988428448618,3.027678054492303,6.768754607203387
g375,0.0237262107902711,0.1650957524205445,0.3322031250140831,0.3499789599988422,0.2200111491005824,0.1156775421011156,0.0643905899687896,0.0320925822358115,0.0159260673507961,0.0085503075782848,0.0040435257885725,0.0019376795584361,0.0010321645877219,3.282113336583795,9.413867372855758,0.0047766391890856,0.9299696891266404,0.8084308685222424,2.9436853482524703,6.608791113791248
g400,0.0222055500309587,0.1556240312403772,0.3166595816065621,0.3435610612077996,0.2276531504083104,0.1229328473964171,0.0692540339321334,0.0335685404069753,0.0140116518275748,0.0063106492284772,0.0028851283330382,0.0014258831528702,0.0008279429466121,3.330152667027111,9.87583352422326,0.0054124720591553,1.0215954780756342,0.76207605566268,2.797334150620728,6.255083685091557
g425,0.0205774667822504,0.1457383077298168,0.3033724556671857,0.3418448367555997,0.2402838298386415,0.1346050911822859,0.0787499878708002,0.0395394721838504,0.0152975489199224,0.00544332128077,0.0022227332667125,0.0010903796488123,0.0006649183501366,3.355804482852066,10.297633041427469,0.0061371717529449,1.1152813480113952,0.7137559806252278,2.633952980173652,5.842769975999376
g450,0.0193300081424694,0.1385597731528633,0.2950826961506325,0.3459686735114192,0.259248727131576,0.1513284605798093,0.0917379828366003,0.0486923833273281,0.0196356618804602,0.0060830824138599,0.0019592366309253,0.000859996720203,0.0005223186364793,3.3547631057044223,10.648309721017135,0.0069333413624961,1.215102643801563,0.6644451444594954,2.461429382168874,5.40629984033175
g475,0.0183439405614861,0.1332568571514704,0.291489046433755,0.3564548503327439,0.2862912152498441,0.1752031986561455,0.1102823188860769,0.0628167854643268,0.0277155818209128,0.0087221846328232,0.0022468026523281,0.0007426450182588,0.0004058395041204,3.3325035892622696,10.922788289901067,0.0078448411823603,1.322922868025013,0.6151607629546687,2.2865107198751744,4.966263310376929
g500,0.017495625111289,0.1295473697190956,0.2921617696831655,0.3742180281322818,0.3231676422834828,0.2083217923217277,0.1352693429537558,0.0822781871651442,0.040222056862793,0.0141372660443562,0.0034951745919047,0.0008225443055032,0.0003303563781541,3.286440125990367,11.10688465739705,0.00890474256921,1.4402569719726963,0.566963367265628,2.113136790505885,4.537840167756286
g525,0.0166742219485853,0.1263694287963042,0.2961641357635349,0.3997034416763133,0.3715121106088213,0.2537553002462689,0.1686020819463774,0.1084024823511115,0.0582360235872719,0.0233853559963652,0.0064356828064887,0.0013195348315455,0.000328856453988,3.229595077392716,11.25083852194023,0.0101343446455768,1.5681539596441596,0.5207874554139533,1.9439784216507543,4.129365867334711
g550,0.0161826100952038,0.1252631414354605,0.30509342101732,0.433405166956206,0.4329110406516667,0.3156811393223732,0.2133594767146429,0.1432336063493616,0.0834044945616264,0.0379374658496704,0.0122188940125773,0.0027000844343552,0.0004967313720333,3.158503689976004,11.353759600750822,0.0115726466577542,1.7090230048583013,0.4764372832970696,1.7788121242545232,3.737376039204747
g575,0.0157374599617066,0.1251265220019683,0.317348783326736,0.4754532721462742,0.508532929916449,0.3984209049400574,0.2741886136757632,0.1897782857975813,0.1180426508552122,0.059787807981907,0.0224865657143887,0.0058464550378598,0.0010804858112667,3.096095164956018,11.499879199360455,0.0132708102311027,1.8656499339071315,0.4354422711016709,1.619818845642715,3.368745766696281
g600,0.0155196566695849,0.1262919067657421,0.3334051248748744,0.5257651949985969,0.5979332659221918,0.5049387898806227,0.3572297746920265,0.2522564202775821,0.1652557189052162,0.0916185395360226,0.039527795156423,0.0122833198215209,0.0026418238044934,3.049585947241751,11.711161881786303,0.0152680748924952,2.043707636773987,0.4002503841227324,1.4725295920023218,3.027410678310228
